zoneID,niche,feature,rf_importance_share,mf_importance_share,consensus_importance_share,rf_mda_unscaled,mf_mda_unscaled,mean_mda_unscaled,selected_in_rf,selected_in_mf,selected_method_count,feature_group,climate_period,selected,consensus_rank,top5,top10,zone_name,detailed_category,category2,zone_color,reference_area_km2,reference_pixels,category_label,global_area_rank_largest,global_area_rank_smallest,category_area_rank_largest,category_area_rank_smallest
27,climate,DD_18,0.0576400219727342,0.0568904503611127,0.0572652361669234,0.0829070049528381,0.0813632548801474,0.0821351299164928,TRUE,TRUE,2,Growing season and degree-days,Annual,TRUE,6,FALSE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,TD,0.0586401749079632,0.0556687565440582,0.0571544657260107,0.0843455832447383,0.0796160198909434,0.0819808015678409,TRUE,TRUE,2,Temperature,Annual,TRUE,7,FALSE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,RH_sm,0.0544983658538633,0.0549279774138786,0.0547131716338709,0.0783881777474884,0.0785565766839357,0.078472377215712,TRUE,TRUE,2,Humidity,Summer,TRUE,8,FALSE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,Eref_sm,0.0479053993608518,0.04847878590717,0.0481920926340109,0.0689051295635623,0.0693331093181387,0.0691191194408505,TRUE,TRUE,2,Radiation and evaporative demand,Summer,TRUE,9,FALSE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
27,climate,PPT_sm,0.0458082292948697,0.0444864337800745,0.0451473315374721,0.0658886475585837,0.063623350270244,0.0647559989144139,TRUE,TRUE,2,Precipitation,Summer,TRUE,10,FALSE,TRUE,Two years three ripes or one year two ripes grain fields and deciduous orchards,cropland_orchard,cropland,#FFB703,581987.788488805,866811,cropland,3,51,1,7
33,climate,DD_0_at,0.0676468878632532,0.0634801210972418,0.0655635044802475,0.097739751204559,0.0910074492615108,0.0943736002330349,TRUE,TRUE,2,Growing season and degree-days,Autumn,TRUE,1,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,cropland_orchard,cropland,#FDB833,264431.973201361,391144,cropland,13,41,4,4
33,climate,TD,0.0615169032775447,0.063559014453567,0.0625379588655558,0.0888828298114258,0.0911205536948158,0.0900016917531208,TRUE,TRUE,2,Temperature,Annual,TRUE,2,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,cropland_orchard,cropland,#FDB833,264431.973201361,391144,cropland,13,41,4,4
33,climate,DD_0,0.0595571734816698,0.0606382860579588,0.0600977297698143,0.0860513100072306,0.0869332894508994,0.086492299729065,TRUE,TRUE,2,Growing season and degree-days,Annual,TRUE,3,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,cropland_orchard,cropland,#FDB833,264431.973201361,391144,cropland,13,41,4,4
33,climate,DD_18_wt,0.0600309425953003,0.0601052181778948,0.0600680803865976,0.0867358363285044,0.0861690636238321,0.0864524499761683,TRUE,TRUE,2,Growing season and degree-days,Winter,TRUE,4,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,cropland_orchard,cropland,#FDB833,264431.973201361,391144,cropland,13,41,4,4
33,climate,PPT_at,0.0586131776764715,0.0612453318991011,0.0599292547877863,0.084687375640808,0.0878035728188618,0.0862454742298349,TRUE,TRUE,2,Precipitation,Autumn,TRUE,5,TRUE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,cropland_orchard,cropland,#FDB833,264431.973201361,391144,cropland,13,41,4,4
33,climate,DD_18_at,0.0584697169711166,0.0568394574370225,0.0576545872040695,0.0844800961325863,0.0814871482495704,0.0829836221910784,TRUE,TRUE,2,Growing season and degree-days,Autumn,TRUE,6,FALSE,TRUE,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,cropland_orchard,cropland,#FDB833,264431.973201361,391144,cropland,13,41,4,4
