method,assigned_zone,original_source_zone,pixels,predicted_pixels,percent_of_predicted
plain_mf,1,4,1084,43469,2.49373116473809
plain_mf,1,7,849,43469,1.95311601371092
plain_mf,1,28,653,43469,1.50221997285422
plain_mf,1,46,636,43469,1.46311164277991
plain_mf,1,44,608,43469,1.39869792265753
plain_mf,1,25,597,43469,1.37339253260945
plain_mf,1,12,348,43469,0.800570521521084
plain_mf,1,20,307,43469,0.706250431341876
plain_mf,1,37,263,43469,0.605028871149555
plain_mf,1,30,215,43469,0.49460535093975
plain_mf,1,6,177,43469,0.407186730773655
plain_mf,1,21,177,43469,0.407186730773655
plain_mf,1,40,162,43469,0.372679380708091
plain_mf,1,45,128,43469,0.294462720559479
plain_mf,1,47,126,43469,0.289861740550737
plain_mf,1,49,83,43469,0.190940670362787
plain_mf,1,24,67,43469,0.154132830292852
plain_mf,1,15,64,43469,0.14723136027974
plain_mf,1,19,64,43469,0.14723136027974
plain_mf,1,27,43,43469,0.09892107018795
plain_mf,1,39,43,43469,0.09892107018795
plain_mf,1,26,16,43469,0.0368078400699349
plain_mf,1,53,15,43469,0.034507350065564
plain_mf,1,11,10,43469,0.0230049000437093
plain_mf,1,52,8,43469,0.0184039200349675
plain_mf,1,42,3,43469,0.00690147001311279
plain_mf,1,14,2,43469,0.00460098000874186
plain_mf,1,23,2,43469,0.00460098000874186
plain_mf,1,9,1,43469,0.00230049000437093
plain_mf,1,22,1,43469,0.00230049000437093
plain_mf,1,34,1,43469,0.00230049000437093
plain_mf,1,41,1,43469,0.00230049000437093
plain_mf,1,50,1,43469,0.00230049000437093
plain_mf,1,54,1,43469,0.00230049000437093
plain_mf,2,3,20424,258121,7.91256813664909
plain_mf,2,5,14800,258121,5.73374502655731
plain_mf,2,4,13947,258121,5.40327985712127
plain_mf,2,6,11985,258121,4.64317122589793
plain_mf,2,7,3236,258121,1.25367560175267
plain_mf,2,16,2307,258121,0.893766876774846
plain_mf,2,13,1713,258121,0.663642245303559
plain_mf,2,12,1632,258121,0.632261613739293
plain_mf,2,11,1613,258121,0.624900724853848
plain_mf,2,27,1585,258121,0.614053099127928
plain_mf,2,18,828,258121,0.320779789323612
plain_mf,2,9,534,258121,0.20687971920146
plain_mf,2,1,327,258121,0.126684771870557
plain_mf,2,33,209,258121,0.0809697777398972
plain_mf,2,15,133,258121,0.0515262221981164
plain_mf,2,31,103,258121,0.0399037660632029
plain_mf,2,37,95,258121,0.036804444427226
plain_mf,2,21,89,258121,0.0344799532002433
plain_mf,2,25,84,258121,0.0325428771777577
plain_mf,2,20,82,258121,0.0317680467687635
plain_mf,2,53,81,258121,0.0313806315642664
plain_mf,2,28,70,258121,0.0271190643147981
plain_mf,2,46,56,258121,0.0216952514518385
plain_mf,2,17,49,258121,0.0189833450203587
plain_mf,2,14,36,258121,0.0139469473618962
plain_mf,2,44,36,258121,0.0139469473618962
plain_mf,2,24,34,258121,0.0131721169529019
plain_mf,2,22,31,258121,0.0120098713394106
plain_mf,2,41,28,258121,0.0108476257259192
plain_mf,2,47,27,258121,0.0104602105214221
plain_mf,2,19,14,258121,0.00542381286295962
plain_mf,2,52,12,258121,0.00464898245396539
plain_mf,2,10,8,258121,0.00309932163597693
plain_mf,2,40,7,258121,0.00271190643147981
plain_mf,2,30,6,258121,0.00232449122698269
plain_mf,2,50,4,258121,0.00154966081798846
plain_mf,2,54,4,258121,0.00154966081798846
plain_mf,2,23,2,258121,0.000774830408994231
plain_mf,2,26,2,258121,0.000774830408994231
plain_mf,2,29,2,258121,0.000774830408994231
plain_mf,2,42,2,258121,0.000774830408994231
plain_mf,2,49,2,258121,0.000774830408994231
plain_mf,2,34,1,258121,0.000387415204497116
plain_mf,3,27,34758,458953,7.57332450163742
plain_mf,3,12,22608,458953,4.92599460075433
plain_mf,3,7,21983,458953,4.78981507910396
plain_mf,3,2,20359,458953,4.43596621004765
plain_mf,3,5,16952,458953,3.69362440162718
plain_mf,3,37,11881,458953,2.58871823476478
plain_mf,3,33,6198,458953,1.35046508030234
plain_mf,3,30,5704,458953,1.24282878638989
plain_mf,3,6,4364,458953,0.950859891971509
plain_mf,3,9,3813,458953,0.830804025684547
plain_mf,3,4,3659,458953,0.797249391549897
plain_mf,3,41,3480,458953,0.758247576549233
plain_mf,3,44,2617,458953,0.570210893054409
plain_mf,3,47,2255,458953,0.491335714114517
plain_mf,3,13,1901,458953,0.41420363305175
plain_mf,3,11,1836,458953,0.400040962800112
plain_mf,3,28,1177,458953,0.256453275171968
plain_mf,3,40,886,458953,0.193048089891558
plain_mf,3,10,727,458953,0.158404019583705
plain_mf,3,15,520,458953,0.113301362013104
plain_mf,3,1,470,458953,0.102407000281075
plain_mf,3,22,418,458953,0.0910768640797642
plain_mf,3,21,335,458953,0.0729922236045957
plain_mf,3,36,223,458953,0.0485888533248503
plain_mf,3,18,126,458953,0.0274537915647136
plain_mf,3,46,100,458953,0.0217887234640584
plain_mf,3,49,90,458953,0.0196098511176526
plain_mf,3,24,88,458953,0.0191740766483714
plain_mf,3,26,88,458953,0.0191740766483714
plain_mf,3,16,67,458953,0.0145984447209191
plain_mf,3,34,47,458953,0.0102407000281075
plain_mf,3,20,43,458953,0.00936915108954512
plain_mf,3,19,31,458953,0.00675450427385811
plain_mf,3,14,27,458953,0.00588295533529577
plain_mf,3,31,15,458953,0.00326830851960876
plain_mf,3,53,15,458953,0.00326830851960876
plain_mf,3,52,7,458953,0.00152521064248409
plain_mf,3,29,4,458953,0.000871548938562336
plain_mf,3,54,2,458953,0.000435774469281168
plain_mf,3,25,1,458953,0.000217887234640584
plain_mf,3,42,1,458953,0.000217887234640584
plain_mf,3,45,1,458953,0.000217887234640584
plain_mf,4,2,14440,105164,13.730934540337
plain_mf,4,13,10960,105164,10.4218173519455
plain_mf,4,12,7416,105164,7.05184283595147
plain_mf,4,3,5824,105164,5.53801681183675
plain_mf,4,11,4820,105164,4.58331748507094
plain_mf,4,5,4252,105164,4.04320870259785
plain_mf,4,27,3885,105164,3.69422996462668
plain_mf,4,6,2925,105164,2.78137005058765
plain_mf,4,15,2507,105164,2.38389562968316
plain_mf,4,7,2460,105164,2.339203529725
plain_mf,4,16,1492,105164,1.41873644973565
plain_mf,4,14,318,105164,0.302384846525427
plain_mf,4,25,189,105164,0.179719295576433
plain_mf,4,1,172,105164,0.163554067931992
plain_mf,4,30,150,105164,0.142634361568598
plain_mf,4,21,137,105164,0.130272716899319
plain_mf,4,18,110,105164,0.104598531816972
plain_mf,4,24,106,105164,0.100794948841809
plain_mf,4,23,97,105164,0.0922368871476931
plain_mf,4,47,50,105164,0.0475447871895325
plain_mf,4,20,49,105164,0.0465938914457419
plain_mf,4,19,36,105164,0.0342322467764634
plain_mf,4,31,31,105164,0.0294777680575102
plain_mf,4,9,28,105164,0.0266250808261382
plain_mf,4,44,27,105164,0.0256741850823476
plain_mf,4,40,23,105164,0.021870602107185
plain_mf,4,49,23,105164,0.021870602107185
plain_mf,4,10,22,105164,0.0209197063633943
plain_mf,4,22,16,105164,0.0152143319006504
plain_mf,4,53,14,105164,0.0133125404130691
plain_mf,4,17,11,105164,0.0104598531816972
plain_mf,4,37,8,105164,0.00760716595032521
plain_mf,4,48,8,105164,0.00760716595032521
plain_mf,4,52,8,105164,0.00760716595032521
plain_mf,4,46,6,105164,0.0057053744627439
plain_mf,4,42,5,105164,0.00475447871895325
plain_mf,4,29,4,105164,0.0038035829751626
plain_mf,4,54,3,105164,0.00285268723137195
plain_mf,4,26,2,105164,0.0019017914875813
plain_mf,4,33,2,105164,0.0019017914875813
plain_mf,4,45,2,105164,0.0019017914875813
plain_mf,4,41,1,105164,0.000950895743790651
plain_mf,4,50,1,105164,0.000950895743790651
plain_mf,5,3,22401,174298,12.8521268172899
plain_mf,5,2,14172,174298,8.13090224787433
plain_mf,5,13,9777,174298,5.60935868455174
plain_mf,5,12,9174,174298,5.26339946528359
plain_mf,5,11,7519,174298,4.31387623495393
plain_mf,5,16,5439,174298,3.1205177339958
plain_mf,5,27,4726,174298,2.71144820938852
plain_mf,5,30,3017,174298,1.73094355643782
plain_mf,5,4,2904,174298,1.66611206095308
plain_mf,5,47,2762,174298,1.58464239406075
plain_mf,5,7,2518,174298,1.44465226221758
plain_mf,5,33,2517,174298,1.44407853216904
plain_mf,5,44,2256,174298,1.29433498950074
plain_mf,5,40,2242,174298,1.28630276882121
plain_mf,5,15,1929,174298,1.10672526362896
plain_mf,5,6,1216,174298,0.697655739021676
plain_mf,5,25,1062,174298,0.609301311546891
plain_mf,5,18,990,174298,0.567992748052187
plain_mf,5,21,702,174298,0.402758494073369
plain_mf,5,24,557,174298,0.319567637035422
plain_mf,5,22,509,174298,0.292028594705619
plain_mf,5,10,470,174298,0.269653122812654
plain_mf,5,37,419,174298,0.240392890337239
plain_mf,5,49,399,174298,0.228918289366487
plain_mf,5,26,260,174298,0.149169812619766
plain_mf,5,20,244,174298,0.139990131843165
plain_mf,5,28,234,174298,0.13425283135779
plain_mf,5,46,232,174298,0.133105371260714
plain_mf,5,41,153,174298,0.087780697426247
plain_mf,5,1,146,174298,0.0837645870864841
plain_mf,5,45,115,174298,0.0659789555818196
plain_mf,5,14,112,174298,0.064257765436207
plain_mf,5,39,56,174298,0.0321288827181035
plain_mf,5,19,40,174298,0.0229492019415025
plain_mf,5,9,35,174298,0.0200805516988147
plain_mf,5,31,28,174298,0.0160644413590517
plain_mf,5,53,18,174298,0.0103271408736761
plain_mf,5,17,17,174298,0.00975341082513856
plain_mf,5,36,11,174298,0.00631103053391318
plain_mf,5,29,8,174298,0.0045898403883005
plain_mf,5,23,5,174298,0.00286865024268781
plain_mf,5,52,3,174298,0.00172119014561269
plain_mf,5,42,2,174298,0.00114746009707512
plain_mf,5,54,2,174298,0.00114746009707512
plain_mf,5,50,1,174298,0.000573730048537562
plain_mf,6,3,18767,106404,17.6374948310214
plain_mf,6,2,10862,106404,10.2082628472614
plain_mf,6,12,8053,106404,7.56832449907898
plain_mf,6,5,4341,106404,4.07973384459231
plain_mf,6,27,4054,106404,3.81000714258862
plain_mf,6,4,1984,106404,1.86459155670839
plain_mf,6,11,1879,106404,1.76591105597534
plain_mf,6,15,1764,106404,1.65783241231533
plain_mf,6,7,1310,106404,1.23115672343145
plain_mf,6,13,626,106404,0.588323747227548
plain_mf,6,31,306,106404,0.287583173564904
plain_mf,6,37,165,106404,0.155069358294801
plain_mf,6,16,162,106404,0.152249915416714
plain_mf,6,24,131,106404,0.123115672343145
plain_mf,6,21,91,106404,0.0855231006353145
plain_mf,6,47,66,106404,0.0620277433179204
plain_mf,6,23,49,106404,0.0460509003420924
plain_mf,6,19,47,106404,0.0441712717567009
plain_mf,6,20,37,106404,0.0347731288297432
plain_mf,6,22,29,106404,0.0272546144881771
plain_mf,6,1,19,106404,0.0178564715612195
plain_mf,6,41,18,106404,0.0169166572685237
plain_mf,6,44,18,106404,0.0169166572685237
plain_mf,6,10,10,106404,0.00939814292695763
plain_mf,6,9,8,106404,0.00751851434156611
plain_mf,6,25,8,106404,0.00751851434156611
plain_mf,6,40,7,106404,0.00657870004887034
plain_mf,6,53,7,106404,0.00657870004887034
plain_mf,6,52,6,106404,0.00563888575617458
plain_mf,6,30,5,106404,0.00469907146347882
plain_mf,6,46,3,106404,0.00281944287808729
plain_mf,6,49,3,106404,0.00281944287808729
plain_mf,6,45,2,106404,0.00187962858539153
plain_mf,6,29,1,106404,0.000939814292695763
plain_mf,6,32,1,106404,0.000939814292695763
plain_mf,6,54,1,106404,0.000939814292695763
plain_mf,7,3,42197,253254,16.6619283407172
plain_mf,7,27,26759,253254,10.56607200676
plain_mf,7,33,23462,253254,9.26421695215081
plain_mf,7,13,13169,253254,5.19991786901688
plain_mf,7,12,11945,253254,4.71660862217379
plain_mf,7,41,9212,253254,3.63745488718836
plain_mf,7,37,7219,253254,2.85049791908519
plain_mf,7,11,4357,253254,1.72040718014326
plain_mf,7,5,4333,253254,1.71093052824437
plain_mf,7,2,2950,253254,1.16483846257117
plain_mf,7,44,2708,253254,1.06928222259076
plain_mf,7,30,2392,253254,0.944506305922118
plain_mf,7,47,1746,253254,0.68942642564382
plain_mf,7,40,1346,253254,0.531482227329085
plain_mf,7,15,1287,253254,0.508185458077661
plain_mf,7,31,1080,253254,0.426449335449786
plain_mf,7,25,959,253254,0.378671215459578
plain_mf,7,32,920,253254,0.363271656123891
plain_mf,7,24,886,253254,0.349846399267139
plain_mf,7,4,849,253254,0.335236560923026
plain_mf,7,23,728,253254,0.287458440932818
plain_mf,7,29,670,253254,0.264556532177182
plain_mf,7,28,513,253254,0.202563434338648
plain_mf,7,6,467,253254,0.184399851532454
plain_mf,7,14,394,253254,0.155575035340014
plain_mf,7,16,287,253254,0.113324962290823
plain_mf,7,21,233,253254,0.0920024955183334
plain_mf,7,46,171,253254,0.0675211447795494
plain_mf,7,18,159,253254,0.0627828188301073
plain_mf,7,26,136,253254,0.05370102742701
plain_mf,7,19,128,253254,0.0505421434607153
plain_mf,7,9,113,253254,0.0446192360239128
plain_mf,7,49,103,253254,0.0406706310660444
plain_mf,7,10,101,253254,0.0398809100744707
plain_mf,7,42,89,253254,0.0351425841250286
plain_mf,7,1,75,253254,0.0296145371840129
plain_mf,7,36,72,253254,0.0284299556966524
plain_mf,7,20,39,253254,0.0153995593356867
plain_mf,7,39,28,253254,0.0110560938820315
plain_mf,7,53,20,253254,0.00789720991573677
plain_mf,7,52,10,253254,0.00394860495786839
plain_mf,7,34,7,253254,0.00276402347050787
plain_mf,7,54,7,253254,0.00276402347050787
plain_mf,7,22,1,253254,0.000394860495786839
plain_mf,7,45,1,253254,0.000394860495786839
plain_mf,9,3,27308,72636,37.59568258164
plain_mf,9,2,8920,72636,12.2804119169558
plain_mf,9,12,5570,72636,7.66837380913046
plain_mf,9,7,2768,72636,3.81078253207776
plain_mf,9,27,712,72636,0.980230188887053
plain_mf,9,5,531,72636,0.731042458285148
plain_mf,9,4,302,72636,0.415771793600969
plain_mf,9,6,258,72636,0.355195770692219
plain_mf,9,10,217,72636,0.29874993116361
plain_mf,9,15,187,72636,0.25744809736219
plain_mf,9,21,144,72636,0.19824880224682
plain_mf,9,37,101,72636,0.13904950713145
plain_mf,9,13,74,72636,0.101877856710171
plain_mf,9,11,40,72636,0.0550691117352277
plain_mf,9,19,26,72636,0.035794922627898
plain_mf,9,36,23,72636,0.0316647392477559
plain_mf,9,20,18,72636,0.0247811002808525
plain_mf,9,44,18,72636,0.0247811002808525
plain_mf,9,47,18,72636,0.0247811002808525
plain_mf,9,53,16,72636,0.0220276446940911
plain_mf,9,24,9,72636,0.0123905501404262
plain_mf,9,40,9,72636,0.0123905501404262
plain_mf,9,29,6,72636,0.00826036676028416
plain_mf,9,30,6,72636,0.00826036676028416
plain_mf,9,16,5,72636,0.00688363896690346
plain_mf,9,49,5,72636,0.00688363896690346
plain_mf,9,25,4,72636,0.00550691117352277
plain_mf,9,52,4,72636,0.00550691117352277
plain_mf,9,54,4,72636,0.00550691117352277
plain_mf,9,46,3,72636,0.00413018338014208
plain_mf,9,1,1,72636,0.00137672779338069
plain_mf,9,22,1,72636,0.00137672779338069
plain_mf,9,23,1,72636,0.00137672779338069
plain_mf,9,48,1,72636,0.00137672779338069
plain_mf,10,46,23372,161057,14.5116325276144
plain_mf,10,16,12562,161057,7.79972307940667
plain_mf,10,49,7899,161057,4.90447481326487
plain_mf,10,18,6710,161057,4.16622686378115
plain_mf,10,39,3949,161057,2.45192695753677
plain_mf,10,5,3853,161057,2.39232073116971
plain_mf,10,30,3771,161057,2.34140707948118
plain_mf,10,40,3492,161057,2.1681764841019
plain_mf,10,3,3184,161057,1.97693984117424
plain_mf,10,47,2789,161057,1.73168505560143
plain_mf,10,20,2680,161057,1.66400715274716
plain_mf,10,44,2243,161057,1.39267464313876
plain_mf,10,28,1257,161057,0.780469026493726
plain_mf,10,7,1028,161057,0.638283340680629
plain_mf,10,2,914,161057,0.567500946869742
plain_mf,10,37,701,161057,0.435249632117822
plain_mf,10,26,664,161057,0.41227639903885
plain_mf,10,19,435,161057,0.270090713225752
plain_mf,10,33,407,161057,0.252705563868692
plain_mf,10,34,390,161057,0.242150294616192
plain_mf,10,1,334,161057,0.207379995902072
plain_mf,10,36,329,161057,0.204275504945454
plain_mf,10,45,159,161057,0.0987228124204474
plain_mf,10,21,127,161057,0.0788540702980932
plain_mf,10,41,122,161057,0.0757495793414754
plain_mf,10,6,117,161057,0.0726450883848575
plain_mf,10,27,107,161057,0.0664361064716219
plain_mf,10,15,104,161057,0.0645734118976511
plain_mf,10,31,61,161057,0.0378747896707377
plain_mf,10,13,34,161057,0.0211105385050013
plain_mf,10,11,31,161057,0.0192478439310306
plain_mf,10,50,25,161057,0.0155224547830892
plain_mf,10,53,20,161057,0.0124179638264714
plain_mf,10,24,13,161057,0.00807167648720639
plain_mf,10,12,12,161057,0.00745077829588283
plain_mf,10,9,10,161057,0.00620898191323569
plain_mf,10,52,10,161057,0.00620898191323569
plain_mf,10,4,9,161057,0.00558808372191212
plain_mf,10,25,5,161057,0.00310449095661784
plain_mf,10,43,5,161057,0.00310449095661784
plain_mf,10,54,2,161057,0.00124179638264714
plain_mf,10,22,1,161057,0.000620898191323569
plain_mf,10,29,1,161057,0.000620898191323569
plain_mf,10,42,1,161057,0.000620898191323569
plain_mf,11,13,26144,187873,13.9157835346218
plain_mf,11,27,14507,187873,7.72170562028604
plain_mf,11,12,10885,187873,5.79380751890905
plain_mf,11,5,9891,187873,5.26472670367748
plain_mf,11,3,7406,187873,3.94202466559857
plain_mf,11,4,6197,187873,3.29850484103623
plain_mf,11,15,5321,187873,2.83223241232109
plain_mf,11,2,4774,187873,2.54107828160513
plain_mf,11,7,4471,187873,2.37979911961804
plain_mf,11,33,3002,187873,1.59788793493477
plain_mf,11,6,2790,187873,1.48504574899001
plain_mf,11,25,923,187873,0.491289328429311
plain_mf,11,14,800,187873,0.42581956960287
plain_mf,11,37,304,187873,0.161811436449091
plain_mf,11,9,243,187873,0.129342694266872
plain_mf,11,24,226,187873,0.120294028412811
plain_mf,11,18,221,187873,0.117632656102793
plain_mf,11,16,124,187873,0.0660020332884449
plain_mf,11,47,45,187873,0.0239523507901614
plain_mf,11,20,37,187873,0.0196941550941327
plain_mf,11,30,29,187873,0.015435959398104
plain_mf,11,10,21,187873,0.0111777637020753
plain_mf,11,19,20,187873,0.0106454892400718
plain_mf,11,21,17,187873,0.00904866585406099
plain_mf,11,31,17,187873,0.00904866585406099
plain_mf,11,53,15,187873,0.00798411693005381
plain_mf,11,44,12,187873,0.00638729354404305
plain_mf,11,46,9,187873,0.00479047015803229
plain_mf,11,40,8,187873,0.0042581956960287
plain_mf,11,41,5,187873,0.00266137231001794
plain_mf,11,52,5,187873,0.00266137231001794
plain_mf,11,1,4,187873,0.00212909784801435
plain_mf,11,54,3,187873,0.00159682338601076
plain_mf,11,34,2,187873,0.00106454892400718
plain_mf,11,45,2,187873,0.00106454892400718
plain_mf,11,49,2,187873,0.00106454892400718
plain_mf,11,23,1,187873,0.000532274462003588
plain_mf,11,42,1,187873,0.000532274462003588
plain_mf,12,13,34472,347395,9.92299831603794
plain_mf,12,3,18381,347395,5.29109515105284
plain_mf,12,5,12790,347395,3.68168799205515
plain_mf,12,15,7150,347395,2.0581758516962
plain_mf,12,7,6831,347395,1.96634954446667
plain_mf,12,11,6805,347395,1.95886526864232
plain_mf,12,27,5680,347395,1.63502641085796
plain_mf,12,6,4807,347395,1.38372745721729
plain_mf,12,4,3821,347395,1.09990068941695
plain_mf,12,33,2755,347395,0.793045380618604
plain_mf,12,2,1971,347395,0.56736567883821
plain_mf,12,24,1889,347395,0.543761424315261
plain_mf,12,25,1268,347395,0.36500237481829
plain_mf,12,14,453,347395,0.130399113401172
plain_mf,12,22,391,347395,0.112551994127722
plain_mf,12,37,367,347395,0.105643431828322
plain_mf,12,41,298,347395,0.0857813152175478
plain_mf,12,9,235,347395,0.0676463391816232
plain_mf,12,23,76,347395,0.0218771139480994
plain_mf,12,19,58,347395,0.0166956922235496
plain_mf,12,36,56,347395,0.0161199786985996
plain_mf,12,29,52,347395,0.0149685516486996
plain_mf,12,10,32,347395,0.00921141639919976
plain_mf,12,20,28,347395,0.00805998934929979
plain_mf,12,21,25,347395,0.00719641906187481
plain_mf,12,53,15,347395,0.00431785143712489
plain_mf,12,44,12,347395,0.00345428114969991
plain_mf,12,26,9,347395,0.00259071086227493
plain_mf,12,52,9,347395,0.00259071086227493
plain_mf,12,1,8,347395,0.00230285409979994
plain_mf,12,46,8,347395,0.00230285409979994
plain_mf,12,47,8,347395,0.00230285409979994
plain_mf,12,40,7,347395,0.00201499733732495
plain_mf,12,32,6,347395,0.00172714057484995
plain_mf,12,16,5,347395,0.00143928381237496
plain_mf,12,30,5,347395,0.00143928381237496
plain_mf,12,54,5,347395,0.00143928381237496
plain_mf,12,49,3,347395,0.000863570287424977
plain_mf,12,17,2,347395,0.000575713524949985
plain_mf,12,31,2,347395,0.000575713524949985
plain_mf,12,42,2,347395,0.000575713524949985
plain_mf,12,34,1,347395,0.000287856762474992
plain_mf,12,48,1,347395,0.000287856762474992
plain_mf,12,50,1,347395,0.000287856762474992
plain_mf,13,33,23018,540475,4.2588463851242
plain_mf,13,25,19533,540475,3.61404320273833
plain_mf,13,12,19508,540475,3.60941764188908
plain_mf,13,15,16910,540475,3.12872935843471
plain_mf,13,11,12600,540475,2.3312826680235
plain_mf,13,24,10977,540475,2.03099125769
plain_mf,13,31,9141,540475,1.69129006892086
plain_mf,13,7,8133,540475,1.50478745547898
plain_mf,13,5,7136,540475,1.32032008881077
plain_mf,13,4,6633,540475,1.2272538045238
plain_mf,13,16,4882,540475,0.90327952264212
plain_mf,13,2,3998,540475,0.739719691012535
plain_mf,13,3,3803,540475,0.703640316388362
plain_mf,13,27,3605,540475,0.667005874462279
plain_mf,13,18,2821,540475,0.521948286229705
plain_mf,13,32,1609,540475,0.297701096257921
plain_mf,13,37,1567,540475,0.289930154031176
plain_mf,13,23,1181,540475,0.21851149451871
plain_mf,13,14,682,540475,0.126185299967621
plain_mf,13,20,541,540475,0.100097136777834
plain_mf,13,41,527,540475,0.0975068227022527
plain_mf,13,44,498,540475,0.0921411721171192
plain_mf,13,42,432,540475,0.0799296914750914
plain_mf,13,19,354,540475,0.0654979416254221
plain_mf,13,46,238,540475,0.0440353392848883
plain_mf,13,1,231,540475,0.0427401822470975
plain_mf,13,6,182,540475,0.0336740829825616
plain_mf,13,35,144,540475,0.0266432304916971
plain_mf,13,45,144,540475,0.0266432304916971
plain_mf,13,22,101,540475,0.018687265830982
plain_mf,13,10,57,540475,0.0105462787362968
plain_mf,13,29,52,540475,0.00962116656644618
plain_mf,13,38,42,540475,0.00777094222674499
plain_mf,13,9,29,540475,0.00536565058513345
plain_mf,13,21,26,540475,0.00481058328322309
plain_mf,13,28,26,540475,0.00481058328322309
plain_mf,13,53,16,540475,0.0029603589435219
plain_mf,13,36,12,540475,0.00222026920764143
plain_mf,13,52,12,540475,0.00222026920764143
plain_mf,13,40,10,540475,0.00185022433970119
plain_mf,13,47,10,540475,0.00185022433970119
plain_mf,13,30,6,540475,0.00111013460382071
plain_mf,13,49,5,540475,0.000925112169850594
plain_mf,13,39,2,540475,0.000370044867940238
plain_mf,13,54,2,540475,0.000370044867940238
plain_mf,14,13,15738,88121,17.8595340497725
plain_mf,14,27,6621,88121,7.51353252913607
plain_mf,14,15,6456,88121,7.32628998763064
plain_mf,14,23,6349,88121,7.20486603647258
plain_mf,14,12,5775,88121,6.55348895269005
plain_mf,14,7,4246,88121,4.81837473473973
plain_mf,14,19,3992,88121,4.53013470114956
plain_mf,14,11,3162,88121,3.58824797721315
plain_mf,14,5,2392,88121,2.71444945018781
plain_mf,14,4,1857,88121,2.10732969439748
plain_mf,14,3,1266,88121,1.43666095482348
plain_mf,14,24,1197,88121,1.35835952837576
plain_mf,14,33,641,88121,0.727408903666549
plain_mf,14,37,561,88121,0.636624641118462
plain_mf,14,2,335,88121,0.380159099420116
plain_mf,14,32,266,88121,0.30185767297239
plain_mf,14,25,102,88121,0.115749934748811
plain_mf,14,35,68,88121,0.0771666231658742
plain_mf,14,31,49,88121,0.0556053608107035
plain_mf,14,6,47,88121,0.0533357542470013
plain_mf,14,9,46,88121,0.0522009509651502
plain_mf,14,20,34,88121,0.0385833115829371
plain_mf,14,21,25,88121,0.0283700820462773
plain_mf,14,53,21,88121,0.0238308689188729
plain_mf,14,44,19,88121,0.0215612623551707
plain_mf,14,47,11,88121,0.012482836100362
plain_mf,14,16,10,88121,0.0113480328185109
plain_mf,14,40,9,88121,0.0102132295366598
plain_mf,14,49,8,88121,0.00907842625480873
plain_mf,14,10,7,88121,0.00794362297295764
plain_mf,14,29,7,88121,0.00794362297295764
plain_mf,14,54,7,88121,0.00794362297295764
plain_mf,14,46,6,88121,0.00680881969110655
plain_mf,14,52,6,88121,0.00680881969110655
plain_mf,14,30,5,88121,0.00567401640925546
plain_mf,14,1,3,88121,0.00340440984555327
plain_mf,14,34,3,88121,0.00340440984555327
plain_mf,14,17,1,88121,0.00113480328185109
plain_mf,14,18,1,88121,0.00113480328185109
plain_mf,14,26,1,88121,0.00113480328185109
plain_mf,14,42,1,88121,0.00113480328185109
plain_mf,14,45,1,88121,0.00113480328185109
plain_mf,14,48,1,88121,0.00113480328185109
plain_mf,14,50,1,88121,0.00113480328185109
plain_mf,15,27,21123,251523,8.39803914552546
plain_mf,15,19,18128,251523,7.20729317000831
plain_mf,15,23,16759,251523,6.66300894947977
plain_mf,15,13,16412,251523,6.52504939906092
plain_mf,15,24,11370,251523,4.5204613494591
plain_mf,15,12,7214,251523,2.8681273680737
plain_mf,15,33,4387,251523,1.74417448901293
plain_mf,15,29,3708,251523,1.4742190575017
plain_mf,15,7,3515,251523,1.39748651216787
plain_mf,15,25,3363,251523,1.33705466299305
plain_mf,15,3,2149,251523,0.854395025504626
plain_mf,15,5,1880,251523,0.747446555583386
plain_mf,15,32,1555,251523,0.618233720176684
plain_mf,15,6,1287,251523,0.511682828210541
plain_mf,15,4,1277,251523,0.507707048659566
plain_mf,15,11,1233,251523,0.490213618635274
plain_mf,15,14,557,251523,0.221450920989333
plain_mf,15,16,534,251523,0.212306628022089
plain_mf,15,31,259,251523,0.102972690370264
plain_mf,15,38,209,251523,0.0830937926153871
plain_mf,15,28,68,251523,0.0270353009466331
plain_mf,15,37,67,251523,0.0266377229915356
plain_mf,15,20,54,251523,0.0214692095752675
plain_mf,15,35,45,251523,0.0178910079793896
plain_mf,15,21,34,251523,0.0135176504733166
plain_mf,15,41,32,251523,0.0127224945631215
plain_mf,15,10,29,251523,0.0115297606978288
plain_mf,15,44,22,251523,0.00874671501214601
plain_mf,15,53,22,251523,0.00874671501214601
plain_mf,15,47,21,251523,0.00834913705704846
plain_mf,15,40,13,251523,0.0051685134162681
plain_mf,15,52,12,251523,0.00477093546117055
plain_mf,15,2,9,251523,0.00357820159587791
plain_mf,15,30,9,251523,0.00357820159587791
plain_mf,15,49,9,251523,0.00357820159587791
plain_mf,15,42,8,251523,0.00318062364078037
plain_mf,15,26,5,251523,0.00198788977548773
plain_mf,15,9,3,251523,0.00119273386529264
plain_mf,15,1,2,251523,0.000795155910195092
plain_mf,15,34,2,251523,0.000795155910195092
plain_mf,15,46,2,251523,0.000795155910195092
plain_mf,15,17,1,251523,0.000397577955097546
plain_mf,16,20,53049,714708,7.42247183465135
plain_mf,16,31,49123,714708,6.8731565898241
plain_mf,16,18,24000,714708,3.35801474168472
plain_mf,16,46,8954,714708,1.25281933321021
plain_mf,16,13,7291,714708,1.02013689506764
plain_mf,16,2,4784,714708,0.669364271842487
plain_mf,16,19,3593,714708,0.502722790286383
