original_zone,predicted_zone,n,method,method_label
32,15,1546,rf_var,Plain RF
32,16,19,rf_var,Plain RF
32,18,112,rf_var,Plain RF
32,19,526,rf_var,Plain RF
32,20,96,rf_var,Plain RF
32,23,2492,rf_var,Plain RF
32,24,5058,rf_var,Plain RF
32,25,2932,rf_var,Plain RF
32,27,146,rf_var,Plain RF
32,29,887,rf_var,Plain RF
32,31,299,rf_var,Plain RF
32,32,40497,rf_var,Plain RF
32,33,1976,rf_var,Plain RF
32,35,665,rf_var,Plain RF
32,38,210,rf_var,Plain RF
32,42,315,rf_var,Plain RF
32,43,1,rf_var,Plain RF
32,50,1,rf_var,Plain RF
33,1,1379,rf_var,Plain RF
33,2,202,rf_var,Plain RF
33,3,6049,rf_var,Plain RF
33,4,2,rf_var,Plain RF
33,5,2334,rf_var,Plain RF
33,6,10,rf_var,Plain RF
33,7,23120,rf_var,Plain RF
33,10,376,rf_var,Plain RF
33,11,3236,rf_var,Plain RF
33,12,2930,rf_var,Plain RF
33,13,22403,rf_var,Plain RF
33,14,607,rf_var,Plain RF
33,15,4404,rf_var,Plain RF
33,16,427,rf_var,Plain RF
33,18,508,rf_var,Plain RF
33,19,36,rf_var,Plain RF
33,20,365,rf_var,Plain RF
33,23,3304,rf_var,Plain RF
33,24,9885,rf_var,Plain RF
33,25,6084,rf_var,Plain RF
33,26,38,rf_var,Plain RF
33,27,3487,rf_var,Plain RF
33,28,474,rf_var,Plain RF
33,29,2951,rf_var,Plain RF
33,30,22,rf_var,Plain RF
33,31,76,rf_var,Plain RF
33,32,4626,rf_var,Plain RF
33,33,259060,rf_var,Plain RF
33,34,9,rf_var,Plain RF
33,35,894,rf_var,Plain RF
33,36,139,rf_var,Plain RF
33,37,3188,rf_var,Plain RF
33,39,41,rf_var,Plain RF
33,40,112,rf_var,Plain RF
33,41,24754,rf_var,Plain RF
33,42,1,rf_var,Plain RF
33,44,1250,rf_var,Plain RF
33,45,635,rf_var,Plain RF
33,46,29,rf_var,Plain RF
33,47,188,rf_var,Plain RF
33,49,72,rf_var,Plain RF
33,50,3,rf_var,Plain RF
33,52,41,rf_var,Plain RF
34,3,50,rf_var,Plain RF
34,7,8,rf_var,Plain RF
34,10,416,rf_var,Plain RF
34,11,2,rf_var,Plain RF
34,12,1,rf_var,Plain RF
34,14,3,rf_var,Plain RF
34,15,2,rf_var,Plain RF
34,16,2,rf_var,Plain RF
34,17,3,rf_var,Plain RF
34,18,5,rf_var,Plain RF
34,20,2,rf_var,Plain RF
34,22,3,rf_var,Plain RF
34,25,1,rf_var,Plain RF
34,26,23,rf_var,Plain RF
34,27,24,rf_var,Plain RF
34,28,6,rf_var,Plain RF
34,30,32,rf_var,Plain RF
34,32,1,rf_var,Plain RF
34,33,3,rf_var,Plain RF
34,34,3952,rf_var,Plain RF
34,35,2,rf_var,Plain RF
34,36,103,rf_var,Plain RF
34,37,1,rf_var,Plain RF
34,39,201,rf_var,Plain RF
34,40,18,rf_var,Plain RF
34,43,3,rf_var,Plain RF
34,44,7,rf_var,Plain RF
34,46,104,rf_var,Plain RF
34,47,1,rf_var,Plain RF
34,48,1,rf_var,Plain RF
34,49,167,rf_var,Plain RF
34,50,7,rf_var,Plain RF
34,52,2,rf_var,Plain RF
34,53,2,rf_var,Plain RF
34,55,1,rf_var,Plain RF
35,7,1,rf_var,Plain RF
35,13,120,rf_var,Plain RF
35,14,87,rf_var,Plain RF
35,15,45,rf_var,Plain RF
35,16,31,rf_var,Plain RF
35,18,6,rf_var,Plain RF
35,19,30,rf_var,Plain RF
35,23,587,rf_var,Plain RF
35,24,2082,rf_var,Plain RF
35,25,750,rf_var,Plain RF
35,29,533,rf_var,Plain RF
35,32,335,rf_var,Plain RF
35,33,270,rf_var,Plain RF
35,35,27983,rf_var,Plain RF
35,38,4,rf_var,Plain RF
36,1,7,rf_var,Plain RF
36,3,247,rf_var,Plain RF
36,5,9,rf_var,Plain RF
36,7,77,rf_var,Plain RF
36,9,23,rf_var,Plain RF
36,10,365,rf_var,Plain RF
36,12,37,rf_var,Plain RF
36,13,28,rf_var,Plain RF
36,16,4,rf_var,Plain RF
36,21,279,rf_var,Plain RF
36,26,537,rf_var,Plain RF
36,27,2,rf_var,Plain RF
36,28,991,rf_var,Plain RF
36,30,808,rf_var,Plain RF
36,33,32,rf_var,Plain RF
36,34,344,rf_var,Plain RF
36,36,16388,rf_var,Plain RF
36,39,141,rf_var,Plain RF
36,40,394,rf_var,Plain RF
36,41,152,rf_var,Plain RF
36,44,924,rf_var,Plain RF
36,45,4,rf_var,Plain RF
36,46,102,rf_var,Plain RF
36,47,319,rf_var,Plain RF
36,48,22,rf_var,Plain RF
36,49,239,rf_var,Plain RF
36,50,37,rf_var,Plain RF
36,53,38,rf_var,Plain RF
36,55,25,rf_var,Plain RF
37,1,287,rf_var,Plain RF
37,2,109,rf_var,Plain RF
37,3,11897,rf_var,Plain RF
37,4,12,rf_var,Plain RF
37,5,423,rf_var,Plain RF
37,6,170,rf_var,Plain RF
37,7,7241,rf_var,Plain RF
37,9,87,rf_var,Plain RF
37,10,832,rf_var,Plain RF
37,11,333,rf_var,Plain RF
37,12,428,rf_var,Plain RF
37,13,1384,rf_var,Plain RF
37,14,573,rf_var,Plain RF
37,15,33,rf_var,Plain RF
37,16,11,rf_var,Plain RF
37,17,4,rf_var,Plain RF
37,18,218,rf_var,Plain RF
37,19,15,rf_var,Plain RF
37,20,3,rf_var,Plain RF
37,21,857,rf_var,Plain RF
37,22,4,rf_var,Plain RF
37,23,4,rf_var,Plain RF
37,24,4,rf_var,Plain RF
37,25,552,rf_var,Plain RF
37,26,87,rf_var,Plain RF
37,27,11561,rf_var,Plain RF
37,28,255,rf_var,Plain RF
37,29,2,rf_var,Plain RF
37,30,572,rf_var,Plain RF
37,31,1,rf_var,Plain RF
37,32,9,rf_var,Plain RF
37,33,4988,rf_var,Plain RF
37,34,94,rf_var,Plain RF
37,35,3,rf_var,Plain RF
37,36,25,rf_var,Plain RF
37,37,140235,rf_var,Plain RF
37,38,3,rf_var,Plain RF
37,39,246,rf_var,Plain RF
37,40,34,rf_var,Plain RF
37,41,7490,rf_var,Plain RF
37,42,1,rf_var,Plain RF
37,43,3,rf_var,Plain RF
37,44,40,rf_var,Plain RF
37,45,8,rf_var,Plain RF
37,46,145,rf_var,Plain RF
37,47,590,rf_var,Plain RF
37,48,2,rf_var,Plain RF
37,49,13,rf_var,Plain RF
37,50,3,rf_var,Plain RF
37,52,3,rf_var,Plain RF
37,53,2,rf_var,Plain RF
37,54,4,rf_var,Plain RF
37,55,6,rf_var,Plain RF
38,13,35,rf_var,Plain RF
38,15,226,rf_var,Plain RF
38,17,1,rf_var,Plain RF
38,19,348,rf_var,Plain RF
38,23,664,rf_var,Plain RF
38,24,309,rf_var,Plain RF
38,25,44,rf_var,Plain RF
38,27,416,rf_var,Plain RF
38,29,88,rf_var,Plain RF
38,32,67,rf_var,Plain RF
38,38,27834,rf_var,Plain RF
39,1,31,rf_var,Plain RF
39,5,57,rf_var,Plain RF
39,7,21,rf_var,Plain RF
39,10,3737,rf_var,Plain RF
39,13,2,rf_var,Plain RF
39,16,109,rf_var,Plain RF
39,18,238,rf_var,Plain RF
39,20,18,rf_var,Plain RF
39,23,80,rf_var,Plain RF
39,24,2,rf_var,Plain RF
39,26,14,rf_var,Plain RF
39,28,19,rf_var,Plain RF
39,30,255,rf_var,Plain RF
39,34,651,rf_var,Plain RF
39,36,64,rf_var,Plain RF
39,39,13633,rf_var,Plain RF
39,40,63,rf_var,Plain RF
39,43,1,rf_var,Plain RF
39,44,73,rf_var,Plain RF
39,45,86,rf_var,Plain RF
39,46,2515,rf_var,Plain RF
39,47,67,rf_var,Plain RF
39,49,63,rf_var,Plain RF
39,50,144,rf_var,Plain RF
40,1,167,rf_var,Plain RF
40,2,9,rf_var,Plain RF
40,3,823,rf_var,Plain RF
40,4,19,rf_var,Plain RF
40,5,2185,rf_var,Plain RF
40,6,7,rf_var,Plain RF
40,7,1482,rf_var,Plain RF
40,9,4,rf_var,Plain RF
40,10,3490,rf_var,Plain RF
40,11,16,rf_var,Plain RF
40,12,7,rf_var,Plain RF
40,13,10,rf_var,Plain RF
40,14,5,rf_var,Plain RF
40,15,6,rf_var,Plain RF
40,16,9,rf_var,Plain RF
40,17,8,rf_var,Plain RF
40,18,8,rf_var,Plain RF
40,19,8,rf_var,Plain RF
40,20,38,rf_var,Plain RF
40,21,27201,rf_var,Plain RF
40,22,10,rf_var,Plain RF
40,23,11,rf_var,Plain RF
40,24,8,rf_var,Plain RF
40,25,30,rf_var,Plain RF
40,26,7092,rf_var,Plain RF
40,27,111,rf_var,Plain RF
40,28,6744,rf_var,Plain RF
40,29,13,rf_var,Plain RF
40,30,33081,rf_var,Plain RF
40,31,90,rf_var,Plain RF
40,32,7,rf_var,Plain RF
40,33,35,rf_var,Plain RF
40,34,712,rf_var,Plain RF
40,35,8,rf_var,Plain RF
40,36,14964,rf_var,Plain RF
40,37,17,rf_var,Plain RF
40,38,8,rf_var,Plain RF
40,39,2266,rf_var,Plain RF
40,40,131396,rf_var,Plain RF
40,41,995,rf_var,Plain RF
40,42,4,rf_var,Plain RF
40,43,8,rf_var,Plain RF
40,44,29351,rf_var,Plain RF
40,45,180,rf_var,Plain RF
40,46,2622,rf_var,Plain RF
40,47,30838,rf_var,Plain RF
40,48,488,rf_var,Plain RF
40,49,26431,rf_var,Plain RF
40,50,1445,rf_var,Plain RF
40,52,4103,rf_var,Plain RF
40,53,7246,rf_var,Plain RF
40,54,1228,rf_var,Plain RF
40,55,2617,rf_var,Plain RF
41,1,5,rf_var,Plain RF
41,2,25,rf_var,Plain RF
41,3,3753,rf_var,Plain RF
41,4,2,rf_var,Plain RF
41,5,163,rf_var,Plain RF
41,6,15,rf_var,Plain RF
41,7,8828,rf_var,Plain RF
41,10,114,rf_var,Plain RF
41,11,12,rf_var,Plain RF
41,12,320,rf_var,Plain RF
41,13,536,rf_var,Plain RF
41,14,2,rf_var,Plain RF
41,15,33,rf_var,Plain RF
41,16,1,rf_var,Plain RF
41,17,1,rf_var,Plain RF
41,18,6,rf_var,Plain RF
41,20,2,rf_var,Plain RF
41,21,400,rf_var,Plain RF
41,23,1,rf_var,Plain RF
41,25,3,rf_var,Plain RF
41,26,450,rf_var,Plain RF
41,27,3625,rf_var,Plain RF
41,28,1464,rf_var,Plain RF
41,30,1975,rf_var,Plain RF
41,32,9,rf_var,Plain RF
41,33,12000,rf_var,Plain RF
41,34,5,rf_var,Plain RF
41,36,2058,rf_var,Plain RF
41,37,5444,rf_var,Plain RF
41,38,1,rf_var,Plain RF
41,39,18,rf_var,Plain RF
41,40,223,rf_var,Plain RF
41,41,47693,rf_var,Plain RF
41,43,1,rf_var,Plain RF
41,44,282,rf_var,Plain RF
41,45,21,rf_var,Plain RF
41,46,7,rf_var,Plain RF
41,47,1663,rf_var,Plain RF
41,49,81,rf_var,Plain RF
41,55,1,rf_var,Plain RF
42,4,1,rf_var,Plain RF
42,5,1,rf_var,Plain RF
42,6,3,rf_var,Plain RF
42,7,200,rf_var,Plain RF
42,9,1,rf_var,Plain RF
42,10,2,rf_var,Plain RF
42,11,4,rf_var,Plain RF
42,12,1,rf_var,Plain RF
42,13,57,rf_var,Plain RF
42,14,3,rf_var,Plain RF
42,15,87,rf_var,Plain RF
42,16,400,rf_var,Plain RF
42,18,47,rf_var,Plain RF
42,19,634,rf_var,Plain RF
42,20,11240,rf_var,Plain RF
42,22,1355,rf_var,Plain RF
42,23,20,rf_var,Plain RF
42,24,1830,rf_var,Plain RF
42,25,2276,rf_var,Plain RF
42,26,1,rf_var,Plain RF
42,30,2,rf_var,Plain RF
42,31,15674,rf_var,Plain RF
42,32,205,rf_var,Plain RF
42,33,9,rf_var,Plain RF
42,35,2,rf_var,Plain RF
42,36,3,rf_var,Plain RF
42,37,2,rf_var,Plain RF
42,38,2,rf_var,Plain RF
42,40,1,rf_var,Plain RF
42,41,1,rf_var,Plain RF
42,42,119305,rf_var,Plain RF
42,43,1623,rf_var,Plain RF
42,44,2,rf_var,Plain RF
42,46,1,rf_var,Plain RF
42,47,8,rf_var,Plain RF
42,48,1,rf_var,Plain RF
42,49,4,rf_var,Plain RF
42,50,2,rf_var,Plain RF
42,52,1,rf_var,Plain RF
42,53,1,rf_var,Plain RF
42,54,2,rf_var,Plain RF
42,55,5,rf_var,Plain RF
43,10,6,rf_var,Plain RF
43,16,324,rf_var,Plain RF
43,18,35,rf_var,Plain RF
43,19,6,rf_var,Plain RF
43,20,36,rf_var,Plain RF
43,24,44,rf_var,Plain RF
43,25,71,rf_var,Plain RF
43,31,1,rf_var,Plain RF
43,39,2,rf_var,Plain RF
43,42,115,rf_var,Plain RF
43,43,4937,rf_var,Plain RF
43,46,115,rf_var,Plain RF
44,1,580,rf_var,Plain RF
44,2,25,rf_var,Plain RF
44,3,2404,rf_var,Plain RF
44,4,26,rf_var,Plain RF
44,5,2439,rf_var,Plain RF
44,6,17,rf_var,Plain RF
44,7,3008,rf_var,Plain RF
44,9,15,rf_var,Plain RF
44,10,2181,rf_var,Plain RF
44,11,16,rf_var,Plain RF
44,12,14,rf_var,Plain RF
44,13,614,rf_var,Plain RF
44,14,17,rf_var,Plain RF
44,15,19,rf_var,Plain RF
44,16,130,rf_var,Plain RF
44,17,12,rf_var,Plain RF
44,18,1020,rf_var,Plain RF
44,19,53,rf_var,Plain RF
44,20,59,rf_var,Plain RF
44,21,31489,rf_var,Plain RF
44,22,18,rf_var,Plain RF
44,23,16,rf_var,Plain RF
44,24,24,rf_var,Plain RF
44,25,16,rf_var,Plain RF
44,26,13641,rf_var,Plain RF
44,27,133,rf_var,Plain RF
44,28,23555,rf_var,Plain RF
44,29,20,rf_var,Plain RF
44,30,67443,rf_var,Plain RF
44,31,44,rf_var,Plain RF
44,32,19,rf_var,Plain RF
44,33,2132,rf_var,Plain RF
44,34,1018,rf_var,Plain RF
44,35,13,rf_var,Plain RF
44,36,36441,rf_var,Plain RF
44,37,46,rf_var,Plain RF
44,38,15,rf_var,Plain RF
44,39,6180,rf_var,Plain RF
44,40,53725,rf_var,Plain RF
44,41,1291,rf_var,Plain RF
44,42,14,rf_var,Plain RF
44,43,20,rf_var,Plain RF
44,44,194643,rf_var,Plain RF
44,45,1224,rf_var,Plain RF
44,46,1570,rf_var,Plain RF
44,47,42801,rf_var,Plain RF
44,48,88,rf_var,Plain RF
44,49,28087,rf_var,Plain RF
44,50,4732,rf_var,Plain RF
44,52,4641,rf_var,Plain RF
44,53,21614,rf_var,Plain RF
44,54,8817,rf_var,Plain RF
44,55,8012,rf_var,Plain RF
45,1,120,rf_var,Plain RF
45,2,2,rf_var,Plain RF
45,5,185,rf_var,Plain RF
45,6,1,rf_var,Plain RF
45,7,1,rf_var,Plain RF
45,10,145,rf_var,Plain RF
45,13,143,rf_var,Plain RF
45,14,1,rf_var,Plain RF
45,15,5,rf_var,Plain RF
45,16,1172,rf_var,Plain RF
45,18,103,rf_var,Plain RF
45,20,263,rf_var,Plain RF
45,22,1,rf_var,Plain RF
45,23,17,rf_var,Plain RF
45,24,319,rf_var,Plain RF
45,25,42,rf_var,Plain RF
45,26,1,rf_var,Plain RF
45,27,1,rf_var,Plain RF
45,28,15,rf_var,Plain RF
45,29,106,rf_var,Plain RF
45,30,98,rf_var,Plain RF
45,31,145,rf_var,Plain RF
45,33,6,rf_var,Plain RF
45,34,113,rf_var,Plain RF
45,37,1,rf_var,Plain RF
45,39,411,rf_var,Plain RF
45,40,39,rf_var,Plain RF
45,41,1,rf_var,Plain RF
45,42,3,rf_var,Plain RF
45,44,71,rf_var,Plain RF
45,45,11565,rf_var,Plain RF
45,46,1269,rf_var,Plain RF
45,47,8,rf_var,Plain RF
45,49,27,rf_var,Plain RF
45,50,2,rf_var,Plain RF
45,52,1,rf_var,Plain RF
45,53,1,rf_var,Plain RF
45,54,1,rf_var,Plain RF
46,1,614,rf_var,Plain RF
46,2,61,rf_var,Plain RF
46,3,97,rf_var,Plain RF
46,4,14,rf_var,Plain RF
46,5,257,rf_var,Plain RF
46,6,3,rf_var,Plain RF
46,7,177,rf_var,Plain RF
46,9,1,rf_var,Plain RF
46,10,22925,rf_var,Plain RF
46,11,7,rf_var,Plain RF
46,12,7,rf_var,Plain RF
46,13,251,rf_var,Plain RF
46,14,5,rf_var,Plain RF
46,15,2,rf_var,Plain RF
46,16,9032,rf_var,Plain RF
46,17,5,rf_var,Plain RF
46,18,8419,rf_var,Plain RF
46,19,5,rf_var,Plain RF
46,20,1928,rf_var,Plain RF
46,21,18,rf_var,Plain RF
46,22,16,rf_var,Plain RF
46,23,5,rf_var,Plain RF
46,24,8,rf_var,Plain RF
46,25,19,rf_var,Plain RF
46,26,391,rf_var,Plain RF
46,27,3,rf_var,Plain RF
46,28,324,rf_var,Plain RF
46,29,5,rf_var,Plain RF
46,30,515,rf_var,Plain RF
46,31,14,rf_var,Plain RF
46,32,1,rf_var,Plain RF
46,33,37,rf_var,Plain RF
46,34,2016,rf_var,Plain RF
46,35,3,rf_var,Plain RF
46,36,647,rf_var,Plain RF
46,37,22,rf_var,Plain RF
46,38,6,rf_var,Plain RF
46,39,9232,rf_var,Plain RF
46,40,1078,rf_var,Plain RF
46,41,12,rf_var,Plain RF
46,42,4,rf_var,Plain RF
46,43,206,rf_var,Plain RF
46,44,616,rf_var,Plain RF
46,45,8116,rf_var,Plain RF
46,46,66031,rf_var,Plain RF
46,47,1197,rf_var,Plain RF
46,48,4,rf_var,Plain RF
46,49,1888,rf_var,Plain RF
46,50,213,rf_var,Plain RF
46,52,9,rf_var,Plain RF
46,53,5,rf_var,Plain RF
46,54,8,rf_var,Plain RF
46,55,3,rf_var,Plain RF
47,1,131,rf_var,Plain RF
47,2,17,rf_var,Plain RF
47,3,1764,rf_var,Plain RF
47,4,46,rf_var,Plain RF
47,5,2897,rf_var,Plain RF
47,6,52,rf_var,Plain RF
47,7,2092,rf_var,Plain RF
47,9,11,rf_var,Plain RF
47,10,2779,rf_var,Plain RF
47,11,61,rf_var,Plain RF
47,12,7,rf_var,Plain RF
47,13,13,rf_var,Plain RF
47,14,7,rf_var,Plain RF
47,15,15,rf_var,Plain RF
47,16,19,rf_var,Plain RF
47,17,10,rf_var,Plain RF
47,18,18,rf_var,Plain RF
47,19,16,rf_var,Plain RF
47,20,15,rf_var,Plain RF
47,21,7550,rf_var,Plain RF
47,22,10,rf_var,Plain RF
47,23,11,rf_var,Plain RF
47,24,13,rf_var,Plain RF
47,25,12,rf_var,Plain RF
47,26,1591,rf_var,Plain RF
47,27,2056,rf_var,Plain RF
47,28,14170,rf_var,Plain RF
47,29,16,rf_var,Plain RF
47,30,14659,rf_var,Plain RF
47,31,19,rf_var,Plain RF
47,32,17,rf_var,Plain RF
47,33,802,rf_var,Plain RF
47,34,523,rf_var,Plain RF
47,35,14,rf_var,Plain RF
47,36,9178,rf_var,Plain RF
47,37,199,rf_var,Plain RF
47,38,19,rf_var,Plain RF
47,39,1218,rf_var,Plain RF
47,40,36290,rf_var,Plain RF
47,41,714,rf_var,Plain RF
47,42,24,rf_var,Plain RF
47,43,15,rf_var,Plain RF
47,44,31529,rf_var,Plain RF
47,45,64,rf_var,Plain RF
47,46,1985,rf_var,Plain RF
47,47,202162,rf_var,Plain RF
47,48,465,rf_var,Plain RF
47,49,12919,rf_var,Plain RF
47,50,2112,rf_var,Plain RF
47,52,3899,rf_var,Plain RF
47,53,26,rf_var,Plain RF
47,54,14,rf_var,Plain RF
47,55,182,rf_var,Plain RF
48,4,7,rf_var,Plain RF
48,10,1,rf_var,Plain RF
48,21,33,rf_var,Plain RF
48,26,1,rf_var,Plain RF
48,27,8,rf_var,Plain RF
48,28,4,rf_var,Plain RF
48,30,14,rf_var,Plain RF
48,31,1,rf_var,Plain RF
48,35,1,rf_var,Plain RF
48,40,3,rf_var,Plain RF
48,43,9,rf_var,Plain RF
48,44,3,rf_var,Plain RF
48,47,6,rf_var,Plain RF
48,48,1486,rf_var,Plain RF
48,49,23,rf_var,Plain RF
48,53,23,rf_var,Plain RF
48,55,1,rf_var,Plain RF
49,1,107,rf_var,Plain RF
49,2,3,rf_var,Plain RF
49,3,89,rf_var,Plain RF
49,4,31,rf_var,Plain RF
49,5,453,rf_var,Plain RF
49,6,3,rf_var,Plain RF
49,7,81,rf_var,Plain RF
49,9,7,rf_var,Plain RF
49,10,7799,rf_var,Plain RF
49,11,6,rf_var,Plain RF
49,12,1,rf_var,Plain RF
49,13,4,rf_var,Plain RF
49,14,7,rf_var,Plain RF
49,15,9,rf_var,Plain RF
49,16,4,rf_var,Plain RF
49,17,5,rf_var,Plain RF
49,18,3,rf_var,Plain RF
49,19,5,rf_var,Plain RF
49,20,26,rf_var,Plain RF
49,21,3674,rf_var,Plain RF
49,22,6,rf_var,Plain RF
49,23,10,rf_var,Plain RF
49,24,6,rf_var,Plain RF
49,25,7,rf_var,Plain RF
49,26,9356,rf_var,Plain RF
49,27,6,rf_var,Plain RF
49,28,1541,rf_var,Plain RF
49,29,6,rf_var,Plain RF
49,30,20405,rf_var,Plain RF
49,31,5,rf_var,Plain RF
49,32,9,rf_var,Plain RF
49,33,4,rf_var,Plain RF
49,34,2373,rf_var,Plain RF
49,35,6,rf_var,Plain RF
49,36,5048,rf_var,Plain RF
49,37,17,rf_var,Plain RF
49,38,7,rf_var,Plain RF
49,39,1152,rf_var,Plain RF
49,40,11566,rf_var,Plain RF
49,41,12,rf_var,Plain RF
49,42,6,rf_var,Plain RF
49,43,2,rf_var,Plain RF
49,44,7334,rf_var,Plain RF
49,45,122,rf_var,Plain RF
49,46,1179,rf_var,Plain RF
49,47,3165,rf_var,Plain RF
49,48,54,rf_var,Plain RF
49,49,70044,rf_var,Plain RF
49,50,416,rf_var,Plain RF
49,52,9703,rf_var,Plain RF
49,53,1465,rf_var,Plain RF
49,54,46,rf_var,Plain RF
49,55,358,rf_var,Plain RF
50,1,1,rf_var,Plain RF
50,2,4,rf_var,Plain RF
50,3,1,rf_var,Plain RF
50,4,1,rf_var,Plain RF
50,6,2,rf_var,Plain RF
50,7,3,rf_var,Plain RF
50,10,27,rf_var,Plain RF
50,14,1,rf_var,Plain RF
50,15,1,rf_var,Plain RF
50,16,1,rf_var,Plain RF
50,17,1,rf_var,Plain RF
50,20,1,rf_var,Plain RF
50,21,11,rf_var,Plain RF
50,22,1,rf_var,Plain RF
50,23,1,rf_var,Plain RF
50,25,1,rf_var,Plain RF
50,26,1,rf_var,Plain RF
50,28,25,rf_var,Plain RF
50,30,6,rf_var,Plain RF
50,32,2,rf_var,Plain RF
50,34,7,rf_var,Plain RF
50,35,1,rf_var,Plain RF
50,36,1,rf_var,Plain RF
50,37,1,rf_var,Plain RF
50,39,49,rf_var,Plain RF
50,40,28,rf_var,Plain RF
50,41,1,rf_var,Plain RF
50,43,1,rf_var,Plain RF
50,44,38,rf_var,Plain RF
50,46,15,rf_var,Plain RF
50,47,25,rf_var,Plain RF
50,48,2,rf_var,Plain RF
50,49,1,rf_var,Plain RF
50,50,1970,rf_var,Plain RF
50,53,53,rf_var,Plain RF
50,54,4,rf_var,Plain RF
50,55,3,rf_var,Plain RF
52,1,10,rf_var,Plain RF
52,2,6,rf_var,Plain RF
52,3,9,rf_var,Plain RF
52,4,10,rf_var,Plain RF
52,5,4,rf_var,Plain RF
52,6,10,rf_var,Plain RF
52,7,12,rf_var,Plain RF
52,9,9,rf_var,Plain RF
52,10,11,rf_var,Plain RF
52,11,10,rf_var,Plain RF
52,12,12,rf_var,Plain RF
52,13,5,rf_var,Plain RF
52,14,9,rf_var,Plain RF
52,15,13,rf_var,Plain RF
52,16,6,rf_var,Plain RF
52,17,5,rf_var,Plain RF
52,18,13,rf_var,Plain RF
52,19,5,rf_var,Plain RF
52,20,5,rf_var,Plain RF
52,21,44,rf_var,Plain RF
52,22,8,rf_var,Plain RF
52,23,4,rf_var,Plain RF
52,24,5,rf_var,Plain RF
52,25,9,rf_var,Plain RF
52,26,60,rf_var,Plain RF
52,27,4,rf_var,Plain RF
52,28,10,rf_var,Plain RF
52,29,4,rf_var,Plain RF
52,30,1,rf_var,Plain RF
52,31,6,rf_var,Plain RF
52,32,4,rf_var,Plain RF
52,33,8,rf_var,Plain RF
52,34,2,rf_var,Plain RF
52,35,9,rf_var,Plain RF
52,36,3,rf_var,Plain RF
52,37,3,rf_var,Plain RF
52,38,8,rf_var,Plain RF
52,39,5,rf_var,Plain RF
52,40,318,rf_var,Plain RF
52,41,5,rf_var,Plain RF
52,42,8,rf_var,Plain RF
52,43,11,rf_var,Plain RF
52,44,169,rf_var,Plain RF
52,45,7,rf_var,Plain RF
52,46,6,rf_var,Plain RF
52,47,47,rf_var,Plain RF
52,49,1132,rf_var,Plain RF
52,50,1,rf_var,Plain RF
52,52,20484,rf_var,Plain RF
52,53,679,rf_var,Plain RF
52,54,7,rf_var,Plain RF
52,55,400,rf_var,Plain RF
53,1,11,rf_var,Plain RF
53,2,88,rf_var,Plain RF
53,3,17,rf_var,Plain RF
53,4,15,rf_var,Plain RF
53,5,21,rf_var,Plain RF
53,6,12,rf_var,Plain RF
53,7,8,rf_var,Plain RF
53,9,18,rf_var,Plain RF
53,10,22,rf_var,Plain RF
53,11,12,rf_var,Plain RF
53,12,8,rf_var,Plain RF
53,13,9,rf_var,Plain RF
53,14,14,rf_var,Plain RF
53,15,22,rf_var,Plain RF
53,16,21,rf_var,Plain RF
53,17,20,rf_var,Plain RF
53,18,23,rf_var,Plain RF
53,19,21,rf_var,Plain RF
53,20,23,rf_var,Plain RF
53,21,2155,rf_var,Plain RF
53,22,15,rf_var,Plain RF
53,23,18,rf_var,Plain RF
53,24,26,rf_var,Plain RF
53,25,14,rf_var,Plain RF
53,26,459,rf_var,Plain RF
53,27,10,rf_var,Plain RF
53,28,71,rf_var,Plain RF
53,29,19,rf_var,Plain RF
53,30,354,rf_var,Plain RF
53,31,16,rf_var,Plain RF
53,32,23,rf_var,Plain RF
53,33,7,rf_var,Plain RF
53,34,215,rf_var,Plain RF
53,35,17,rf_var,Plain RF
53,36,45,rf_var,Plain RF
53,37,20,rf_var,Plain RF
53,38,17,rf_var,Plain RF
53,39,44,rf_var,Plain RF
53,40,1060,rf_var,Plain RF
53,41,21,rf_var,Plain RF
53,42,18,rf_var,Plain RF
53,43,18,rf_var,Plain RF
53,44,2303,rf_var,Plain RF
53,45,16,rf_var,Plain RF
53,46,35,rf_var,Plain RF
53,47,35,rf_var,Plain RF
53,48,31,rf_var,Plain RF
53,49,1209,rf_var,Plain RF
53,50,455,rf_var,Plain RF
53,52,1893,rf_var,Plain RF
53,53,49866,rf_var,Plain RF
53,54,1688,rf_var,Plain RF
53,55,1911,rf_var,Plain RF
54,1,4,rf_var,Plain RF
54,2,3,rf_var,Plain RF
54,3,6,rf_var,Plain RF
54,4,2,rf_var,Plain RF
54,6,2,rf_var,Plain RF
54,7,2,rf_var,Plain RF
54,9,6,rf_var,Plain RF
54,10,3,rf_var,Plain RF
54,11,6,rf_var,Plain RF
54,12,5,rf_var,Plain RF
54,13,4,rf_var,Plain RF
54,14,3,rf_var,Plain RF
54,17,3,rf_var,Plain RF
54,18,6,rf_var,Plain RF
54,19,2,rf_var,Plain RF
54,20,4,rf_var,Plain RF
54,21,156,rf_var,Plain RF
54,22,3,rf_var,Plain RF
54,23,8,rf_var,Plain RF
54,24,2,rf_var,Plain RF
54,25,1,rf_var,Plain RF
54,26,1,rf_var,Plain RF
54,28,10,rf_var,Plain RF
54,29,3,rf_var,Plain RF
54,30,5,rf_var,Plain RF
54,31,4,rf_var,Plain RF
54,32,3,rf_var,Plain RF
54,33,2,rf_var,Plain RF
