method,original_zone,model_family,model_version,predicted_zone,pixels,original_total,share_of_original
mf_var,26,multi-Forest,corrected,19,1,40896,2.4452269170579e-05
mf_var,26,multi-Forest,corrected,38,1,40896,2.4452269170579e-05
mf_var,26,multi-Forest,corrected,43,1,40896,2.4452269170579e-05
mf_var,27,multi-Forest,corrected,3,36025,859115,0.0419326865437107
mf_var,27,multi-Forest,corrected,37,30554,859115,0.0355645053339774
mf_var,27,multi-Forest,corrected,7,26184,859115,0.0304778754881477
mf_var,27,multi-Forest,corrected,15,21858,859115,0.0254424611373332
mf_var,27,multi-Forest,corrected,41,17376,859115,0.0202254645769193
mf_var,27,multi-Forest,corrected,33,16573,859115,0.0192907817928915
mf_var,27,multi-Forest,corrected,11,14051,859115,0.016355202737701
mf_var,27,multi-Forest,corrected,47,9239,859115,0.0107540899646729
mf_var,27,multi-Forest,corrected,14,6476,859115,0.0075379896754218
mf_var,27,multi-Forest,corrected,12,5978,859115,0.00695832339093137
mf_var,27,multi-Forest,corrected,28,5130,859115,0.00597126112336532
mf_var,27,multi-Forest,corrected,24,4688,859115,0.00545677819616699
mf_var,27,multi-Forest,corrected,13,4626,859115,0.00538461090773645
mf_var,27,multi-Forest,corrected,23,4559,859115,0.00530662367669055
mf_var,27,multi-Forest,corrected,5,4263,859115,0.00496208307386089
mf_var,27,multi-Forest,corrected,4,3726,859115,0.0043370212369706
mf_var,27,multi-Forest,corrected,6,3705,859115,0.00431257747798607
mf_var,27,multi-Forest,corrected,32,2185,859115,0.00254331492291486
mf_var,27,multi-Forest,corrected,19,1785,859115,0.0020777195136856
mf_var,27,multi-Forest,corrected,38,1736,859115,0.00202068407605501
mf_var,27,multi-Forest,corrected,36,1670,859115,0.00194386083353218
mf_var,27,multi-Forest,corrected,2,1610,859115,0.00187402152214779
mf_var,27,multi-Forest,corrected,9,682,859115,0.000793840172735897
mf_var,27,multi-Forest,corrected,44,569,859115,0.000662309469628629
mf_var,27,multi-Forest,corrected,26,388,859115,0.000451627546952387
mf_var,27,multi-Forest,corrected,25,375,859115,0.000436495696152436
mf_var,27,multi-Forest,corrected,40,276,859115,0.000321260832368193
mf_var,27,multi-Forest,corrected,46,203,859115,0.000236289670183852
mf_var,27,multi-Forest,corrected,39,170,859115,0.000197878048922438
mf_var,27,multi-Forest,corrected,10,162,859115,0.000188566140737852
mf_var,27,multi-Forest,corrected,30,142,859115,0.000165286370276389
mf_var,27,multi-Forest,corrected,21,90,859115,0.000104758967076585
mf_var,27,multi-Forest,corrected,49,68,859115,7.91512195689751e-05
mf_var,27,multi-Forest,corrected,45,61,859115,7.10032999074629e-05
mf_var,27,multi-Forest,corrected,34,52,859115,6.05274031998045e-05
mf_var,27,multi-Forest,corrected,20,50,859115,5.81994261536581e-05
mf_var,27,multi-Forest,corrected,48,47,859115,5.47074605844386e-05
mf_var,27,multi-Forest,corrected,29,42,859115,4.88875179690728e-05
mf_var,27,multi-Forest,corrected,18,41,859115,4.77235294459997e-05
mf_var,27,multi-Forest,corrected,16,36,859115,4.19035868306339e-05
mf_var,27,multi-Forest,corrected,17,36,859115,4.19035868306339e-05
mf_var,27,multi-Forest,corrected,22,35,859115,4.07395983075607e-05
mf_var,27,multi-Forest,corrected,50,30,859115,3.49196556921949e-05
mf_var,27,multi-Forest,corrected,53,29,859115,3.37556671691217e-05
mf_var,27,multi-Forest,corrected,31,28,859115,3.25916786460486e-05
mf_var,27,multi-Forest,corrected,35,27,859115,3.14276901229754e-05
mf_var,27,multi-Forest,corrected,42,27,859115,3.14276901229754e-05
mf_var,27,multi-Forest,corrected,1,26,859115,3.02637015999022e-05
mf_var,27,multi-Forest,corrected,52,26,859115,3.02637015999022e-05
mf_var,27,multi-Forest,corrected,43,24,859115,2.79357245537559e-05
mf_var,27,multi-Forest,corrected,54,24,859115,2.79357245537559e-05
mf_var,27,multi-Forest,corrected,55,15,859115,1.74598278460974e-05
mf_var,28,multi-Forest,corrected,44,3353,46042,0.072824812128057
mf_var,28,multi-Forest,corrected,47,2859,46042,0.0620954780417879
mf_var,28,multi-Forest,corrected,36,2599,46042,0.0564484601016463
mf_var,28,multi-Forest,corrected,30,1766,46042,0.0383562833934234
mf_var,28,multi-Forest,corrected,27,1287,46042,0.027952738803701
mf_var,28,multi-Forest,corrected,10,1202,46042,0.0261065983232701
mf_var,28,multi-Forest,corrected,39,1165,46042,0.0253029842317884
mf_var,28,multi-Forest,corrected,3,1086,46042,0.0235871595499761
mf_var,28,multi-Forest,corrected,40,908,46042,0.0197211241909561
mf_var,28,multi-Forest,corrected,26,806,46042,0.017505755614439
mf_var,28,multi-Forest,corrected,46,737,46042,0.0160071239303245
mf_var,28,multi-Forest,corrected,18,720,46042,0.0156378958342383
mf_var,28,multi-Forest,corrected,1,631,46042,0.0137048781547283
mf_var,28,multi-Forest,corrected,21,626,46042,0.0135962816558794
mf_var,28,multi-Forest,corrected,7,491,46042,0.0106641761869597
mf_var,28,multi-Forest,corrected,49,424,46042,0.00920898310238478
mf_var,28,multi-Forest,corrected,50,417,46042,0.00905694800399635
mf_var,28,multi-Forest,corrected,33,373,46042,0.00810129881412623
mf_var,28,multi-Forest,corrected,55,354,46042,0.0076886321185005
mf_var,28,multi-Forest,corrected,41,262,46042,0.00569045653968116
mf_var,28,multi-Forest,corrected,34,240,46042,0.0052126319447461
mf_var,28,multi-Forest,corrected,45,235,46042,0.00510403544589723
mf_var,28,multi-Forest,corrected,5,230,46042,0.00499543894704835
mf_var,28,multi-Forest,corrected,23,131,46042,0.00284522826984058
mf_var,28,multi-Forest,corrected,15,52,46042,0.00112940358802832
mf_var,28,multi-Forest,corrected,16,52,46042,0.00112940358802832
mf_var,28,multi-Forest,corrected,2,48,46042,0.00104252638894922
mf_var,28,multi-Forest,corrected,20,34,46042,0.000738456192172364
mf_var,28,multi-Forest,corrected,24,29,46042,0.000629859693323487
mf_var,28,multi-Forest,corrected,13,24,46042,0.00052126319447461
mf_var,28,multi-Forest,corrected,25,23,46042,0.000499543894704835
mf_var,28,multi-Forest,corrected,31,8,46042,0.000173754398158203
mf_var,28,multi-Forest,corrected,19,7,46042,0.000152035098388428
mf_var,28,multi-Forest,corrected,37,3,46042,6.51578993093263e-05
mf_var,28,multi-Forest,corrected,11,1,46042,2.17192997697754e-05
mf_var,28,multi-Forest,corrected,53,1,46042,2.17192997697754e-05
mf_var,29,multi-Forest,corrected,24,14747,164338,0.0897357884360282
mf_var,29,multi-Forest,corrected,23,6856,164338,0.0417188964207913
mf_var,29,multi-Forest,corrected,15,3641,164338,0.0221555574486729
mf_var,29,multi-Forest,corrected,19,1902,164338,0.0115737078460247
mf_var,29,multi-Forest,corrected,35,1541,164338,0.00937701566284122
mf_var,29,multi-Forest,corrected,33,1538,164338,0.00935876060314717
mf_var,29,multi-Forest,corrected,32,1290,164338,0.00784967566843944
mf_var,29,multi-Forest,corrected,38,1098,164338,0.00668135184802054
mf_var,29,multi-Forest,corrected,25,773,164338,0.00470372038116565
mf_var,29,multi-Forest,corrected,7,616,164338,0.00374837225717728
mf_var,29,multi-Forest,corrected,12,57,164338,0.000346846134186859
mf_var,29,multi-Forest,corrected,13,55,164338,0.000334676094390829
mf_var,29,multi-Forest,corrected,20,28,164338,0.000170380557144422
mf_var,29,multi-Forest,corrected,27,20,164338,0.000121700397960301
mf_var,29,multi-Forest,corrected,40,17,164338,0.000103445338266256
mf_var,29,multi-Forest,corrected,22,12,164338,7.30202387761808e-05
mf_var,29,multi-Forest,corrected,49,11,164338,6.69352188781657e-05
mf_var,29,multi-Forest,corrected,2,7,164338,4.25951392861055e-05
mf_var,29,multi-Forest,corrected,53,7,164338,4.25951392861055e-05
mf_var,29,multi-Forest,corrected,3,6,164338,3.65101193880904e-05
mf_var,29,multi-Forest,corrected,18,6,164338,3.65101193880904e-05
mf_var,29,multi-Forest,corrected,21,6,164338,3.65101193880904e-05
mf_var,29,multi-Forest,corrected,31,6,164338,3.65101193880904e-05
mf_var,29,multi-Forest,corrected,47,4,164338,2.43400795920603e-05
mf_var,29,multi-Forest,corrected,55,4,164338,2.43400795920603e-05
mf_var,29,multi-Forest,corrected,5,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,10,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,14,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,17,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,30,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,34,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,37,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,39,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,43,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,44,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,45,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,46,3,164338,1.82550596940452e-05
mf_var,29,multi-Forest,corrected,6,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,9,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,11,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,28,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,41,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,42,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,52,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,54,2,164338,1.21700397960301e-05
mf_var,29,multi-Forest,corrected,1,1,164338,6.08501989801507e-06
mf_var,29,multi-Forest,corrected,4,1,164338,6.08501989801507e-06
mf_var,29,multi-Forest,corrected,16,1,164338,6.08501989801507e-06
mf_var,29,multi-Forest,corrected,26,1,164338,6.08501989801507e-06
mf_var,29,multi-Forest,corrected,50,1,164338,6.08501989801507e-06
mf_var,30,multi-Forest,corrected,21,54682,576557,0.0948423139429406
mf_var,30,multi-Forest,corrected,40,49778,576557,0.0863366501490746
mf_var,30,multi-Forest,corrected,44,47744,576557,0.082808811617932
mf_var,30,multi-Forest,corrected,47,43864,576557,0.0760792081268634
mf_var,30,multi-Forest,corrected,26,34309,576557,0.0595066923131625
mf_var,30,multi-Forest,corrected,49,29333,576557,0.050876149279256
mf_var,30,multi-Forest,corrected,36,20118,576557,0.0348933409879682
mf_var,30,multi-Forest,corrected,28,10452,576557,0.0181283030125382
mf_var,30,multi-Forest,corrected,39,7671,576557,0.013304842365976
mf_var,30,multi-Forest,corrected,3,5777,576557,0.0100198245793564
mf_var,30,multi-Forest,corrected,10,3959,576557,0.00686662376833513
mf_var,30,multi-Forest,corrected,5,3210,576557,0.0055675327851366
mf_var,30,multi-Forest,corrected,53,2730,576557,0.00473500451820028
mf_var,30,multi-Forest,corrected,46,2448,576557,0.0042458941613752
mf_var,30,multi-Forest,corrected,7,2258,576557,0.00391635172237957
mf_var,30,multi-Forest,corrected,41,1899,576557,0.00329368995606679
mf_var,30,multi-Forest,corrected,50,1864,576557,0.00323298476993602
mf_var,30,multi-Forest,corrected,34,1377,576557,0.00238831546577355
mf_var,30,multi-Forest,corrected,54,1001,576557,0.0017361683233401
mf_var,30,multi-Forest,corrected,48,857,576557,0.00148640984325921
mf_var,30,multi-Forest,corrected,27,675,576557,0.00117074287537919
mf_var,30,multi-Forest,corrected,55,618,576557,0.0010718801436805
mf_var,30,multi-Forest,corrected,33,495,576557,0.000858544775278073
mf_var,30,multi-Forest,corrected,37,398,576557,0.00069030468800136
mf_var,30,multi-Forest,corrected,45,350,576557,0.000607051861307728
mf_var,30,multi-Forest,corrected,1,234,576557,0.000405857530131453
mf_var,30,multi-Forest,corrected,52,222,576557,0.000385044323458045
mf_var,30,multi-Forest,corrected,4,172,576557,0.000298322628985512
mf_var,30,multi-Forest,corrected,11,51,576557,8.84561283619833e-05
mf_var,30,multi-Forest,corrected,18,34,576557,5.89707522413222e-05
mf_var,30,multi-Forest,corrected,29,15,576557,2.60165083417598e-05
mf_var,30,multi-Forest,corrected,23,14,576557,2.42820744523091e-05
mf_var,30,multi-Forest,corrected,2,11,576557,1.90787727839572e-05
mf_var,30,multi-Forest,corrected,15,10,576557,1.73443388945065e-05
mf_var,30,multi-Forest,corrected,16,10,576557,1.73443388945065e-05
mf_var,30,multi-Forest,corrected,19,9,576557,1.56099050050559e-05
mf_var,30,multi-Forest,corrected,22,9,576557,1.56099050050559e-05
mf_var,30,multi-Forest,corrected,43,9,576557,1.56099050050559e-05
mf_var,30,multi-Forest,corrected,14,8,576557,1.38754711156052e-05
mf_var,30,multi-Forest,corrected,20,8,576557,1.38754711156052e-05
mf_var,30,multi-Forest,corrected,32,8,576557,1.38754711156052e-05
mf_var,30,multi-Forest,corrected,17,7,576557,1.21410372261546e-05
mf_var,30,multi-Forest,corrected,35,7,576557,1.21410372261546e-05
mf_var,30,multi-Forest,corrected,38,7,576557,1.21410372261546e-05
mf_var,30,multi-Forest,corrected,42,7,576557,1.21410372261546e-05
mf_var,30,multi-Forest,corrected,6,6,576557,1.04066033367039e-05
mf_var,30,multi-Forest,corrected,25,6,576557,1.04066033367039e-05
mf_var,30,multi-Forest,corrected,9,5,576557,8.67216944725326e-06
mf_var,30,multi-Forest,corrected,13,5,576557,8.67216944725326e-06
mf_var,30,multi-Forest,corrected,24,5,576557,8.67216944725326e-06
mf_var,30,multi-Forest,corrected,12,4,576557,6.93773555780261e-06
mf_var,30,multi-Forest,corrected,31,4,576557,6.93773555780261e-06
mf_var,31,multi-Forest,corrected,42,68466,841378,0.0813736513196209
mf_var,31,multi-Forest,corrected,16,48728,841378,0.0579145164242469
mf_var,31,multi-Forest,corrected,20,42931,841378,0.0510246286449135
mf_var,31,multi-Forest,corrected,25,24167,841378,0.0287231185032173
mf_var,31,multi-Forest,corrected,22,21838,841378,0.0259550404217843
mf_var,31,multi-Forest,corrected,18,9942,841378,0.0118163298778908
mf_var,31,multi-Forest,corrected,13,9720,841378,0.011552477007956
mf_var,31,multi-Forest,corrected,1,4579,841378,0.00544226257401548
mf_var,31,multi-Forest,corrected,45,4572,841378,0.00543394288892745
mf_var,31,multi-Forest,corrected,24,3860,841378,0.00458771206283026
mf_var,31,multi-Forest,corrected,33,1824,841378,0.00216787222865347
mf_var,31,multi-Forest,corrected,19,1796,841378,0.00213459348830133
mf_var,31,multi-Forest,corrected,32,1341,841378,0.00159381395757911
mf_var,31,multi-Forest,corrected,7,1169,841378,0.0013893874097017
mf_var,31,multi-Forest,corrected,23,706,841378,0.000839099667450302
mf_var,31,multi-Forest,corrected,50,553,841378,0.000657255121954698
mf_var,31,multi-Forest,corrected,43,545,841378,0.000647746910425516
mf_var,31,multi-Forest,corrected,15,334,841378,0.000396967831343344
mf_var,31,multi-Forest,corrected,6,254,841378,0.000301885716051525
mf_var,31,multi-Forest,corrected,2,186,841378,0.000221065918053479
mf_var,31,multi-Forest,corrected,35,170,841378,0.000202049494995115
mf_var,31,multi-Forest,corrected,39,146,841378,0.000173524860407569
mf_var,31,multi-Forest,corrected,14,83,841378,9.86476946152621e-05
mf_var,31,multi-Forest,corrected,5,68,841378,8.08197979980461e-05
mf_var,31,multi-Forest,corrected,46,55,841378,6.53689542631255e-05
mf_var,31,multi-Forest,corrected,36,48,841378,5.70492691750913e-05
mf_var,31,multi-Forest,corrected,29,47,841378,5.58607427339436e-05
mf_var,31,multi-Forest,corrected,11,30,841378,3.56557932344321e-05
mf_var,31,multi-Forest,corrected,10,23,841378,2.73361081463979e-05
mf_var,31,multi-Forest,corrected,48,15,841378,1.7827896617216e-05
mf_var,31,multi-Forest,corrected,4,13,841378,1.54508437349206e-05
mf_var,31,multi-Forest,corrected,30,13,841378,1.54508437349206e-05
mf_var,31,multi-Forest,corrected,17,10,841378,1.18852644114774e-05
mf_var,31,multi-Forest,corrected,27,10,841378,1.18852644114774e-05
mf_var,31,multi-Forest,corrected,38,6,841378,7.13115864688642e-06
mf_var,31,multi-Forest,corrected,12,5,841378,5.94263220573868e-06
mf_var,31,multi-Forest,corrected,3,4,841378,4.75410576459094e-06
mf_var,31,multi-Forest,corrected,21,4,841378,4.75410576459094e-06
mf_var,31,multi-Forest,corrected,40,3,841378,3.56557932344321e-06
mf_var,31,multi-Forest,corrected,26,2,841378,2.37705288229547e-06
mf_var,31,multi-Forest,corrected,28,2,841378,2.37705288229547e-06
mf_var,31,multi-Forest,corrected,37,2,841378,2.37705288229547e-06
mf_var,31,multi-Forest,corrected,44,2,841378,2.37705288229547e-06
mf_var,31,multi-Forest,corrected,47,2,841378,2.37705288229547e-06
mf_var,31,multi-Forest,corrected,52,2,841378,2.37705288229547e-06
mf_var,31,multi-Forest,corrected,9,1,841378,1.18852644114774e-06
mf_var,31,multi-Forest,corrected,54,1,841378,1.18852644114774e-06
mf_var,32,multi-Forest,corrected,24,5031,60484,0.0831790225514186
mf_var,32,multi-Forest,corrected,25,2920,60484,0.0482772303419086
mf_var,32,multi-Forest,corrected,23,2549,60484,0.0421433767607962
mf_var,32,multi-Forest,corrected,33,1970,60484,0.032570597182726
mf_var,32,multi-Forest,corrected,13,1609,60484,0.0266020765822366
mf_var,32,multi-Forest,corrected,15,1607,60484,0.026569009986112
mf_var,32,multi-Forest,corrected,29,849,60484,0.0140367700548906
mf_var,32,multi-Forest,corrected,7,802,60484,0.0132597050459626
mf_var,32,multi-Forest,corrected,35,665,60484,0.0109946432114278
mf_var,32,multi-Forest,corrected,19,516,60484,0.00853118180014549
mf_var,32,multi-Forest,corrected,42,398,60484,0.00658025262879439
mf_var,32,multi-Forest,corrected,31,303,60484,0.00500958931287613
mf_var,32,multi-Forest,corrected,14,293,60484,0.00484425633225316
mf_var,32,multi-Forest,corrected,38,207,60484,0.00342239269889558
mf_var,32,multi-Forest,corrected,27,143,60484,0.00236426162290854
mf_var,32,multi-Forest,corrected,18,110,60484,0.00181866278685272
mf_var,32,multi-Forest,corrected,20,94,60484,0.00155413001785596
mf_var,32,multi-Forest,corrected,16,18,60484,0.000297599365121354
mf_var,32,multi-Forest,corrected,12,6,60484,9.91997883737848e-05
mf_var,32,multi-Forest,corrected,6,1,60484,1.65332980622975e-05
mf_var,32,multi-Forest,corrected,9,1,60484,1.65332980622975e-05
mf_var,32,multi-Forest,corrected,43,1,60484,1.65332980622975e-05
mf_var,33,multi-Forest,corrected,41,24891,389751,0.0638638515359807
mf_var,33,multi-Forest,corrected,7,23272,389751,0.0597099173574924
mf_var,33,multi-Forest,corrected,13,22660,389751,0.0581396840546913
mf_var,33,multi-Forest,corrected,24,9853,389751,0.0252802430269582
mf_var,33,multi-Forest,corrected,25,6055,389751,0.0155355598831049
mf_var,33,multi-Forest,corrected,3,5911,389751,0.0151660932236223
mf_var,33,multi-Forest,corrected,32,4738,389751,0.0121564793932536
mf_var,33,multi-Forest,corrected,15,4242,389751,0.0108838720105914
mf_var,33,multi-Forest,corrected,27,3406,389751,0.00873891279303966
mf_var,33,multi-Forest,corrected,23,3388,389751,0.00869272946060433
mf_var,33,multi-Forest,corrected,37,3261,389751,0.00836688039286622
mf_var,33,multi-Forest,corrected,11,3200,389751,0.00821037021072428
mf_var,33,multi-Forest,corrected,29,2995,389751,0.00768439336909976
mf_var,33,multi-Forest,corrected,12,2917,389751,0.00748426559521335
mf_var,33,multi-Forest,corrected,5,2410,389751,0.00618343506495173
mf_var,33,multi-Forest,corrected,1,1402,389751,0.00359716844857358
mf_var,33,multi-Forest,corrected,44,1281,389751,0.00328671382498056
