original_zone,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,53,54,55
42,0,0,0,1,1,3,200,1,2,4,1,57,3,87,400,0,47,634,11240,0,1355,20,1830,2276,1,0,0,0,2,15674,205,9,0,2,3,2,2,0,1,1,119305,1623,2,0,1,8,1,4,2,1,1,2,5
43,0,0,0,0,0,0,0,0,6,0,0,0,0,0,324,0,35,6,36,0,0,0,44,71,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,115,4937,0,0,115,0,0,0,0,0,0,0,0
44,580,25,2404,26,2439,17,3008,15,2181,16,14,614,17,19,130,12,1020,53,59,31489,18,16,24,16,13641,133,23555,20,67443,44,19,2132,1018,13,36441,46,15,6180,53725,1291,14,20,194643,1224,1570,42801,88,28087,4732,4641,21614,8817,8012
45,120,2,0,0,185,1,1,0,145,0,0,143,1,5,1172,0,103,0,263,0,1,17,319,42,1,1,15,106,98,145,0,6,113,0,0,1,0,411,39,1,3,0,71,11565,1269,8,0,27,2,1,1,1,0
46,614,61,97,14,257,3,177,1,22925,7,7,251,5,2,9032,5,8419,5,1928,18,16,5,8,19,391,3,324,5,515,14,1,37,2016,3,647,22,6,9232,1078,12,4,206,616,8116,66031,1197,4,1888,213,9,5,8,3
47,131,17,1764,46,2897,52,2092,11,2779,61,7,13,7,15,19,10,18,16,15,7550,10,11,13,12,1591,2056,14170,16,14659,19,17,802,523,14,9178,199,19,1218,36290,714,24,15,31529,64,1985,202162,465,12919,2112,3899,26,14,182
48,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,8,4,0,14,1,0,0,0,1,0,0,0,0,3,0,0,9,3,0,0,6,1486,23,0,0,23,0,1
49,107,3,89,31,453,3,81,7,7799,6,1,4,7,9,4,5,3,5,26,3674,6,10,6,7,9356,6,1541,6,20405,5,9,4,2373,6,5048,17,7,1152,11566,12,6,2,7334,122,1179,3165,54,70044,416,9703,1465,46,358
50,1,4,1,1,0,2,3,0,27,0,0,0,1,1,1,1,0,0,1,11,1,1,0,1,1,0,25,0,6,0,2,0,7,1,1,1,0,49,28,1,0,1,38,0,15,25,2,1,1970,0,53,4,3
52,10,6,9,10,4,10,12,9,11,10,12,5,9,13,6,5,13,5,5,44,8,4,5,9,60,4,10,4,1,6,4,8,2,9,3,3,8,5,318,5,8,11,169,7,6,47,0,1132,1,20484,679,7,400
53,11,88,17,15,21,12,8,18,22,12,8,9,14,22,21,20,23,21,23,2155,15,18,26,14,459,10,71,19,354,16,23,7,215,17,45,20,17,44,1060,21,18,18,2303,16,35,35,31,1209,455,1893,49866,1688,1911
54,4,3,6,2,0,2,2,6,3,6,5,4,3,0,0,3,6,2,4,156,3,8,2,1,1,0,10,3,5,4,3,2,19,1,14,2,9,3,55,2,8,9,209,3,3,3,1,4,25,5,151,10759,4
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,52,0,0,0,0,0,0,1,6,0,0,0,93,0,0,0,172,0,0,0,0,3,3,377,214,0,5451
