source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
42,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,13988,9553.24266901732,0.00112862282035323,0.00112376177093269
42,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,61360,42143.7487020116,0.00495083616363127,0.00495743019579199
42,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,80078,55076.2881021015,0.0064610993857768,0.0064787035353707
43,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,2,1.35769596518803,1.61370148749389e-07,1.59707742709818e-07
43,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,392,281.264336577355,3.16285491548803e-05,3.30855312612812e-05
43,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,731,527.02020627219,5.89807893679018e-05,6.19941501369472e-05
44,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,213885,164052.802041439,0.0172573271326316,0.0192977686986278
44,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,1417640,1084563.09539831,0.114382388836542,0.127578727663412
44,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,1745964,1336328.48999877,0.140873235195539,0.157194255657205
45,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,58191,42767.1899278291,0.00469514516293786,0.00503076649010275
45,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,277167,202059.720879791,0.022363240009211,0.023768577606267
45,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,403664,293910.573222569,0.0325696598623868,0.034573126393157
46,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,418938,307132.611031729,0.0338020436883859,0.0361284538498696
46,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,1073164,781090.976774942,0.0865883171562449,0.091880862836958
46,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,1221677,889265.297078004,0.0985710996068539,0.104605564800979
47,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,45904,33824.5921557803,0.00370376765409599,0.00397883576278563
47,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,284605,216662.709541201,0.02296337559241,0.0254863483117341
47,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,380789,290318.244635911,0.0307239887860656,0.0341505555788086
48,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,646,499.91082129057,5.21225580460528e-05,5.88052339195624e-05
48,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,49654,37378.7872136767,0.00400633668300109,0.0043969208749178
48,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,55922,42208.6733565318,0.00451207072918168,0.00496506737693233
49,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,196489,149552.646190541,0.0158537295788094,0.017592094365592
49,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,380884,290483.390256093,0.0307316538681312,0.0341699818972879
49,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,552163,421937.361505733,0.0445513127219546,0.0496331029176215
50,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,31433,24060.8219230979,0.00253617394281978,0.00283030932963602
50,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,91775,70985.0349126453,0.00740487270073761,0.00835007246302462
50,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,120939,93578.8797427523,0.0097579722098012,0.0110078191526176
52,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,71615,55407.0922174829,0.00577826160134376,0.0065176165025602
52,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,150283,117219.509635718,0.0121255950322522,0.0137887006851933
52,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,191242,149478.097145576,0.0154303749935654,0.0175833250534648
53,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,323721,255408.366954351,0.0261194529616505,0.0300440561078276
53,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,407596,321175.335629,0.0328869135748281,0.0377803198820525
53,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,422363,332688.482968557,0.0340783900681192,0.0391346280778728
54,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,8,6.09073272506762,6.45480594997558e-07,7.16461711539852e-07
54,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,11784,9328.02275032483,0.000950792916431402,0.00109726882571525
54,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,18205,14414.6901855805,0.00146887177899132,0.00169562088304623
55,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,10948,8615.43112377017,0.000883340194254158,0.00101344564065099
55,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,84175,66612.1218243249,0.00679166613548993,0.00783568036324022
55,rf_var,Plain RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,108023,85370.8767169841,0.00871584378917765,0.0100422998692048
