method,method_label,scenario,period,ssp,normal_assigned_zone,category,pixel_count,pixel_share,area_km2,area_share
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,36,changed_former_rank4_5,13577,0.0483131720926113,9997.06396682204,0.0473886055288
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,36,changed_former_below_top5,66296,0.0483131720926113,49820.5208261837,0.0473886055288
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,36,novel,22568,0.0483131720926113,16498.0668479734,0.0473886055288
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,37,stable_top1,2259,0.0115164028446891,1516.97614494121,0.0110121681245599
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,37,changed_former_in_top3,40551,0.0115164028446891,28554.823268062,0.0110121681245599
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,37,changed_former_rank4_5,29689,0.0115164028446891,20703.3710005794,0.0110121681245599
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,37,changed_former_below_top5,26599,0.0115164028446891,18723.5160854128,0.0110121681245599
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,37,novel,97057,0.0115164028446891,68255.8526419362,0.0110121681245599
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,38,stable_top1,0,0,0,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,38,changed_former_in_top3,8783,0,5530.91173072651,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,38,changed_former_rank4_5,33073,0,21697.5361844179,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,38,changed_former_below_top5,11458,0,7431.11550462641,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,38,novel,1031,0,672.12935171719,0
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,39,stable_top1,13798,0.194573708999633,10175.1590385118,0.192189119174576
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,39,changed_former_in_top3,31604,0.194573708999633,23581.9942374753,0.192189119174576
mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,39,changed_former_rank4_5,7456,0.194573708999633,5608.42631627283,0.192189119174576
