method,original_zone,assigned_zone,pixels,original_pixels,percent_of_original
plain_rf,20,49,19,379965,0.00500046056873659
plain_rf,20,47,18,379965,0.00473727843353993
plain_rf,20,26,16,379965,0.00421091416314661
plain_rf,20,27,15,379965,0.00394773202794994
plain_rf,21,30,61077,599210,10.1929206788939
plain_rf,21,40,39512,599210,6.59401545368068
plain_rf,21,44,34542,599210,5.76459004355735
plain_rf,21,49,13382,599210,2.23327381051718
plain_rf,21,36,13325,599210,2.22376128569283
plain_rf,21,26,12685,599210,2.1169539894194
plain_rf,21,53,10337,599210,1.72510472121627
plain_rf,21,47,9542,599210,1.59243003287662
plain_rf,21,48,5617,599210,0.937400911199746
plain_rf,21,28,2750,599210,0.45893760117488
plain_rf,21,52,2009,599210,0.335274778458303
plain_rf,21,55,1478,599210,0.246658099831445
plain_rf,21,50,1153,599210,0.192420019692595
plain_rf,21,5,707,599210,0.117988685102051
plain_rf,21,34,688,599210,0.114817843493934
plain_rf,21,54,567,599210,0.0946245890422389
plain_rf,21,39,499,599210,0.0832763138131874
plain_rf,21,41,415,599210,0.0692578561773001
plain_rf,21,37,369,599210,0.0615810817576476
plain_rf,21,3,351,599210,0.0585771265499574
plain_rf,21,7,244,599210,0.0407202817042439
plain_rf,21,1,167,599210,0.0278700288713473
plain_rf,21,10,155,599210,0.0258673920662205
plain_rf,21,46,116,599210,0.0193588224495586
plain_rf,21,4,114,599210,0.0190250496487041
plain_rf,21,9,108,599210,0.0180237312461408
plain_rf,21,2,88,599210,0.0146860032375962
plain_rf,21,45,43,599210,0.00717611521837086
plain_rf,21,20,38,599210,0.00634168321623471
plain_rf,21,35,32,599210,0.00534036481367133
plain_rf,21,11,31,599210,0.0051734784132441
plain_rf,21,13,30,599210,0.00500659201281688
plain_rf,21,25,30,599210,0.00500659201281688
plain_rf,21,14,28,599210,0.00467281921196242
plain_rf,21,42,28,599210,0.00467281921196242
plain_rf,21,6,27,599210,0.00450593281153519
plain_rf,21,24,27,599210,0.00450593281153519
plain_rf,21,12,26,599210,0.00433904641110796
plain_rf,21,22,25,599210,0.00417216001068073
plain_rf,21,33,24,599210,0.0040052736102535
plain_rf,21,18,23,599210,0.00383838720982627
plain_rf,21,23,23,599210,0.00383838720982627
plain_rf,21,29,23,599210,0.00383838720982627
plain_rf,21,15,22,599210,0.00367150080939904
plain_rf,21,32,22,599210,0.00367150080939904
plain_rf,21,17,21,599210,0.00350461440897181
plain_rf,21,19,20,599210,0.00333772800854458
plain_rf,21,43,20,599210,0.00333772800854458
plain_rf,21,16,17,599210,0.0028370688072629
plain_rf,21,31,17,599210,0.0028370688072629
plain_rf,21,38,17,599210,0.0028370688072629
plain_rf,21,27,16,599210,0.00267018240683567
plain_rf,22,16,3361,41980,8.00619342544069
plain_rf,22,20,2159,41980,5.14292520247737
plain_rf,22,31,1748,41980,4.16388756550739
plain_rf,22,42,1599,41980,3.80895664602192
plain_rf,22,19,518,41980,1.2339209147213
plain_rf,22,5,510,41980,1.21486422105765
plain_rf,22,12,419,41980,0.998094330633635
plain_rf,22,3,416,41980,0.990948070509767
plain_rf,22,25,327,41980,0.778942353501667
plain_rf,22,27,243,41980,0.578847070033349
plain_rf,22,24,188,41980,0.44783230109576
plain_rf,22,18,99,41980,0.235826584087661
plain_rf,22,13,90,41980,0.214387803716055
plain_rf,22,17,41,41980,0.097665555026203
plain_rf,22,2,35,41980,0.0833730347784659
plain_rf,22,32,33,41980,0.0786088613625536
plain_rf,22,6,32,41980,0.0762267746545974
plain_rf,22,45,30,41980,0.0714626012386851
plain_rf,22,55,25,41980,0.0595521676989042
plain_rf,22,4,17,41980,0.0404954740352549
plain_rf,22,43,7,41980,0.0166746069556932
plain_rf,22,40,3,41980,0.00714626012386851
plain_rf,22,9,2,41980,0.00476417341591234
plain_rf,22,11,2,41980,0.00476417341591234
plain_rf,22,15,2,41980,0.00476417341591234
plain_rf,22,52,2,41980,0.00476417341591234
plain_rf,22,1,1,41980,0.00238208670795617
plain_rf,22,10,1,41980,0.00238208670795617
plain_rf,22,14,1,41980,0.00238208670795617
plain_rf,22,21,1,41980,0.00238208670795617
plain_rf,22,29,1,41980,0.00238208670795617
plain_rf,22,30,1,41980,0.00238208670795617
plain_rf,22,33,1,41980,0.00238208670795617
plain_rf,22,34,1,41980,0.00238208670795617
plain_rf,22,35,1,41980,0.00238208670795617
plain_rf,22,36,1,41980,0.00238208670795617
plain_rf,22,41,1,41980,0.00238208670795617
plain_rf,22,46,1,41980,0.00238208670795617
plain_rf,22,48,1,41980,0.00238208670795617
plain_rf,22,49,1,41980,0.00238208670795617
plain_rf,22,53,1,41980,0.00238208670795617
plain_rf,22,54,1,41980,0.00238208670795617
plain_rf,23,24,45781,326806,14.0086167328629
plain_rf,23,19,20693,326806,6.33189109135083
plain_rf,23,15,16905,326806,5.17279364515951
plain_rf,23,29,12449,326806,3.80929358702105
plain_rf,23,35,9845,326806,3.01249059074803
plain_rf,23,32,6953,326806,2.12756191746786
plain_rf,23,14,6319,326806,1.9335630312785
plain_rf,23,38,3457,326806,1.0578141160199
plain_rf,23,33,1751,326806,0.535791876526135
plain_rf,23,25,1689,326806,0.516820376614873
plain_rf,23,18,1349,326806,0.412783119036982
plain_rf,23,31,1284,326806,0.392893643323562
plain_rf,23,13,1139,326806,0.348524812885932
plain_rf,23,7,793,326806,0.242651603703726
plain_rf,23,27,572,326806,0.175027386278098
plain_rf,23,42,490,326806,0.149936047685783
plain_rf,23,20,433,326806,0.132494507444784
plain_rf,23,28,242,326806,0.0740500480407336
plain_rf,23,16,128,326806,0.0391669675587352
plain_rf,23,22,127,326806,0.0388609756246825
plain_rf,23,12,94,326806,0.0287632418009461
plain_rf,23,4,93,326806,0.0284572498668935
plain_rf,23,40,55,326806,0.016829556372894
plain_rf,23,43,46,326806,0.0140756289664204
plain_rf,23,6,40,326806,0.0122396773621047
plain_rf,23,49,17,326806,0.00520186287889451
plain_rf,23,17,16,326806,0.00489587094484189
plain_rf,23,41,16,326806,0.00489587094484189
plain_rf,23,45,12,326806,0.00367190320863142
plain_rf,23,44,11,326806,0.0033659112745788
plain_rf,23,52,5,326806,0.00152995967026309
plain_rf,23,21,4,326806,0.00122396773621047
plain_rf,23,26,4,326806,0.00122396773621047
plain_rf,23,47,3,326806,0.000917975802157855
plain_rf,23,48,3,326806,0.000917975802157855
plain_rf,23,5,2,326806,0.000611983868105237
plain_rf,23,30,2,326806,0.000611983868105237
plain_rf,23,34,2,326806,0.000611983868105237
plain_rf,23,50,2,326806,0.000611983868105237
plain_rf,23,54,2,326806,0.000611983868105237
plain_rf,23,1,1,326806,0.000305991934052618
plain_rf,23,2,1,326806,0.000305991934052618
plain_rf,23,3,1,326806,0.000305991934052618
plain_rf,23,9,1,326806,0.000305991934052618
plain_rf,23,10,1,326806,0.000305991934052618
plain_rf,23,37,1,326806,0.000305991934052618
plain_rf,23,46,1,326806,0.000305991934052618
plain_rf,23,53,1,326806,0.000305991934052618
plain_rf,24,23,62384,845397,7.37925495358985
plain_rf,24,25,52517,845397,6.21211099637212
plain_rf,24,29,46332,845397,5.48050205997892
plain_rf,24,32,32760,845397,3.87510246665176
plain_rf,24,35,27264,845397,3.22499370118418
plain_rf,24,19,12492,845397,1.47764896255842
plain_rf,24,33,12379,845397,1.46428246137613
plain_rf,24,15,11666,845397,1.37994338754455
plain_rf,24,42,11268,845397,1.33286491435385
plain_rf,24,13,10807,845397,1.27833432103497
plain_rf,24,38,4904,845397,0.580082493786943
plain_rf,24,31,4627,845397,0.547316822747183
plain_rf,24,27,2332,845397,0.275846732363611
plain_rf,24,20,1952,845397,0.230897436352388
plain_rf,24,12,1673,845397,0.197895190070464
plain_rf,24,18,1319,845397,0.156021372207377
plain_rf,24,14,1193,845397,0.141117131951024
plain_rf,24,43,963,845397,0.113910979102126
plain_rf,24,7,919,845397,0.108706323774511
plain_rf,24,22,834,845397,0.0986518759825266
plain_rf,24,16,674,845397,0.07972585660938
plain_rf,24,5,590,845397,0.069789696438478
plain_rf,24,11,211,845397,0.0249586880483371
plain_rf,24,6,139,845397,0.0164419793304211
plain_rf,24,4,110,845397,0.0130116383190383
plain_rf,24,45,108,845397,0.0127750630768739
plain_rf,24,3,107,845397,0.0126567754557918
plain_rf,24,1,65,845397,0.0076886953703408
plain_rf,24,2,32,845397,0.00378520387462932
plain_rf,24,10,11,845397,0.00130116383190383
plain_rf,24,48,11,845397,0.00130116383190383
plain_rf,24,9,10,845397,0.00118287621082166
plain_rf,24,44,10,845397,0.00118287621082166
plain_rf,24,53,10,845397,0.00118287621082166
plain_rf,24,28,9,845397,0.0010645885897395
plain_rf,24,39,9,845397,0.0010645885897395
plain_rf,24,21,8,845397,0.000946300968657329
plain_rf,24,52,8,845397,0.000946300968657329
plain_rf,24,55,7,845397,0.000828013347575163
plain_rf,24,30,6,845397,0.000709725726492997
plain_rf,24,49,6,845397,0.000709725726492997
plain_rf,24,54,6,845397,0.000709725726492997
plain_rf,24,40,5,845397,0.000591438105410831
plain_rf,24,41,5,845397,0.000591438105410831
plain_rf,24,47,5,845397,0.000591438105410831
plain_rf,24,34,4,845397,0.000473150484328665
plain_rf,24,37,4,845397,0.000473150484328665
plain_rf,24,17,3,845397,0.000354862863246498
plain_rf,24,36,3,845397,0.000354862863246498
plain_rf,24,46,3,845397,0.000354862863246498
plain_rf,24,50,3,845397,0.000354862863246498
plain_rf,25,13,19195,237357,8.08697447305114
plain_rf,25,24,16054,237357,6.76365137746096
plain_rf,25,31,8812,237357,3.71255113605244
plain_rf,25,32,6535,237357,2.75323668566758
plain_rf,25,42,5004,237357,2.10821673681417
plain_rf,25,33,3683,237357,1.55167111144816
plain_rf,25,15,3457,237357,1.45645588712362
plain_rf,25,35,3015,237357,1.27023850149774
plain_rf,25,16,2667,237357,1.12362390829004
plain_rf,25,20,2476,237357,1.04315440454674
plain_rf,25,29,1608,237357,0.67746053413213
plain_rf,25,23,1584,237357,0.667349182876427
plain_rf,25,12,1267,237357,0.533795085040677
plain_rf,25,18,1165,237357,0.490821842203938
plain_rf,25,5,1036,237357,0.436473329204532
plain_rf,25,7,960,237357,0.404454050228137
plain_rf,25,11,943,237357,0.397291843088681
plain_rf,25,1,635,237357,0.26752950197382
plain_rf,25,27,558,237357,0.235088916695105
plain_rf,25,22,526,237357,0.221607115020834
plain_rf,25,43,308,237357,0.129762341114861
plain_rf,25,4,193,237357,0.0813121163479485
plain_rf,25,45,103,237357,0.0433945491390606
plain_rf,25,14,99,237357,0.0417093239297767
plain_rf,25,2,88,237357,0.0370749546042459
plain_rf,25,19,67,237357,0.0282275222555054
plain_rf,25,37,28,237357,0.0117965764649873
plain_rf,25,39,19,237357,0.00800481974409855
plain_rf,25,3,8,237357,0.00337045041856781
plain_rf,25,36,5,237357,0.00210653151160488
plain_rf,25,44,5,237357,0.00210653151160488
plain_rf,25,53,5,237357,0.00210653151160488
plain_rf,25,54,5,237357,0.00210653151160488
plain_rf,25,6,4,237357,0.00168522520928391
plain_rf,25,9,4,237357,0.00168522520928391
plain_rf,25,40,4,237357,0.00168522520928391
plain_rf,25,41,4,237357,0.00168522520928391
plain_rf,25,46,4,237357,0.00168522520928391
plain_rf,25,10,3,237357,0.00126391890696293
plain_rf,25,26,3,237357,0.00126391890696293
plain_rf,25,28,3,237357,0.00126391890696293
plain_rf,25,34,3,237357,0.00126391890696293
plain_rf,25,38,3,237357,0.00126391890696293
plain_rf,25,47,3,237357,0.00126391890696293
plain_rf,25,48,3,237357,0.00126391890696293
plain_rf,25,17,2,237357,0.000842612604641953
plain_rf,25,21,2,237357,0.000842612604641953
plain_rf,25,30,2,237357,0.000842612604641953
plain_rf,25,49,2,237357,0.000842612604641953
plain_rf,25,50,2,237357,0.000842612604641953
plain_rf,25,52,2,237357,0.000842612604641953
plain_rf,25,55,1,237357,0.000421306302320976
plain_rf,26,30,5237,40896,12.8056533646322
plain_rf,26,49,2477,40896,6.05682707355243
plain_rf,26,36,2283,40896,5.58245305164319
plain_rf,26,21,1631,40896,3.98816510172144
plain_rf,26,34,1074,40896,2.62617370892019
plain_rf,26,40,761,40896,1.86081768388106
plain_rf,26,10,679,40896,1.66030907668232
plain_rf,26,44,421,40896,1.02944053208138
plain_rf,26,39,402,40896,0.982981220657277
plain_rf,26,53,350,40896,0.855829420970266
plain_rf,26,52,344,40896,0.841158059467919
plain_rf,26,28,330,40896,0.806924882629108
plain_rf,26,47,288,40896,0.704225352112676
plain_rf,26,5,236,40896,0.577073552425665
plain_rf,26,46,129,40896,0.31543427230047
plain_rf,26,7,125,40896,0.305653364632238
plain_rf,26,23,85,40896,0.207844287949922
plain_rf,26,3,79,40896,0.193172926447574
plain_rf,26,1,46,40896,0.112480438184664
plain_rf,26,41,39,40896,0.0953638497652582
plain_rf,26,50,15,40896,0.0366784037558685
plain_rf,26,2,10,40896,0.024452269170579
plain_rf,26,12,10,40896,0.024452269170579
plain_rf,26,27,9,40896,0.0220070422535211
plain_rf,26,33,9,40896,0.0220070422535211
plain_rf,26,48,6,40896,0.0146713615023474
plain_rf,26,15,5,40896,0.0122261345852895
plain_rf,26,4,4,40896,0.00978090766823161
plain_rf,26,24,2,40896,0.00489045383411581
plain_rf,26,55,2,40896,0.00489045383411581
plain_rf,26,6,1,40896,0.0024452269170579
plain_rf,26,11,1,40896,0.0024452269170579
plain_rf,26,17,1,40896,0.0024452269170579
plain_rf,26,29,1,40896,0.0024452269170579
plain_rf,26,31,1,40896,0.0024452269170579
plain_rf,26,32,1,40896,0.0024452269170579
plain_rf,27,3,34849,859115,4.05638360405766
plain_rf,27,37,29961,859115,3.4874260139795
plain_rf,27,7,26368,859115,3.06920493763931
plain_rf,27,15,20956,859115,2.43925434895212
plain_rf,27,41,17761,859115,2.06736001583024
plain_rf,27,33,16442,859115,1.91382992963689
plain_rf,27,11,12851,859115,1.49584165100132
plain_rf,27,47,9560,859115,1.11277302805794
plain_rf,27,14,6559,859115,0.763460072283687
plain_rf,27,12,5591,859115,0.650785983250205
plain_rf,27,28,5357,859115,0.623548651810293
plain_rf,27,23,4462,859115,0.519371678995245
plain_rf,27,5,4390,859115,0.510990961629118
plain_rf,27,24,4299,859115,0.500398666069153
plain_rf,27,6,4124,859115,0.480028866915372
plain_rf,27,4,3509,859115,0.408443572746373
plain_rf,27,13,3465,859115,0.403322023244851
plain_rf,27,32,2238,859115,0.260500631463774
plain_rf,27,38,1897,859115,0.220808622826979
plain_rf,27,36,1703,859115,0.19822724547936
plain_rf,27,19,1675,859115,0.194968077614755
plain_rf,27,2,1533,859115,0.178439440587116
plain_rf,27,9,687,859115,0.0799660115351263
plain_rf,27,44,482,859115,0.0561042468121264
plain_rf,27,26,396,859115,0.0460939455136972
plain_rf,27,25,353,859115,0.0410887948644826
plain_rf,27,40,270,859115,0.0314276901229754
plain_rf,27,10,201,859115,0.0233961693137706
plain_rf,27,39,147,859115,0.0171106312891755
plain_rf,27,30,85,859115,0.00989390244612188
plain_rf,27,49,70,859115,0.00814791966151214
plain_rf,27,34,57,859115,0.00663473458151703
plain_rf,27,21,55,859115,0.00640193687690239
plain_rf,27,46,53,859115,0.00616913917228776
plain_rf,27,1,43,859115,0.0050051506492146
plain_rf,27,53,36,859115,0.00419035868306339
plain_rf,27,29,35,859115,0.00407395983075607
plain_rf,27,35,35,859115,0.00407395983075607
plain_rf,27,52,34,859115,0.00395756097844875
plain_rf,27,31,33,859115,0.00384116212614144
plain_rf,27,18,32,859115,0.00372476327383412
plain_rf,27,20,32,859115,0.00372476327383412
plain_rf,27,17,30,859115,0.00349196556921949
plain_rf,27,45,29,859115,0.00337556671691217
plain_rf,27,22,27,859115,0.00314276901229754
plain_rf,27,50,27,859115,0.00314276901229754
plain_rf,27,16,25,859115,0.00290997130768291
plain_rf,27,43,24,859115,0.00279357245537559
plain_rf,27,48,24,859115,0.00279357245537559
plain_rf,27,42,23,859115,0.00267717360306827
plain_rf,27,55,20,859115,0.00232797704614633
plain_rf,27,54,15,859115,0.00174598278460974
plain_rf,28,44,3417,46042,7.42148473133226
plain_rf,28,36,2875,46042,6.24429868381043
plain_rf,28,47,2770,46042,6.01624603622779
plain_rf,28,30,1716,46042,3.72703184049346
plain_rf,28,10,1211,46042,2.6302072021198
plain_rf,28,39,1198,46042,2.6019721124191
plain_rf,28,3,1143,46042,2.48251596368533
plain_rf,28,27,1140,46042,2.4760001737544
plain_rf,28,40,991,46042,2.15238260718474
plain_rf,28,26,827,46042,1.79618609096043
plain_rf,28,46,778,46042,1.68976152208853
plain_rf,28,18,763,46042,1.65718257243386
plain_rf,28,21,667,46042,1.44867729464402
plain_rf,28,1,627,46042,1.36180009556492
plain_rf,28,50,499,46042,1.08379305851179
plain_rf,28,7,493,46042,1.07076147864993
plain_rf,28,33,405,46042,0.879631640675905
plain_rf,28,49,355,46042,0.771035141827028
plain_rf,28,55,327,46042,0.710221102471656
plain_rf,28,5,263,46042,0.571217583945094
plain_rf,28,41,254,46042,0.551670214152296
plain_rf,28,45,203,46042,0.440901785326441
plain_rf,28,34,192,46042,0.417010555579688
plain_rf,28,23,109,46042,0.236740367490552
plain_rf,28,15,63,46042,0.136831588549585
plain_rf,28,2,62,46042,0.134659658572608
plain_rf,28,16,37,46042,0.0803614091481691
plain_rf,28,20,31,46042,0.0673298292863038
plain_rf,28,25,29,46042,0.0629859693323487
plain_rf,28,13,27,46042,0.0586421093783936
plain_rf,28,24,20,46042,0.0434385995395508
plain_rf,28,53,10,46042,0.0217192997697754
plain_rf,28,19,9,46042,0.0195473697927979
plain_rf,28,31,7,46042,0.0152035098388428
plain_rf,28,37,3,46042,0.00651578993093263
plain_rf,29,24,14822,164338,9.01921649283793
plain_rf,29,23,7155,164338,4.35383173702978
plain_rf,29,15,3716,164338,2.2611933941024
plain_rf,29,19,1878,164338,1.14276673684723
plain_rf,29,33,1652,164338,1.00524528715209
plain_rf,29,35,1592,164338,0.968735167763999
plain_rf,29,32,1368,164338,0.832430722048461
plain_rf,29,38,1171,164338,0.712555830057564
plain_rf,29,25,671,164338,0.408304835156811
plain_rf,29,7,660,164338,0.401611313268994
plain_rf,29,13,53,164338,0.0322506054594799
plain_rf,29,12,50,164338,0.0304250994900753
plain_rf,29,20,30,164338,0.0182550596940452
plain_rf,29,27,16,164338,0.00973603183682411
plain_rf,29,40,13,164338,0.00791052586741959
plain_rf,29,49,9,164338,0.00547651790821356
plain_rf,29,22,8,164338,0.00486801591841205
plain_rf,29,31,7,164338,0.00425951392861055
plain_rf,29,21,6,164338,0.00365101193880904
plain_rf,29,55,6,164338,0.00365101193880904
plain_rf,29,17,5,164338,0.00304250994900753
plain_rf,29,34,5,164338,0.00304250994900753
plain_rf,29,36,5,164338,0.00304250994900753
plain_rf,29,44,5,164338,0.00304250994900753
plain_rf,29,48,5,164338,0.00304250994900753
plain_rf,29,4,4,164338,0.00243400795920603
plain_rf,29,14,4,164338,0.00243400795920603
plain_rf,29,47,4,164338,0.00243400795920603
plain_rf,29,54,4,164338,0.00243400795920603
plain_rf,29,5,3,164338,0.00182550596940452
plain_rf,29,10,3,164338,0.00182550596940452
plain_rf,29,16,3,164338,0.00182550596940452
plain_rf,29,30,3,164338,0.00182550596940452
plain_rf,29,39,3,164338,0.00182550596940452
plain_rf,29,41,3,164338,0.00182550596940452
plain_rf,29,1,2,164338,0.00121700397960301
plain_rf,29,2,2,164338,0.00121700397960301
plain_rf,29,3,2,164338,0.00121700397960301
plain_rf,29,9,2,164338,0.00121700397960301
plain_rf,29,18,2,164338,0.00121700397960301
plain_rf,29,26,2,164338,0.00121700397960301
plain_rf,29,28,2,164338,0.00121700397960301
plain_rf,29,46,2,164338,0.00121700397960301
plain_rf,29,53,2,164338,0.00121700397960301
plain_rf,29,6,1,164338,0.000608501989801507
plain_rf,29,11,1,164338,0.000608501989801507
plain_rf,29,42,1,164338,0.000608501989801507
plain_rf,29,43,1,164338,0.000608501989801507
plain_rf,29,45,1,164338,0.000608501989801507
plain_rf,29,50,1,164338,0.000608501989801507
plain_rf,29,52,1,164338,0.000608501989801507
plain_rf,30,21,55499,576557,9.62593464306218
plain_rf,30,40,49562,576557,8.59620124289533
plain_rf,30,44,48251,576557,8.36881695998834
plain_rf,30,47,43037,576557,7.46448313002877
plain_rf,30,26,33483,576557,5.80740499204762
plain_rf,30,49,29140,576557,5.0541403538592
plain_rf,30,36,20869,576557,3.61959008389457
plain_rf,30,28,10544,576557,1.82878709303677
plain_rf,30,39,8126,576557,1.4094009785676
plain_rf,30,3,5714,576557,0.991055524432103
plain_rf,30,10,3776,576557,0.654922236656566
plain_rf,30,5,2937,576557,0.509403233331657
plain_rf,30,53,2904,576557,0.50367960149647
plain_rf,30,46,2610,576557,0.45268724514662
plain_rf,30,7,2302,576557,0.39926668135154
plain_rf,30,41,2014,576557,0.349314985335361
plain_rf,30,50,2012,576557,0.348968098557471
plain_rf,30,34,1502,576557,0.260511970195488
plain_rf,30,54,901,576557,0.156272493439504
plain_rf,30,48,657,576557,0.113952306536908
plain_rf,30,55,549,576557,0.0952204205308408
plain_rf,30,27,521,576557,0.090364005640379
plain_rf,30,33,454,576557,0.0787432985810596
plain_rf,30,37,401,576557,0.0695507989669712
plain_rf,30,45,289,576557,0.0501251394051239
plain_rf,30,1,243,576557,0.0421467435136509
plain_rf,30,52,184,576557,0.031913583565892
plain_rf,30,4,147,576557,0.0254961781749246
plain_rf,30,18,48,576557,0.00832528266936313
plain_rf,30,11,30,576557,0.00520330166835196
plain_rf,30,31,13,576557,0.00225476405628585
plain_rf,30,42,13,576557,0.00225476405628585
plain_rf,30,19,12,576557,0.00208132066734078
plain_rf,30,43,11,576557,0.00190787727839572
plain_rf,30,22,10,576557,0.00173443388945065
plain_rf,30,29,9,576557,0.00156099050050559
plain_rf,30,16,8,576557,0.00138754711156052
plain_rf,30,20,8,576557,0.00138754711156052
plain_rf,30,32,8,576557,0.00138754711156052
plain_rf,30,38,8,576557,0.00138754711156052
plain_rf,30,2,7,576557,0.00121410372261546
plain_rf,30,12,7,576557,0.00121410372261546
plain_rf,30,13,7,576557,0.00121410372261546
plain_rf,30,15,7,576557,0.00121410372261546
plain_rf,30,35,7,576557,0.00121410372261546
plain_rf,30,6,6,576557,0.00104066033367039
plain_rf,30,17,6,576557,0.00104066033367039
plain_rf,30,23,6,576557,0.00104066033367039
plain_rf,30,25,6,576557,0.00104066033367039
plain_rf,30,9,5,576557,0.000867216944725326
plain_rf,30,24,5,576557,0.000867216944725326
plain_rf,30,14,4,576557,0.000693773555780261
plain_rf,31,42,63858,841378,7.58969214788121
plain_rf,31,16,49145,841378,5.84101319502055
plain_rf,31,20,45583,841378,5.41766007668373
plain_rf,31,25,25121,841378,2.98569727280723
plain_rf,31,22,22915,841378,2.72350833989004
plain_rf,31,18,10322,841378,1.22679699255269
plain_rf,31,13,8382,841378,0.996222862970033
plain_rf,31,45,4789,841378,0.569185312665651
plain_rf,31,1,4359,841378,0.518078675696298
plain_rf,31,24,4272,841378,0.507738495658313
plain_rf,31,33,2029,841378,0.241152014908876
plain_rf,31,19,1711,841378,0.203356874080378
plain_rf,31,32,1387,841378,0.164848617387191
plain_rf,31,7,1327,841378,0.157717458740305
plain_rf,31,43,863,841378,0.10256983187105
plain_rf,31,39,405,841378,0.0481353208664833
plain_rf,31,23,399,841378,0.0474222050017947
plain_rf,31,50,388,841378,0.0461148259165322
plain_rf,31,6,310,841378,0.0368443196755798
plain_rf,31,15,281,841378,0.0333975929962514
plain_rf,31,35,162,841378,0.0192541283465933
plain_rf,31,2,124,841378,0.0147377278702319
plain_rf,31,10,85,841378,0.0101024747497558
plain_rf,31,46,75,841378,0.00891394830860802
plain_rf,31,3,66,841378,0.00784427451157506
plain_rf,31,14,54,841378,0.00641804278219778
plain_rf,31,36,50,841378,0.00594263220573868
plain_rf,31,29,34,841378,0.0040409898999023
plain_rf,31,27,25,841378,0.00297131610286934
plain_rf,31,5,22,841378,0.00261475817052502
plain_rf,31,4,19,841378,0.0022582002381807
plain_rf,31,37,15,841378,0.0017827896617216
plain_rf,31,11,10,841378,0.00118852644114774
plain_rf,31,30,10,841378,0.00118852644114774
plain_rf,31,40,8,841378,0.000950821152918189
plain_rf,31,48,5,841378,0.000594263220573868
plain_rf,31,28,4,841378,0.000475410576459095
plain_rf,31,41,4,841378,0.000475410576459095
plain_rf,31,44,3,841378,0.000356557932344321
plain_rf,31,47,2,841378,0.000237705288229547
plain_rf,31,49,2,841378,0.000237705288229547
plain_rf,31,55,2,841378,0.000237705288229547
plain_rf,31,17,1,841378,0.000118852644114774
plain_rf,31,26,1,841378,0.000118852644114774
plain_rf,31,34,1,841378,0.000118852644114774
plain_rf,31,38,1,841378,0.000118852644114774
plain_rf,31,52,1,841378,0.000118852644114774
plain_rf,31,53,1,841378,0.000118852644114774
plain_rf,31,54,1,841378,0.000118852644114774
plain_rf,32,24,5293,60484,8.75107466437405
plain_rf,32,25,3015,60484,4.98478936578269
plain_rf,32,23,2662,60484,4.40116394418359
plain_rf,32,33,2158,60484,3.56788572184379
plain_rf,32,15,1605,60484,2.65359433899874
plain_rf,32,13,1585,60484,2.62052774287415
plain_rf,32,7,935,60484,1.54586336882481
plain_rf,32,29,853,60484,1.41029032471397
plain_rf,32,35,575,60484,0.950664638582104
plain_rf,32,19,545,60484,0.901064744395212
plain_rf,32,42,332,60484,0.548905495668276
plain_rf,32,31,314,60484,0.519145559156141
plain_rf,32,14,241,60484,0.398452483301369
plain_rf,32,38,210,60484,0.347199259308247
plain_rf,32,27,123,60484,0.203359566166259
plain_rf,32,20,110,60484,0.181866278685272
plain_rf,32,18,104,60484,0.171946299847894
plain_rf,32,16,23,60484,0.0380265855432842
plain_rf,32,12,8,60484,0.013226638449838
plain_rf,32,2,1,60484,0.00165332980622975
plain_rf,32,6,1,60484,0.00165332980622975
plain_rf,32,50,1,60484,0.00165332980622975
plain_rf,33,41,25617,389751,6.57265792775387
plain_rf,33,7,23823,389751,6.11236404781514
plain_rf,33,13,22794,389751,5.84834933072654
plain_rf,33,24,9701,389751,2.48902504419488
plain_rf,33,25,6221,389751,1.59614728377862
plain_rf,33,3,6058,389751,1.55432571051774
plain_rf,33,32,4611,389751,1.18306303255155
plain_rf,33,15,4403,389751,1.12969562618184
plain_rf,33,27,3482,389751,0.893390908554436
plain_rf,33,23,3244,389751,0.832326280112174
plain_rf,33,37,3135,389751,0.804359706581895
plain_rf,33,11,3072,389751,0.788195540229531
plain_rf,33,12,2938,389751,0.753814614972123
plain_rf,33,29,2760,389751,0.708144430674969
plain_rf,33,5,2581,389751,0.66221767230873
plain_rf,33,1,1430,389751,0.366900918791741
plain_rf,33,44,1286,389751,0.329954252843482
plain_rf,33,35,771,389751,0.197818607264638
plain_rf,33,18,727,389751,0.186529348224892
plain_rf,33,14,624,389751,0.160102219109124
plain_rf,33,45,611,389751,0.156766756211017
plain_rf,33,28,510,389751,0.130852775233418
plain_rf,33,20,407,389751,0.104425646117649
plain_rf,33,10,391,389751,0.100320461012287
plain_rf,33,16,376,389751,0.0964718499760103
plain_rf,33,47,213,389751,0.0546502767151335
plain_rf,33,2,210,389751,0.0538805545078781
plain_rf,33,36,146,389751,0.0374598140864295
plain_rf,33,40,82,389751,0.021039073664981
plain_rf,33,31,58,389751,0.0148812960069378
plain_rf,33,39,55,389751,0.0141115737996824
plain_rf,33,49,48,389751,0.0123155553160864
plain_rf,33,52,41,389751,0.0105195368324905
plain_rf,33,26,30,389751,0.00769722207255402
plain_rf,33,30,30,389751,0.00769722207255402
plain_rf,33,46,26,389751,0.00667092579621348
plain_rf,33,19,25,389751,0.00641435172712835
plain_rf,33,4,13,389751,0.00333546289810674
plain_rf,33,34,9,389751,0.0023091666217662
