Species,PopulationID,source_zone,zone_name,reference_abundance,method,scenario,dual_threshold,rank_min_suitability,suitable_area_km2,suitability_weighted_area_km2,mean_dual_suitability,max_dual_suitability,population_niche_definition,source_dual_raster,population_stack_file,layer,layer_name,COLOR,period,ssp,method_label
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,mf_var,2071-2100SSP585,0.4,0,1815067.66030662,1090892.28999569,0.106190238387367,0.98772394657135,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2071-2100,SSP585,Plain MF RF
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,rf_var,2011-2040SSP245,0.4,0,1578417.9440579,1199703.2226592,0.116171953239155,0.999969780445099,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2011-2040,SSP245,Plain RF
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,rf_var,2011-2040SSP585,0.4,0,1607350.16360112,1205752.1756544,0.116802633178269,0.999949991703033,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2011-2040,SSP585,Plain RF
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,rf_var,2041-2070SSP245,0.4,0,1710851.2397096,1209979.84062364,0.117448434175386,0.999842822551727,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2041-2070,SSP245,Plain RF
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,rf_var,2041-2070SSP585,0.4,0,1742587.24161275,1185687.89878036,0.115203057708018,0.997291386127472,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2041-2070,SSP585,Plain RF
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,rf_var,2071-2100SSP245,0.4,0,1772243.16088778,1178601.57849159,0.114532043582351,0.999877095222473,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2071-2100,SSP245,Plain RF
querVar,querVar-Zone40,40,Subtropical and tropical grasslands,354,rf_var,2071-2100SSP585,0.4,0,1803292.99860953,1086853.01257946,0.105797219777193,0.988584995269775,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone40.tif,,13,pop_zone40,#AACC00,2071-2100,SSP585,Plain RF
querVar,querVar-Zone41,41,Temperate grasslands,92,mf_var,2011-2040SSP245,0.4,0,419839.008013211,397525.968163787,0.0431693072475445,0.999222636222839,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2011-2040,SSP245,Plain MF RF
querVar,querVar-Zone41,41,Temperate grasslands,92,mf_var,2011-2040SSP585,0.4,0,422404.448379791,402234.211087674,0.0437060684927347,0.999553263187408,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2011-2040,SSP585,Plain MF RF
querVar,querVar-Zone41,41,Temperate grasslands,92,mf_var,2041-2070SSP245,0.4,0,380758.666391004,378707.630935856,0.0412552185398028,0.984890460968018,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2041-2070,SSP245,Plain MF RF
querVar,querVar-Zone41,41,Temperate grasslands,92,mf_var,2041-2070SSP585,0.4,0,322884.137334049,350700.432063609,0.0382371916616046,0.984031319618225,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2041-2070,SSP585,Plain MF RF
querVar,querVar-Zone41,41,Temperate grasslands,92,mf_var,2071-2100SSP245,0.4,0,313636.197114735,345686.617423275,0.0377051901179725,0.971917688846588,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2071-2100,SSP245,Plain MF RF
querVar,querVar-Zone41,41,Temperate grasslands,92,mf_var,2071-2100SSP585,0.4,0,170028.185091389,276523.729241021,0.0302287155984245,0.932136535644531,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2071-2100,SSP585,Plain MF RF
querVar,querVar-Zone41,41,Temperate grasslands,92,rf_var,2011-2040SSP245,0.4,0,422963.287358146,399210.342766765,0.0433626793986087,0.999744415283203,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2011-2040,SSP245,Plain RF
querVar,querVar-Zone41,41,Temperate grasslands,92,rf_var,2011-2040SSP585,0.4,0,424988.920763091,403765.877190471,0.0438825927069826,0.99994570016861,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2011-2040,SSP585,Plain RF
querVar,querVar-Zone41,41,Temperate grasslands,92,rf_var,2041-2070SSP245,0.4,0,375898.989815458,376979.399962061,0.041076688676879,0.992513298988342,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2041-2070,SSP245,Plain RF
querVar,querVar-Zone41,41,Temperate grasslands,92,rf_var,2041-2070SSP585,0.4,0,318224.056729398,347434.44963615,0.037887900644229,0.983646392822266,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2041-2070,SSP585,Plain RF
querVar,querVar-Zone41,41,Temperate grasslands,92,rf_var,2071-2100SSP245,0.4,0,310460.054694279,342803.333611004,0.0373995477227237,0.976503789424896,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2071-2100,SSP245,Plain RF
querVar,querVar-Zone41,41,Temperate grasslands,92,rf_var,2071-2100SSP585,0.4,0,167685.30130678,272300.068279535,0.0297539618608143,0.937204122543335,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone41.tif,,14,pop_zone41,#70E000,2071-2100,SSP585,Plain RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,mf_var,2011-2040SSP245,0.4,0,1620349.42481338,1230963.68195624,0.119386742831713,0.999998092651367,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2011-2040,SSP245,Plain MF RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,mf_var,2011-2040SSP585,0.4,0,1641119.23295053,1230772.48535482,0.119413701423515,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2011-2040,SSP585,Plain MF RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,mf_var,2041-2070SSP245,0.4,0,1592767.07724532,1171223.42918692,0.113751140962447,0.998553812503815,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2041-2070,SSP245,Plain MF RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,mf_var,2041-2070SSP585,0.4,0,1579364.49175003,1135886.36709142,0.110372104727755,0.998935461044312,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2041-2070,SSP585,Plain MF RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,mf_var,2071-2100SSP245,0.4,0,1597716.54650202,1136988.47781495,0.110508177919822,0.999000012874603,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2071-2100,SSP245,Plain MF RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,mf_var,2071-2100SSP585,0.4,0,1589555.22091023,1065733.2711301,0.103721655953066,0.993961870670319,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2071-2100,SSP585,Plain MF RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,rf_var,2011-2040SSP245,0.4,0,1613095.7366682,1231042.44779734,0.119390889766215,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2011-2040,SSP245,Plain RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,rf_var,2011-2040SSP585,0.4,0,1633098.41609982,1230146.1447945,0.119351558302465,0.999988675117493,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2011-2040,SSP585,Plain RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,rf_var,2041-2070SSP245,0.4,0,1547270.98930759,1161207.35910582,0.112767444246746,0.998234748840332,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2041-2070,SSP245,Plain RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,rf_var,2041-2070SSP585,0.4,0,1527145.61720892,1123133.12548854,0.109114747061683,0.997988700866699,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2041-2070,SSP585,Plain RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,rf_var,2071-2100SSP245,0.4,0,1532686.62034233,1121047.52016104,0.108941612310736,0.998000025749207,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2071-2100,SSP245,Plain RF
querVar,querVar-Zone44,44,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,rf_var,2071-2100SSP585,0.4,0,1435508.289838,1042579.59352643,0.101444843212173,0.998995304107666,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone44.tif,,15,pop_zone44,#F72585,2071-2100,SSP585,Plain RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,mf_var,2011-2040SSP245,0.4,0,877324.898878433,782111.735587031,0.0768101596757888,0.99683278799057,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2011-2040,SSP245,Plain MF RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,mf_var,2011-2040SSP585,0.4,0,872866.732353451,773124.480990141,0.075936067458678,0.996570110321045,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2011-2040,SSP585,Plain MF RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,mf_var,2041-2070SSP245,0.4,0,721023.834955852,690590.506796082,0.0679076439084808,0.993556499481201,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2041-2070,SSP245,Plain MF RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,mf_var,2041-2070SSP585,0.4,0,586237.031769869,646968.778111463,0.0636891949567939,0.988583147525787,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2041-2070,SSP585,Plain MF RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,mf_var,2071-2100SSP245,0.4,0,556651.221025679,632239.267169932,0.0622655023920217,0.992366433143616,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2071-2100,SSP245,Plain MF RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,mf_var,2071-2100SSP585,0.4,0,326184.090958187,546486.353137392,0.0540028683884398,0.985065042972565,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2071-2100,SSP585,Plain MF RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,rf_var,2011-2040SSP245,0.4,0,885274.545688426,784663.537802511,0.0770762915543009,0.999732434749603,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2011-2040,SSP245,Plain RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,rf_var,2011-2040SSP585,0.4,0,878628.103112872,774583.804634759,0.0760952911765994,0.99956476688385,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2011-2040,SSP585,Plain RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,rf_var,2041-2070SSP245,0.4,0,702690.121925827,684442.772185196,0.0672842813385221,0.999873459339142,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2041-2070,SSP245,Plain RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,rf_var,2041-2070SSP585,0.4,0,564255.595905523,641433.484576699,0.0631201337190977,0.99572366476059,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2041-2070,SSP585,Plain RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,rf_var,2071-2100SSP245,0.4,0,532540.66997536,627631.647438639,0.0617919323084454,0.995212018489838,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2071-2100,SSP245,Plain RF
querVar,querVar-Zone47,47,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,rf_var,2071-2100SSP585,0.4,0,328203.431112323,543799.570987615,0.0537028396811089,0.991856276988983,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone47.tif,,16,pop_zone47,#FF6D00,2071-2100,SSP585,Plain RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,mf_var,2011-2040SSP245,0.4,0,892184.774801283,816016.281860835,0.0789973336701914,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2011-2040,SSP245,Plain MF RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,mf_var,2011-2040SSP585,0.4,0,889791.92676693,811565.026888057,0.0785858428012938,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2011-2040,SSP585,Plain MF RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,mf_var,2041-2070SSP245,0.4,0,783273.701665194,760841.383292312,0.0737903638168879,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2041-2070,SSP245,Plain MF RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,mf_var,2041-2070SSP585,0.4,0,700946.922044315,723815.765630386,0.070288509723121,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2041-2070,SSP585,Plain MF RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,mf_var,2071-2100SSP245,0.4,0,713356.973863415,729211.22615262,0.0708551068732413,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2071-2100,SSP245,Plain MF RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,mf_var,2071-2100SSP585,0.4,0,518352.978388061,635530.781334496,0.0619671399132788,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2071-2100,SSP585,Plain MF RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,rf_var,2011-2040SSP245,0.4,0,886826.706732069,814131.084774843,0.0788076411253535,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2011-2040,SSP245,Plain RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,rf_var,2011-2040SSP585,0.4,0,882513.150461309,809007.785107667,0.0783304464704122,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2011-2040,SSP585,Plain RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,rf_var,2041-2070SSP245,0.4,0,772063.643368437,757013.66465749,0.0734079319140412,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2041-2070,SSP245,Plain RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,rf_var,2041-2070SSP585,0.4,0,689298.330264427,720257.814330221,0.0699337289440049,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2041-2070,SSP585,Plain RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,rf_var,2071-2100SSP245,0.4,0,701884.990467525,725527.855247929,0.0704914753458847,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2071-2100,SSP245,Plain RF
querVar,querVar-Zone49,49,Broadleaf evergreen forests in subtropical zone,176,rf_var,2071-2100SSP585,0.4,0,522296.351391875,635029.000194987,0.0619097878486586,1,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone49.tif,,17,pop_zone49,#006400,2071-2100,SSP585,Plain RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,mf_var,2011-2040SSP245,0.4,0,993635.22619721,859962.785620512,0.100694845089152,0.998881220817566,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2011-2040,SSP245,Plain MF RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,mf_var,2011-2040SSP585,0.4,0,985769.279341816,853139.63246846,0.0999161008774694,0.998743116855621,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2011-2040,SSP585,Plain MF RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,mf_var,2041-2070SSP245,0.4,0,874342.812220739,800280.224965375,0.0939041557194049,0.997041821479797,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2041-2070,SSP245,Plain MF RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,mf_var,2041-2070SSP585,0.4,0,785597.711089381,749696.498589789,0.0878385345561061,0.99680233001709,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2041-2070,SSP585,Plain MF RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,mf_var,2071-2100SSP245,0.4,0,811931.633286415,759682.638879593,0.0892004556411383,0.995563089847565,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2071-2100,SSP245,Plain MF RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,mf_var,2071-2100SSP585,0.4,0,576590.276605275,658801.562759587,0.0767344028219359,0.991776645183563,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2071-2100,SSP585,Plain MF RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,rf_var,2011-2040SSP245,0.4,0,991722.749347063,861560.655124556,0.100902788265769,0.999992907047272,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2011-2040,SSP245,Plain RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,rf_var,2011-2040SSP585,0.4,0,981961.397039727,854822.923468484,0.100129128272168,0.999916553497314,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2011-2040,SSP585,Plain RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,rf_var,2041-2070SSP245,0.4,0,874247.31122507,801793.902612769,0.094090862546497,0.99936580657959,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP245/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2041-2070,SSP245,Plain RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,rf_var,2041-2070SSP585,0.4,0,785609.683738769,750298.876439071,0.0879103325746048,0.997088074684143,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2041-2070SSP585/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2041-2070,SSP585,Plain RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,rf_var,2071-2100SSP245,0.4,0,811948.561559728,759729.980661084,0.0891995072155314,0.996340930461884,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP245/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2071-2100,SSP245,Plain RF
robiPse,robiPse-Zone3,3,Broadleaf deciduous forests in temperate zone,11620,rf_var,2071-2100SSP585,0.4,0,593181.705103553,665629.026332713,0.0775587035246543,0.995232582092285,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2071-2100SSP585/dual_suitability_zone3.tif,,1,pop_zone3,#33A02C,2071-2100,SSP585,Plain RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,mf_var,2011-2040SSP245,0.4,0,908222.556495777,934497.083030635,0.105980623092223,0.996783018112183,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP245,Plain MF RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,mf_var,2011-2040SSP585,0.4,0,901063.119536924,934465.075687479,0.105964182738458,0.996502697467804,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2011-2040SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP585,Plain MF RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,mf_var,2041-2070SSP245,0.4,0,789049.333383077,911794.572980806,0.103733252544119,0.990764439105988,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2041-2070,SSP245,Plain MF RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,mf_var,2041-2070SSP585,0.4,0,658658.232643191,859045.038130618,0.0979781783470154,0.984044671058655,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2041-2070SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2041-2070,SSP585,Plain MF RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,mf_var,2071-2100SSP245,0.4,0,650896.814262179,855620.282062806,0.0976323970408807,0.980042815208435,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2071-2100,SSP245,Plain MF RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,mf_var,2071-2100SSP585,0.4,0,393028.573989724,747137.85956508,0.0856138736939156,0.95249342918396,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/mf_var/2071-2100SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2071-2100,SSP585,Plain MF RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,rf_var,2011-2040SSP245,0.4,0,915449.876126181,937998.821926289,0.106327823450021,0.997853755950928,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP245/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP245,Plain RF
robiPse,robiPse-Zone7,7,Deciduous scrubs in temperate zone,51,rf_var,2011-2040SSP585,0.4,0,908772.259378617,937973.053041428,0.106325024393075,0.998431622982025,source-zone dual suitability raster,H:/Jing/ecoChina2/dual suit/rf_var/2011-2040SSP585/dual_suitability_zone7.tif,,2,pop_zone7,#C77DFF,2011-2040,SSP585,Plain RF
