stage1,stage2,stage3,stage4,area_km2,family
10,99,10,46,0.746770156079292,SSP585
16,18,13,46,3.32911513872099,SSP585
18,18,13,46,3.99308696979141,SSP585
16,10,16,46,1.44806317067719,SSP585
18,10,16,46,0.725897922628403,SSP585
10,16,16,46,2.20381715179729,SSP585
16,16,16,46,21384.5862043063,SSP585
18,16,16,46,377.671005036366,SSP585
20,16,16,46,8816.5924887246,SSP585
22,16,16,46,437.045262113885,SSP585
31,16,16,46,2859.98626818755,SSP585
42,16,16,46,2.69246332083178,SSP585
43,16,16,46,4.33958383449888,SSP585
45,16,16,46,59.8258413499584,SSP585
46,16,16,46,118.781749499821,SSP585
16,18,16,46,2288.31679501649,SSP585
18,18,16,46,647.827359735029,SSP585
20,18,16,46,2.18334818413639,SSP585
22,18,16,46,45.1340681921621,SSP585
43,18,16,46,0.722945367521286,SSP585
45,18,16,46,17.3344879008093,SSP585
46,18,16,46,176.488485741553,SSP585
16,20,16,46,375.174697234248,SSP585
18,20,16,46,46.6815929593715,SSP585
20,20,16,46,5614.71939374989,SSP585
22,20,16,46,192.169003561344,SSP585
31,20,16,46,33.983527406312,SSP585
42,20,16,46,6.7511070872283,SSP585
46,20,16,46,193.314369290209,SSP585
20,22,16,46,0.711922594656944,SSP585
16,31,16,46,3018.52362180606,SSP585
20,31,16,46,32.1319073994298,SSP585
22,31,16,46,228.975147112492,SSP585
31,31,16,46,10915.2360151014,SSP585
45,31,16,46,40.6529289744911,SSP585
16,45,16,46,3139.29106804645,SSP585
18,45,16,46,112.691501200342,SSP585
20,45,16,46,59.5769072488551,SSP585
22,45,16,46,8.70096056947518,SSP585
31,45,16,46,79.896201706469,SSP585
45,45,16,46,1541.75808576887,SSP585
46,45,16,46,1.4498998878665,SSP585
16,46,16,46,236.026806557923,SSP585
18,46,16,46,184.325308573051,SSP585
20,46,16,46,25.3330208059788,SSP585
45,46,16,46,102.354501109052,SSP585
46,46,16,46,75.6291947473368,SSP585
20,99,16,46,0.754561800466537,SSP585
10,10,18,46,0.725375301358223,SSP585
18,10,18,46,0.708895683571339,SSP585
16,16,18,46,9731.57700907097,SSP585
18,16,18,46,939.028177224434,SSP585
20,16,18,46,228.433554768558,SSP585
22,16,18,46,21.3166674847221,SSP585
31,16,18,46,21.2957126323733,SSP585
42,16,18,46,0.672089197048187,SSP585
43,16,18,46,5.04332496926451,SSP585
45,16,18,46,37.2338351858001,SSP585
46,16,18,46,177.943568746743,SSP585
16,18,18,46,6005.70957088796,SSP585
18,18,18,46,2344.62591765916,SSP585
20,18,18,46,59.9099924195609,SSP585
22,18,18,46,39.5455596411781,SSP585
31,18,18,46,2.71174182603598,SSP585
45,18,18,46,34.8990101699915,SSP585
46,18,18,46,237.117794075587,SSP585
16,20,18,46,7.07042414625645,SSP585
20,20,18,46,104.968568645748,SSP585
45,20,18,46,0.747908676961422,SSP585
46,20,18,46,0.751995283911228,SSP585
16,31,18,46,131.67485647983,SSP585
18,31,18,46,5.4533212794981,SSP585
20,31,18,46,0.698214804657459,SSP585
22,31,18,46,57.8725981882291,SSP585
31,31,18,46,6.25329592119122,SSP585
45,44,18,46,1.49575615196133,SSP585
16,45,18,46,397.429697036569,SSP585
18,45,18,46,20.9655023453012,SSP585
20,45,18,46,39.0829714299908,SSP585
31,45,18,46,42.0807706637173,SSP585
45,45,18,46,720.186633869686,SSP585
46,45,18,46,3.72901706043482,SSP585
16,46,18,46,782.863388692721,SSP585
18,46,18,46,300.295736778001,SSP585
20,46,18,46,22.9952380800633,SSP585
43,46,18,46,0.719361265322685,SSP585
45,46,18,46,246.267384386467,SSP585
46,46,18,46,583.452256953358,SSP585
16,16,20,46,2339.2902081175,SSP585
20,16,20,46,2558.60345609492,SSP585
31,16,20,46,1.507671608603,SSP585
45,16,20,46,2.24047042919493,SSP585
46,16,20,46,3.76243811414671,SSP585
16,18,20,46,1.48030572118092,SSP585
20,18,20,46,2.95332127451611,SSP585
16,20,20,46,1221.4723527142,SSP585
18,20,20,46,50.4594382088595,SSP585
19,20,20,46,5.17581991725636,SSP585
20,20,20,46,21244.8182904775,SSP585
42,20,20,46,0.671935997841835,SSP585
45,20,20,46,102.703971528601,SSP585
46,20,20,46,66.2109229797573,SSP585
16,31,20,46,27.0929910472894,SSP585
20,31,20,46,2.27283709333992,SSP585
31,31,20,46,11.1981962525711,SSP585
45,31,20,46,16.652448846592,SSP585
16,45,20,46,900.168481398051,SSP585
18,45,20,46,3.0193480831852,SSP585
20,45,20,46,947.113197708103,SSP585
31,45,20,46,9.8191004118309,SSP585
45,45,20,46,507.815202689061,SSP585
20,46,20,46,56.8780467100291,SSP585
45,46,20,46,1.51085672840834,SSP585
46,46,20,46,49.506786223021,SSP585
20,16,25,46,3.26624321879482,SSP585
10,10,28,46,0.726028423883915,SSP585
46,28,28,46,7.80013263019657,SSP585
45,45,28,46,2.99449921782112,SSP585
46,46,28,46,2.83668825313616,SSP585
16,16,31,46,132.257568759987,SSP585
22,16,31,46,3.56521651980734,SSP585
31,16,31,46,0.726484692765236,SSP585
16,18,31,46,1.4004166971693,SSP585
31,18,31,46,0.699070613383293,SSP585
16,22,31,46,2.04546974122047,SSP585
31,22,31,46,1.36287400342035,SSP585
16,31,31,46,337.718177649159,SSP585
20,31,31,46,1.39320518408871,SSP585
22,31,31,46,0.70583953532362,SSP585
31,31,31,46,304.387878575601,SSP585
16,45,31,46,2.26893953760433,SSP585
10,10,34,46,14.7486148139601,SSP585
34,10,34,46,2.96436629390144,SSP585
36,10,34,46,0.737769627819061,SSP585
39,10,34,46,5.17381658544064,SSP585
45,10,34,46,0.757269266599178,SSP585
46,10,34,46,0.737019941779614,SSP585
10,34,34,46,7.39408136298513,SSP585
36,34,34,46,2.2248212801919,SSP585
39,34,34,46,6.73167926848555,SSP585
46,34,34,46,0.73745753188467,SSP585
34,36,34,46,0.738641418457985,SSP585
10,39,34,46,2.95734572221661,SSP585
39,39,34,46,4.45297014299059,SSP585
46,39,34,46,1.50726410143375,SSP585
10,46,34,46,2.92087407524586,SSP585
39,46,34,46,0.754967271011353,SSP585
46,46,34,46,2.93719720759296,SSP585
34,10,36,46,1.47622477316713,SSP585
34,34,36,46,3.70507032946301,SSP585
36,34,36,46,1.48364393073416,SSP585
34,36,36,46,2.21492784491396,SSP585
36,36,36,46,0.741607130004883,SSP585
1,1,39,46,1.49316255664635,SSP585
45,1,39,46,0.746710076065063,SSP585
10,10,39,46,17.2201326167049,SSP585
20,10,39,46,1.51160937949657,SSP585
34,10,39,46,0.74707031942749,SSP585
39,10,39,46,44.4694572929654,SSP585
45,10,39,46,2.27060466657114,SSP585
46,10,39,46,46.6598054794497,SSP585
16,16,39,46,1.4736714384861,SSP585
46,16,39,46,0.743015397815228,SSP585
10,34,39,46,4.4764317694521,SSP585
34,34,39,46,3.00306127171898,SSP585
39,34,39,46,0.753340710686207,SSP585
36,36,39,46,1.48493065144634,SSP585
10,39,39,46,18.7797775977116,SSP585
16,39,39,46,2.20235940365982,SSP585
18,39,39,46,2.94600072193337,SSP585
28,39,39,46,0.752932122541428,SSP585
30,39,39,46,5.31239594905949,SSP585
34,39,39,46,3.74948562219667,SSP585
36,39,39,46,4.46132404775,SSP585
39,39,39,46,473.291069925882,SSP585
46,39,39,46,28.3769391372037,SSP585
16,45,39,46,0.746770156079292,SSP585
45,45,39,46,0.759715421999931,SSP585
46,45,39,46,1.51931759696102,SSP585
10,46,39,46,29.0485126029339,SSP585
16,46,39,46,6.66753645730972,SSP585
18,46,39,46,2.21341339785624,SSP585
20,46,39,46,2.21691135123777,SSP585
26,46,39,46,0.747250228022099,SSP585
34,46,39,46,14.9036396708565,SSP585
36,46,39,46,30.4820747104178,SSP585
39,46,39,46,9.02640191310549,SSP585
45,46,39,46,2.27607045233297,SSP585
46,46,39,46,131.550648844753,SSP585
39,50,39,46,1.4988764144392,SSP585
46,46,40,46,1.52743457591963,SSP585
31,1,45,46,2.26653435578489,SSP585
39,10,45,46,0.755660547850132,SSP585
46,10,45,46,1.51126341025353,SSP585
16,16,45,46,5429.08048732468,SSP585
18,16,45,46,2.22872796444464,SSP585
20,16,45,46,2569.34061194617,SSP585
22,16,45,46,2.90202368807077,SSP585
31,16,45,46,948.105580122918,SSP585
45,16,45,46,96.0885544851379,SSP585
16,18,45,46,825.117308529649,SSP585
18,18,45,46,26.0494613649835,SSP585
20,18,45,46,7.56003488590241,SSP585
45,18,45,46,16.0867588193202,SSP585
16,20,45,46,186.912923899692,SSP585
20,20,45,46,2061.98801323398,SSP585
31,20,45,46,43.9373853820405,SSP585
42,20,45,46,1.34746488070869,SSP585
45,20,45,46,24.2047280718022,SSP585
45,25,45,46,2.2219292993331,SSP585
16,31,45,46,334.586147258832,SSP585
20,31,45,46,9.89508588376665,SSP585
31,31,45,46,5867.83968875291,SSP585
45,31,45,46,133.85331897399,SSP585
45,34,45,46,2.27100604081154,SSP585
46,39,45,46,0.753748519954205,SSP585
16,45,45,46,3441.15071675446,SSP585
18,45,45,46,7.39203353767014,SSP585
20,45,45,46,752.881775560093,SSP585
22,45,45,46,13.7755793092914,SSP585
25,45,45,46,7.41195206841135,SSP585
31,45,45,46,2310.13148465901,SSP585
45,45,45,46,1927.56535990171,SSP585
46,45,45,46,5.26315307026005,SSP585
10,46,45,46,2.26640450228357,SSP585
16,46,45,46,590.88548166936,SSP585
18,46,45,46,33.9451232951632,SSP585
20,46,45,46,8.29902135501671,SSP585
39,46,45,46,1.51033875446749,SSP585
45,46,45,46,119.263923435915,SSP585
46,46,45,46,17.9841870339437,SSP585
18,1,46,46,0.727005217739582,SSP585
45,1,46,46,0.740005182151795,SSP585
5,5,46,46,28.430877539814,SSP585
1,10,46,46,4.55147830956459,SSP585
10,10,46,46,471.404883835873,SSP585
16,10,46,46,18.1726217614222,SSP585
18,10,46,46,54.5111859922662,SSP585
20,10,46,46,9.06740405959129,SSP585
34,10,46,46,17.1126801642575,SSP585
36,10,46,46,0.744779190224648,SSP585
39,10,46,46,74.1354700264821,SSP585
45,10,46,46,5.28712802881765,SSP585
46,10,46,46,801.351192663709,SSP585
50,10,46,46,0.756638761383057,SSP585
10,16,46,46,8.06431674781084,SSP585
16,16,46,46,35381.016232543,SSP585
18,16,46,46,2327.34608600352,SSP585
20,16,46,46,7170.61980092833,SSP585
22,16,46,46,10.8640896444454,SSP585
31,16,46,46,350.54754815411,SSP585
43,16,46,46,228.943764219052,SSP585
45,16,46,46,277.699343335197,SSP585
46,16,46,46,1291.52457539854,SSP585
10,18,46,46,7.89537154175663,SSP585
16,18,46,46,7036.70216961839,SSP585
18,18,46,46,2602.92193407532,SSP585
20,18,46,46,203.082838221513,SSP585
31,18,46,46,7.36907284374189,SSP585
43,18,46,46,23.8802181514163,SSP585
45,18,46,46,131.01861700138,SSP585
46,18,46,46,1134.81986959061,SSP585
16,20,46,46,1423.15163870275,SSP585
18,20,46,46,45.004117320157,SSP585
19,20,46,46,0.731964693614483,SSP585
20,20,46,46,7062.07933183084,SSP585
31,20,46,46,1.50871754142618,SSP585
45,20,46,46,342.165321797597,SSP585
46,20,46,46,245.984355244721,SSP585
46,28,46,46,0.724392730568409,SSP585
16,31,46,46,2.96008252220202,SSP585
20,31,46,46,9.07414945991755,SSP585
31,31,46,46,111.546367936061,SSP585
10,34,46,46,11.1537632692299,SSP585
34,34,46,46,1.49033517227602,SSP585
45,34,46,46,4.54126639650011,SSP585
46,34,46,46,1.50440112543869,SSP585
36,36,46,46,0.742465325723171,SSP585
10,39,46,46,37.0041013978081,SSP585
16,39,46,46,31.6278761003389,SSP585
18,39,46,46,16.1615958029928,SSP585
30,39,46,46,1.5157386170969,SSP585
39,39,46,46,461.677985260514,SSP585
45,39,46,46,0.754909394409657,SSP585
46,39,46,46,284.956518895113,SSP585
50,39,46,46,0.755660547850132,SSP585
16,43,46,46,46.7357243454051,SSP585
18,43,46,46,79.6825310507889,SSP585
16,45,46,46,9335.77240854349,SSP585
18,45,46,46,248.73525145796,SSP585
20,45,46,46,2490.9650082937,SSP585
22,45,46,46,0.72413012702322,SSP585
31,45,46,46,22.5438182259669,SSP585
45,45,46,46,5502.18075330398,SSP585
46,45,46,46,102.280647400896,SSP585
1,46,46,46,0.758239883791924,SSP585
5,46,46,46,28.3779409781699,SSP585
10,46,46,46,313.234613912354,SSP585
16,46,46,46,16426.3606961056,SSP585
18,46,46,46,2974.59794200128,SSP585
20,46,46,46,4687.07600017338,SSP585
31,46,46,46,2.25166410247612,SSP585
34,46,46,46,0.743015397815228,SSP585
36,46,46,46,7.42966114330769,SSP585
39,46,46,46,97.2872357089624,SSP585
40,46,46,46,0.763634193223953,SSP585
43,46,46,46,18.2226077623649,SSP585
45,46,46,46,3858.34272033642,SSP585
46,46,46,46,40399.9526214098,SSP585
46,47,46,46,0.766821518587113,SSP585
10,50,46,46,1.51207003422165,SSP585
39,50,46,46,5.28067238268519,SSP585
10,99,46,46,5.21505657678032,SSP585
46,99,46,46,5.28257223592997,SSP585
46,46,47,46,2.29339106379128,SSP585
10,10,49,46,0.763634193223953,SSP585
34,34,49,46,0.759489119994163,SSP585
46,46,49,46,0.7586950470047,SSP585
1,1,50,46,0.755891130261898,SSP585
10,39,50,46,0.756581346987724,SSP585
30,39,50,46,0.758751870464802,SSP585
39,39,50,46,21.9470145555825,SSP585
1,50,50,46,0.755775870931149,SSP585
39,50,50,46,1.50928632671213,SSP585
10,10,99,46,5.99304532857609,SSP585
16,16,99,46,1.49390058708715,SSP585
20,16,99,46,2.24770981357431,SSP585
45,16,99,46,1.49390060287476,SSP585
46,16,99,46,0.744293948243618,SSP585
18,18,99,46,14.8834446196279,SSP585
18,20,99,46,14.1397616295652,SSP585
20,20,99,46,2.98126923395014,SSP585
10,99,99,46,4.48086119340134,SSP585
20,99,99,46,1.49695156231117,SSP585
46,99,99,46,2.27432080018806,SSP585
3,3,3,47,366.437446287714,SSP585
7,3,3,47,7.80910170625448,SSP585
10,3,3,47,1.42990747035599,SSP585
33,3,3,47,1.46422212888289,SSP585
37,3,3,47,4.26968260033989,SSP585
3,7,3,47,40.0169467694135,SSP585
7,7,3,47,65.908816279872,SSP585
33,7,3,47,2.12799950217724,SSP585
41,7,3,47,2.13020593100882,SSP585
3,27,3,47,4.26632501823521,SSP585
37,27,3,47,2.84768890873289,SSP585
3,33,3,47,0.719494806155205,SSP585
33,33,3,47,5.72043478157234,SSP585
37,33,3,47,2.13768162679339,SSP585
36,36,3,47,2.16121708711815,SSP585
3,37,3,47,0.711648631872654,SSP585
33,37,3,47,0.711031329349995,SSP585
3,47,3,47,2.15030171974325,SSP585
5,5,5,47,16.5965267348537,SSP585
40,5,5,47,0.760561773023129,SSP585
46,40,5,47,0.760392791102886,SSP585
3,3,7,47,373.610272706696,SSP585
7,3,7,47,2.85356336647987,SSP585
10,3,7,47,0.722681411739826,SSP585
28,3,7,47,2.89356089111567,SSP585
33,3,7,47,0.714716716964722,SSP585
34,3,7,47,21.6874337408915,SSP585
37,3,7,47,0.71205948511219,SSP585
44,3,7,47,0.719828390574455,SSP585
47,3,7,47,4.3043736880846,SSP585
3,7,7,47,164.345697265381,SSP585
7,7,7,47,77.6403594891997,SSP585
26,7,7,47,1.49028492092323,SSP585
28,7,7,47,7.23439582007599,SSP585
34,7,7,47,20.6312027025971,SSP585
36,7,7,47,33.5352685514312,SSP585
37,7,7,47,10.6773190082512,SSP585
39,7,7,47,15.3004655121131,SSP585
41,7,7,47,2.84158067583847,SSP585
50,7,7,47,0.74868437899065,SSP585
3,27,7,47,7.83730438181448,SSP585
7,27,7,47,4.27351962300158,SSP585
33,27,7,47,46.4093207893944,SSP585
37,27,7,47,2.85076638771439,SSP585
3,28,7,47,2.88224371889877,SSP585
28,28,7,47,0.723340840501785,SSP585
34,28,7,47,11.5773757537785,SSP585
39,28,7,47,2.17560225101471,SSP585
3,33,7,47,7.13320874693966,SSP585
33,33,7,47,25.0054983056555,SSP585
37,33,7,47,0.712196314932823,SSP585
41,33,7,47,2.12155794226742,SSP585
34,34,7,47,77.4043907404738,SSP585
39,34,7,47,7.98290377498055,SSP585
3,36,7,47,16.5030709664659,SSP585
26,36,7,47,4.37459050536156,SSP585
34,36,7,47,2.16586280133533,SSP585
36,36,7,47,10.9172290653229,SSP585
39,36,7,47,10.8909019412622,SSP585
41,36,7,47,12.1026837302694,SSP585
3,37,7,47,4.27978232532072,SSP585
7,37,7,47,2.13637870324612,SSP585
26,39,7,47,1.47296398926544,SSP585
34,39,7,47,0.727135194721222,SSP585
36,39,7,47,7.37549025625133,SSP585
39,39,7,47,8.77168946821118,SSP585
46,39,7,47,0.74319847237587,SSP585
3,41,7,47,4.27112472984505,SSP585
7,41,7,47,5.69442191780996,SSP585
41,41,7,47,4.97225172560597,SSP585
34,44,7,47,5.80548458813286,SSP585
36,44,7,47,2.17838405075979,SSP585
39,44,7,47,2.17475159779501,SSP585
44,44,7,47,0.740066991406441,SSP585
3,47,7,47,2.86681780709362,SSP585
7,47,7,47,0.718022494528294,SSP585
47,47,7,47,21.5668655373669,SSP585
34,50,7,47,3.74193058704519,SSP585
50,50,7,47,5.97143985395527,SSP585
10,10,10,47,13.7173399427481,SSP585
39,10,10,47,0.753981203989029,SSP585
46,10,10,47,1.52725692453241,SSP585
39,39,10,47,6.07438371707726,SSP585
10,47,10,47,0.76828677492857,SSP585
46,47,10,47,0.768340817611218,SSP585
21,21,21,47,96.2632026956419,SSP585
26,21,21,47,1.56773834308529,SSP585
40,21,21,47,2.37793693540096,SSP585
44,21,21,47,2.3779369188261,SSP585
49,21,21,47,2.34785730099297,SSP585
36,26,21,47,2.88111247011089,SSP585
36,36,21,47,2.16075114010525,SSP585
40,40,21,47,0.789599166717529,SSP585
44,40,21,47,0.789079296412468,SSP585
40,44,21,47,0.789646328538418,SSP585
44,44,21,47,3.95993587136412,SSP585
36,47,21,47,2.16055137199068,SSP585
47,47,21,47,15.3924438779964,SSP585
26,49,21,47,0.74862480445528,SSP585
49,49,21,47,1.53447219227934,SSP585
34,50,21,47,0.74868437899065,SSP585
21,99,21,47,2.37250673831701,SSP585
40,5,26,47,1.53695170322227,SSP585
36,7,26,47,7.25000917600727,SSP585
21,21,26,47,4.69591371644497,SSP585
36,21,26,47,2.17166264725542,SSP585
26,26,26,47,41.8965921502366,SSP585
36,26,26,47,50.6890981870675,SSP585
39,26,26,47,0.727784153590202,SSP585
36,27,26,47,0.720959715679646,SSP585
26,36,26,47,31.403436404273,SSP585
28,36,26,47,3.61010216271305,SSP585
36,36,26,47,135.47848001492,SSP585
39,36,26,47,26.8703104606962,SSP585
36,39,26,47,0.725832648889065,SSP585
39,39,26,47,0.725048162550449,SSP585
5,40,26,47,0.769364557711124,SSP585
26,44,26,47,4.37543193625307,SSP585
36,44,26,47,34.8109825340576,SSP585
39,44,26,47,13.7831529189105,SSP585
5,47,26,47,0.769418277077198,SSP585
36,47,26,47,2.16533249644756,SSP585
3,3,27,47,17.1274714630823,SSP585
7,3,27,47,2.13822821809149,SSP585
3,7,27,47,2.84199505592966,SSP585
7,7,27,47,61.1144465078025,SSP585
27,7,27,47,13.5155415082512,SSP585
37,7,27,47,2.13178855287647,SSP585
41,7,27,47,17.0091578231263,SSP585
3,27,27,47,25.6391341549978,SSP585
7,27,27,47,130.790803281436,SSP585
27,27,27,47,1104.47579346777,SSP585
28,27,27,47,15.5942802676992,SSP585
33,27,27,47,476.799237558379,SSP585
37,27,27,47,31.3613572284865,SSP585
41,27,27,47,43.9315819811044,SSP585
3,28,27,47,1.42643902356243,SSP585
7,28,27,47,8.48931629268694,SSP585
27,28,27,47,10.676361093328,SSP585
28,28,27,47,5.69551649605227,SSP585
3,33,27,47,43.4680578993058,SSP585
7,33,27,47,14.9546211299524,SSP585
33,33,27,47,133.141424237776,SSP585
37,33,27,47,12.8283641918149,SSP585
3,37,27,47,9.96531523192692,SSP585
7,37,27,47,8.54012561923075,SSP585
33,37,27,47,2.85369939206743,SSP585
37,37,27,47,0.713493172038555,SSP585
7,41,27,47,4.24842667387152,SSP585
3,3,28,47,131.925848581881,SSP585
7,3,28,47,3.56804730533075,SSP585
28,3,28,47,96.9787756720424,SSP585
47,3,28,47,4.29736708765602,SSP585
3,7,28,47,12.1238727258062,SSP585
7,7,28,47,45.4422678709002,SSP585
27,7,28,47,15.6370350822401,SSP585
28,7,28,47,181.586292503621,SSP585
41,7,28,47,30.4027471709857,SSP585
10,10,28,47,0.722615384410858,SSP585
30,26,28,47,3.57690393880796,SSP585
7,27,28,47,0.711511559566498,SSP585
27,27,28,47,2.13054848421192,SSP585
41,27,28,47,0.707440707879543,SSP585
3,28,28,47,157.396360758516,SSP585
7,28,28,47,27.6671825662122,SSP585
27,28,28,47,7.10935166710091,SSP585
28,28,28,47,527.376869915796,SSP585
36,28,28,47,1.45937804322958,SSP585
41,28,28,47,12.0421098279018,SSP585
44,28,28,47,3.65124423179722,SSP585
30,30,28,47,2.1430640599823,SSP585
34,34,28,47,1.44523070742655,SSP585
3,36,28,47,8.57745860504818,SSP585
7,36,28,47,2.14448924163151,SSP585
28,36,28,47,32.8734289038391,SSP585
36,36,28,47,34.4619447161851,SSP585
41,36,28,47,2.86211786944628,SSP585
47,36,28,47,0.717485275759697,SSP585
3,41,28,47,29.8977121834941,SSP585
7,41,28,47,29.0676432166643,SSP585
27,41,28,47,2.83212167490387,SSP585
28,41,28,47,5.67211413678742,SSP585
36,41,28,47,0.717686847260952,SSP585
41,41,28,47,2.83080360862827,SSP585
28,44,28,47,3.63995745007515,SSP585
36,44,28,47,2.1865139645071,SSP585
44,44,28,47,18.9658676211519,SSP585
3,47,28,47,2.15941847013903,SSP585
28,47,28,47,7.15889583062172,SSP585
41,47,28,47,0.717821151960373,SSP585
44,47,28,47,1.45937897182083,SSP585
47,47,28,47,8.69584839764691,SSP585
40,5,30,47,29.2034550508437,SSP585
47,5,30,47,3.84148786885023,SSP585
50,7,30,47,0.748087922204018,SSP585
10,10,30,47,5.38748567234325,SSP585
30,30,30,47,53.5399358415084,SSP585
39,30,30,47,14.4535152760878,SSP585
40,30,30,47,8.37673554899692,SSP585
44,30,30,47,1.55707614827728,SSP585
47,30,30,47,14.6541693937554,SSP585
49,30,30,47,5.36665716320229,SSP585
5,39,30,47,1.51602383721256,SSP585
10,39,30,47,1.51596680597019,SSP585
39,39,30,47,1.51178211706305,SSP585
45,39,30,47,0.758011918606281,SSP585
46,39,30,47,0.758011918606281,SSP585
10,40,30,47,1.54784909758282,SSP585
26,40,30,47,2.31252010739899,SSP585
30,40,30,47,3.8794790883112,SSP585
40,40,30,47,16.1300681803703,SSP585
44,40,30,47,3.88161704479122,SSP585
47,40,30,47,30.2361594327636,SSP585
49,40,30,47,4.6272335603981,SSP585
30,44,30,47,3.88803726342583,SSP585
40,44,30,47,35.5848149701576,SSP585
44,44,30,47,25.5767090778432,SSP585
47,44,30,47,55.6788814041252,SSP585
5,45,30,47,0.75772660264349,SSP585
10,45,30,47,3.03090641057396,SSP585
45,45,30,47,27.2826669493695,SSP585
46,46,30,47,1.51858178738976,SSP585
5,47,30,47,24.5753202865214,SSP585
10,47,30,47,0.773715744924545,SSP585
30,47,30,47,25.5233465527306,SSP585
39,47,30,47,7.59957449985838,SSP585
40,47,30,47,154.468167283431,SSP585
44,47,30,47,12.4386691926837,SSP585
46,47,30,47,0.766439717024803,SSP585
47,47,30,47,180.262426984036,SSP585
49,47,30,47,6.91380732807541,SSP585
10,49,30,47,2.26991623628712,SSP585
30,50,30,47,3.8043840909605,SSP585
49,50,30,47,0.749041494077206,SSP585
50,50,30,47,0.758125933158875,SSP585
3,3,33,47,0.716070432217598,SSP585
33,3,33,47,0.716070432217598,SSP585
3,33,33,47,0.713016019909382,SSP585
33,33,33,47,42.3629767596746,SSP585
33,99,33,47,23.9300281078205,SSP585
39,28,34,47,0.725571399862766,SSP585
10,34,34,47,1.44529633564043,SSP585
34,34,34,47,32.5549261006041,SSP585
10,39,34,47,0.725506049097538,SSP585
3,3,36,47,299.592423822149,SSP585
7,3,36,47,8.59444065468836,SSP585
10,3,36,47,9.39894923730373,SSP585
28,3,36,47,0.72340669890213,SSP585
33,3,36,47,15.0234754991999,SSP585
34,3,36,47,13.0135431145086,SSP585
36,3,36,47,2.16220897305012,SSP585
44,3,36,47,1.43832167878437,SSP585
47,3,36,47,18.6387251171336,SSP585
3,7,36,47,85.2583237767253,SSP585
7,7,36,47,15.0056125766153,SSP585
33,7,36,47,4.28707856543255,SSP585
34,7,36,47,2.1700224139657,SSP585
47,7,36,47,3.58109482422924,SSP585
34,26,36,47,0.753923056838989,SSP585
36,26,36,47,0.72628924145031,SSP585
3,28,36,47,0.718156646574974,SSP585
28,28,36,47,87.0286409788948,SSP585
34,28,36,47,5.78652905663347,SSP585
36,28,36,47,25.4038583696752,SSP585
44,28,36,47,9.44179474949265,SSP585
3,33,36,47,0.716002891077042,SSP585
33,33,36,47,2.86069498495722,SSP585
34,34,36,47,4.37214179055071,SSP585
3,36,36,47,63.963282644196,SSP585
7,36,36,47,2.86641664696217,SSP585
26,36,36,47,0.729593019339085,SSP585
28,36,36,47,23.7800841471419,SSP585
30,36,36,47,2.85920513745308,SSP585
34,36,36,47,8.89280593410349,SSP585
36,36,36,47,150.662698102285,SSP585
41,36,36,47,10.7772387565541,SSP585
44,36,36,47,7.1997395132575,SSP585
47,36,36,47,4.3082561606102,SSP585
3,37,36,47,4.2893137098732,SSP585
36,39,36,47,0.729593019339085,SSP585
3,40,36,47,1.43684953484535,SSP585
36,40,36,47,5.0328553802805,SSP585
44,40,36,47,4.31302582773495,SSP585
3,41,36,47,2.14914584221315,SSP585
7,41,36,47,0.711785643572807,SSP585
36,41,36,47,1.43497055151939,SSP585
26,44,36,47,0.727719327176094,SSP585
28,44,36,47,7.94290754053593,SSP585
36,44,36,47,11.6008729864097,SSP585
41,44,36,47,2.87369868780088,SSP585
44,44,36,47,3.63122238963127,SSP585
3,47,36,47,27.9942793460011,SSP585
7,47,36,47,2.8701404008975,SSP585
28,47,36,47,42.5603166183195,SSP585
36,47,36,47,2.15352417252207,SSP585
41,47,36,47,1.44566242130661,SSP585
44,47,36,47,39.4558077411838,SSP585
47,47,36,47,53.0723758309236,SSP585
3,33,37,47,0.70944820883894,SSP585
33,33,37,47,0.709517206507206,SSP585
37,37,37,47,2.07022598626423,SSP585
41,37,37,47,6.21082396237707,SSP585
39,7,39,47,1.49778552669239,SSP585
34,34,39,47,5.0626423909173,SSP585
39,34,39,47,2.90501982218599,SSP585
26,39,39,47,1.45770311427164,SSP585
36,39,39,47,0.743015397815228,SSP585
39,39,39,47,155.423873494165,SSP585
46,39,39,47,20.355925445714,SSP585
39,47,39,47,2.28292269317389,SSP585
46,50,39,47,0.744900343293667,SSP585
47,3,40,47,4.30565064322805,SSP585
5,5,40,47,5.33969399101591,SSP585
10,5,40,47,1.51235799923229,SSP585
34,5,40,47,2.27387154153538,SSP585
40,5,40,47,31.5135561939178,SSP585
46,5,40,47,1.53007942236376,SSP585
47,5,40,47,17.6574614993587,SSP585
3,7,40,47,0.71485236238575,SSP585
7,7,40,47,0.74862480445528,SSP585
10,10,40,47,2.28751156684303,SSP585
26,26,40,47,0.748565214109421,SSP585
34,26,40,47,7.54317949956322,SSP585
30,30,40,47,2.28236055779457,SSP585
39,30,40,47,18.2618018004804,SSP585
40,30,40,47,6.95406024933815,SSP585
44,30,40,47,13.9854129379168,SSP585
47,30,40,47,13.9390981761255,SSP585
49,30,40,47,2.30718235477924,SSP585
50,30,40,47,3.03397528860235,SSP585
34,34,40,47,44.5164655804744,SSP585
26,36,40,47,0.753864893780708,SSP585
34,36,40,47,3.7759273458271,SSP585
36,36,40,47,8.27050000857687,SSP585
