Species,PopulationID,source_zone,method,ssp,zone_name,reference_abundance,start_period,start_suitable_area_km2,start_weighted_area_km2,start_mean_dual_suitability,start_max_dual_suitability,end_period,end_suitable_area_km2,end_weighted_area_km2,end_mean_dual_suitability,end_max_dual_suitability,suitable_area_change_km2,suitable_area_percent_change,weighted_area_change_km2,mean_dual_suitability_change,within_species_gain_rank,within_species_loss_rank,within_species_absolute_change_rank
querVar,querVar-Zone41,41,mf_var,SSP585,Temperate grasslands,92,2011-2040,422404.448379791,402234.211087674,0.0437060684927347,0.999553263187408,2071-2100,170028.185091389,276523.729241021,0.0302287155984245,0.932136535644531,-252376.263288402,-59.7475391787272,-125710.481846653,-0.0134773528943102,,10,11
querVar,querVar-Zone36,36,mf_var,SSP585,Broadleaf evergreen and deciduous mixed forests in subtropical zone,975,2011-2040,335203.200342109,431314.589883807,0.0428471199050045,1,2071-2100,113482.77691917,364172.761684153,0.0364448767752043,0.984564542770386,-221720.423422939,-66.1450795209147,-67141.828199654,-0.0064022431298002,,11,12
querVar,querVar-Zone40,40,mf_var,SSP585,Subtropical and tropical grasslands,354,2011-2040,1595972.85682203,1199524.22509042,0.116164868894396,0.99954354763031,2071-2100,1815067.66030662,1090892.28999569,0.106190238387367,0.98772394657135,219094.80348459,13.727978051009,-108631.93509473,-0.009974630507029,2,,13
querVar,querVar-Zone37,37,mf_var,SSP585,Needleleaf forests in temperate zone,58,2011-2040,324558.1426871,327139.112025082,0.0356515525702187,0.998925089836121,2071-2100,165757.714721593,250562.370648062,0.0279068004823798,0.940297245979309,-158800.427965507,-48.9281910016978,-76576.74137702,-0.0077447520878389,,12,14
querVar,querVar-Zone27,27,mf_var,SSP585,Two years three ripes or one year two ripes grain fields and deciduous orchards,339,2011-2040,1062460.50192164,844647.181409632,0.0944910271326436,1,2071-2100,1205620.10856251,790477.293835466,0.0900961574290023,0.979617774486542,143159.60664087,13.4743462351722,-54169.8875741659,-0.00439486970364129,3,,15
querVar,querVar-Zone44,44,mf_var,SSP585,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,2011-2040,1641119.23295053,1230772.48535482,0.119413701423515,1,2071-2100,1589555.22091023,1065733.2711301,0.103721655953066,0.993961870670319,-51564.0120403001,-3.14200278718289,-165039.21422472,-0.015692045470449,,13,16
querVar,querVar-Zone10,10,mf_var,SSP585,Needleleaf forests on mountains in subtropical and tropical zones,22,2011-2040,448317.796062005,413127.198861254,0.0415219852591457,1,2071-2100,437210.105469489,426043.058256222,0.0430045770692589,1,-11107.690592516,-2.47763766910108,12915.859394968,0.0014825918101132,,14,17
querVar,querVar-Zone47,47,rf_var,SSP245,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,2011-2040,885274.545688426,784663.537802511,0.0770762915543009,0.999732434749603,2071-2100,532540.66997536,627631.647438639,0.0617919323084454,0.995212018489838,-352733.875713066,-39.8445744804247,-157031.890363872,-0.0152843592458555,,1,1
querVar,querVar-Zone30,30,rf_var,SSP245,Needleleaf forests in subtropical zone,1037,2011-2040,1330937.96836305,1106645.47481794,0.107799891312452,0.999993801116943,2071-2100,1033842.62573034,917757.284093439,0.0896503451604841,0.999075710773468,-297095.34263271,-22.322253154902,-188888.190724501,-0.0181495461519679,,2,2
querVar,querVar-Zone21,21,rf_var,SSP245,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,2011-2040,1538441.37702342,1201072.91162484,0.11702210819736,1,2071-2100,1834085.30396971,1275836.44913597,0.12487127008775,0.994349718093872,295643.92694629,19.2171070904439,74763.5375111301,0.00784916189038999,1,,3
querVar,querVar-Zone5,5,rf_var,SSP245,Grass and forb meadows,26,2011-2040,708615.524859179,695841.883073457,0.0838934496657109,1,2071-2100,461683.864642111,636971.80889772,0.0762132175859546,0.999979615211487,-246931.660217068,-34.8470576150784,-58870.0741757371,-0.00768023207975629,,3,4
querVar,querVar-Zone7,7,rf_var,SSP245,Deciduous scrubs in temperate zone,368,2011-2040,915449.876126181,937998.821926289,0.106327823450021,0.997853755950928,2071-2100,674969.461701602,861728.674019583,0.098343549799356,0.983543455600739,-240480.414424579,-26.2690968338099,-76270.147906706,-0.00798427365066499,,4,5
querVar,querVar-Zone26,26,rf_var,SSP245,Bamboo forests and scrubs in subtropical and tropical zones,38,2011-2040,365235.026474446,436497.265255926,0.0426261899708837,0.999963879585266,2071-2100,150482.742702866,409745.780597959,0.0401069742062583,0.999742567539215,-214752.28377158,-58.7983813722766,-26751.484657967,-0.0025192157646254,,5,6
querVar,querVar-Zone40,40,rf_var,SSP245,Subtropical and tropical grasslands,354,2011-2040,1578417.9440579,1199703.2226592,0.116171953239155,0.999969780445099,2071-2100,1772243.16088778,1178601.57849159,0.114532043582351,0.999877095222473,193825.21682988,12.2797144799039,-21101.64416761,-0.001639909656804,2,,7
querVar,querVar-Zone49,49,rf_var,SSP245,Broadleaf evergreen forests in subtropical zone,176,2011-2040,886826.706732069,814131.084774843,0.0788076411253535,1,2071-2100,701884.990467525,725527.855247929,0.0704914753458847,1,-184941.716264544,-20.8543241718609,-88603.229526914,-0.00831616577946881,,6,8
querVar,querVar-Zone3,3,rf_var,SSP245,Broadleaf deciduous forests in temperate zone,20658,2011-2040,991722.749347063,861560.655124556,0.100902788265769,0.999992907047272,2071-2100,811948.561559728,759729.980661084,0.0891995072155314,0.996340930461884,-179774.187787335,-18.1274643448177,-101830.674463472,-0.0117032810502376,,7,9
querVar,querVar-Zone28,28,rf_var,SSP245,Broadleaf deciduous forests in subtropical zone,17394,2011-2040,522277.250491399,496180.898726432,0.0495296644981018,1,2071-2100,352479.076453669,403954.726646998,0.0407607028540228,0.995962798595428,-169798.17403773,-32.511118161469,-92226.172079434,-0.008768961644079,,8,10
querVar,querVar-Zone36,36,rf_var,SSP245,Broadleaf evergreen and deciduous mixed forests in subtropical zone,975,2011-2040,338961.21672691,428777.820218985,0.0425475383221036,1,2071-2100,206414.110231951,403277.760007869,0.0402767154044737,0.995544672012329,-132547.106494959,-39.1039151248232,-25500.060211116,-0.00227082291762989,,9,11
querVar,querVar-Zone41,41,rf_var,SSP245,Temperate grasslands,92,2011-2040,422963.287358146,399210.342766765,0.0433626793986087,0.999744415283203,2071-2100,310460.054694279,342803.333611004,0.0373995477227237,0.976503789424896,-112503.232663867,-26.5988174450244,-56407.009155761,-0.00596313167588501,,10,12
querVar,querVar-Zone33,33,rf_var,SSP245,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,58,2011-2040,721420.977977885,637618.373461512,0.0703202519811709,1,2071-2100,628747.214367652,587440.771353477,0.0653999126894542,1,-92673.7636102331,-12.8460034347759,-50177.602108035,-0.00492033929171669,,11,13
querVar,querVar-Zone37,37,rf_var,SSP245,Needleleaf forests in temperate zone,58,2011-2040,330341.92278138,327116.599491023,0.035606592839344,0.998683333396912,2071-2100,237958.329351555,280840.405245399,0.0310171792684544,0.967849016189575,-92383.593429825,-27.9660518568103,-46276.194245624,-0.0045894135708896,,12,14
querVar,querVar-Zone44,44,rf_var,SSP245,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,2011-2040,1613095.7366682,1231042.44779734,0.119390889766215,1,2071-2100,1532686.62034233,1121047.52016104,0.108941612310736,0.998000025749207,-80409.1163258699,-4.98477024630618,-109994.9276363,-0.010449277455479,,13,15
querVar,querVar-Zone27,27,rf_var,SSP245,Two years three ripes or one year two ripes grain fields and deciduous orchards,339,2011-2040,1078492.24427231,861893.621723228,0.0964378090954231,1,2071-2100,1152219.56519409,818300.973998085,0.0928292465782224,1,73727.3209217798,6.83614753034463,-43592.647725143,-0.0036085625172007,3,,16
querVar,querVar-Zone10,10,rf_var,SSP245,Needleleaf forests on mountains in subtropical and tropical zones,22,2011-2040,449973.316552287,415369.522489333,0.0417432238871689,1,2071-2100,452791.24635084,430523.804846467,0.0434303931521971,1,2817.929798553,0.626243755995153,15154.282357134,0.0016871692650282,4,,17
querVar,querVar-Zone30,30,rf_var,SSP585,Needleleaf forests in subtropical zone,1037,2011-2040,1342725.49010955,1098023.970005,0.106998293330992,1,2071-2100,624494.560234146,777995.912497863,0.0762063646045088,0.9864382147789,-718230.929875404,-53.4905261846787,-320028.057507137,-0.0307919287264832,,1,1
querVar,querVar-Zone47,47,rf_var,SSP585,One year two ripes grain fields; evergreen and deciduous orchards; economic tree plantations,455,2011-2040,878628.103112872,774583.804634759,0.0760952911765994,0.99956476688385,2071-2100,328203.431112323,543799.570987615,0.0537028396811089,0.991856276988983,-550424.672000549,-62.6459215281712,-230784.233647144,-0.0223924514954905,,2,2
querVar,querVar-Zone7,7,rf_var,SSP585,Deciduous scrubs in temperate zone,368,2011-2040,908772.259378617,937973.053041428,0.106325024393075,0.998431622982025,2071-2100,408782.274633449,757323.165010512,0.0868908826622547,0.956230461597443,-499989.984745168,-55.0181830029717,-180649.888030916,-0.0194341417308203,,3,3
querVar,querVar-Zone5,5,rf_var,SSP585,Grass and forb meadows,26,2011-2040,703366.006911963,691811.837051129,0.0834327383069219,1,2071-2100,221566.186078462,571284.678679562,0.0677767780332973,0.98980325460434,-481799.820833501,-68.4991620434972,-120527.158371567,-0.0156559602736246,,4,4
querVar,querVar-Zone3,3,rf_var,SSP585,Broadleaf deciduous forests in temperate zone,20658,2011-2040,981961.397039727,854822.923468484,0.100129128272168,0.999916553497314,2071-2100,593181.705103553,665629.026332713,0.0775587035246543,0.995232582092285,-388779.691936174,-39.5921563829505,-189193.897135771,-0.0225704247475137,,5,5
querVar,querVar-Zone49,49,rf_var,SSP585,Broadleaf evergreen forests in subtropical zone,176,2011-2040,882513.150461309,809007.785107667,0.0783304464704122,1,2071-2100,522296.351391875,635029.000194987,0.0619097878486586,1,-360216.799069434,-40.8171593682361,-173978.78491268,-0.0164206586217536,,6,6
querVar,querVar-Zone33,33,rf_var,SSP585,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,58,2011-2040,714888.018024274,632147.081426022,0.0697483337298126,1,2071-2100,394755.254644547,491556.369917293,0.0552702936467295,0.995436608791351,-320132.763379727,-44.780826550216,-140590.711508729,-0.0144780400830831,,7,7
querVar,querVar-Zone21,21,rf_var,SSP585,One year two ripes or three ripes grain fields; evergreen orchards and subtropical economic tree plantations,274,2011-2040,1560595.49867235,1203105.24246789,0.11725418651389,0.999948859214783,2071-2100,1876779.92352405,1269755.83754408,0.124735690133307,0.986698865890503,316184.4248517,20.2604983239211,66650.5950761901,0.007481503619417,1,,8
querVar,querVar-Zone28,28,rf_var,SSP585,Broadleaf deciduous forests in subtropical zone,17394,2011-2040,516515.934942357,493675.09561933,0.0493164296057491,1,2071-2100,230593.948878096,363119.975155754,0.0370806677797168,0.980509221553802,-285921.986064261,-55.3558886999623,-130555.120463576,-0.0122357618260323,,8,9
querVar,querVar-Zone26,26,rf_var,SSP585,Bamboo forests and scrubs in subtropical and tropical zones,38,2011-2040,333240.029583155,428204.560194555,0.0418282313324302,0.999933302402496,2071-2100,61822.5089041159,391855.086203965,0.0383899277107952,0.996955513954163,-271417.520679039,-81.448054430481,-36349.47399059,-0.003438303621635,,9,10
querVar,querVar-Zone41,41,rf_var,SSP585,Temperate grasslands,92,2011-2040,424988.920763091,403765.877190471,0.0438825927069826,0.99994570016861,2071-2100,167685.30130678,272300.068279535,0.0297539618608143,0.937204122543335,-257303.619456311,-60.5436064060937,-131465.808910936,-0.0141286308461683,,10,11
querVar,querVar-Zone36,36,rf_var,SSP585,Broadleaf evergreen and deciduous mixed forests in subtropical zone,975,2011-2040,331435.937819044,429692.489986063,0.0426719256640918,1,2071-2100,112963.97982328,359901.597831703,0.0360280732496218,0.992544174194336,-218471.957995764,-65.9167981098792,-69790.89215436,-0.00664385241447,,11,12
querVar,querVar-Zone44,44,rf_var,SSP585,Broadleaf evergreen and deciduous scrubs in subtropical and tropical zones,25385,2011-2040,1633098.41609982,1230146.1447945,0.119351558302465,0.999988675117493,2071-2100,1435508.289838,1042579.59352643,0.101444843212173,0.998995304107666,-197590.12626182,-12.099094844125,-187566.55126807,-0.017906715090292,,12,13
querVar,querVar-Zone40,40,rf_var,SSP585,Subtropical and tropical grasslands,354,2011-2040,1607350.16360112,1205752.1756544,0.116802633178269,0.999949991703033,2071-2100,1803292.99860953,1086853.01257946,0.105797219777193,0.988584995269775,195942.83500841,12.1904261713215,-118899.16307494,-0.011005413401076,2,,14
querVar,querVar-Zone37,37,rf_var,SSP585,Needleleaf forests in temperate zone,58,2011-2040,325405.700783533,325762.083051257,0.0354934766392594,0.999990344047546,2071-2100,162849.529143893,246833.346728672,0.0274932164431848,0.931983828544617,-162556.17163964,-49.9549243446647,-78928.736322585,-0.0080002601960746,,13,15
querVar,querVar-Zone27,27,rf_var,SSP585,Two years three ripes or one year two ripes grain fields and deciduous orchards,339,2011-2040,1083168.2662333,856468.872435205,0.0959278756074807,1,2071-2100,1203609.22415394,810699.903711498,0.0925465321517807,0.986293494701385,120440.95792064,11.1193211318378,-45768.968723707,-0.0033813434557,3,,16
querVar,querVar-Zone10,10,rf_var,SSP585,Needleleaf forests on mountains in subtropical and tropical zones,22,2011-2040,447749.922452866,412851.956740509,0.0415012834673699,1,2071-2100,433133.443279137,424395.940853799,0.0428221719620255,1,-14616.479173729,-3.26442919155784,11543.98411329,0.0013208884946556,,14,17
robiPse,robiPse-Zone7,7,mf_var,SSP245,Deciduous scrubs in temperate zone,51,2011-2040,908222.556495777,934497.083030635,0.105980623092223,0.996783018112183,2071-2100,650896.814262179,855620.282062806,0.0976323970408807,0.980042815208435,-257325.742233598,-28.3328948827748,-78876.8009678291,-0.00834822605134231,,1,1
robiPse,robiPse-Zone3,3,mf_var,SSP245,Broadleaf deciduous forests in temperate zone,11620,2011-2040,993635.22619721,859962.785620512,0.100694845089152,0.998881220817566,2071-2100,811931.633286415,759682.638879593,0.0892004556411383,0.995563089847565,-181703.592910795,-18.2867503204573,-100280.146740919,-0.0114943894480137,,2,2
robiPse,robiPse-Zone27,27,mf_var,SSP245,Two years three ripes or one year two ripes grain fields and deciduous orchards,493,2011-2040,1055621.11520834,849566.307421329,0.0949542049653007,0.999532103538513,2071-2100,1166773.33264505,807178.893100071,0.0914648778799905,0.995307147502899,111152.21743671,10.5295560912281,-42387.414321258,-0.0034893270853102,1,,3
robiPse,robiPse-Zone41,41,mf_var,SSP245,Temperate grasslands,66,2011-2040,419839.008013211,397525.968163787,0.0431693072475445,0.999222636222839,2071-2100,313636.197114735,345686.617423275,0.0377051901179725,0.971917688846588,-106202.810898476,-25.2960798952569,-51839.350740512,-0.005464117129572,,3,4
robiPse,robiPse-Zone37,37,mf_var,SSP245,Needleleaf forests in temperate zone,432,2011-2040,330382.591223456,327864.706464878,0.0356981637182294,0.999703407287598,2071-2100,240010.781245494,284687.134765801,0.0314501463985089,0.965708315372467,-90371.809977962,-27.3536839950621,-43177.571699077,-0.0042480173197205,,4,5
robiPse,robiPse-Zone33,33,mf_var,SSP245,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,200,2011-2040,715840.42693672,638768.983531228,0.0704548169077547,1,2071-2100,625832.484383323,590299.765769194,0.0657280200300377,0.999701619148254,-90007.942553397,-12.5737439751155,-48469.217762034,-0.00472679687771699,,5,6
robiPse,robiPse-Zone12,12,mf_var,SSP245,One year one ripe grain fields and cold-tolerant economic crop fields,13,2011-2040,687529.386053926,576720.463644728,0.0696010514688635,0.989748597145081,2071-2100,665389.60517749,535568.447180939,0.0652492177841681,0.946377277374268,-22139.7808764359,-3.22019412195705,-41152.0164637889,-0.0043518336846954,,6,7
robiPse,robiPse-Zone7,7,mf_var,SSP585,Deciduous scrubs in temperate zone,51,2011-2040,901063.119536924,934465.075687479,0.105964182738458,0.996502697467804,2071-2100,393028.573989724,747137.85956508,0.0856138736939156,0.95249342918396,-508034.5455472,-56.3816823185805,-187327.216122399,-0.0203503090445424,,1,1
robiPse,robiPse-Zone3,3,mf_var,SSP585,Broadleaf deciduous forests in temperate zone,11620,2011-2040,985769.279341816,853139.63246846,0.0999161008774694,0.998743116855621,2071-2100,576590.276605275,658801.562759587,0.0767344028219359,0.991776645183563,-409179.002736541,-41.5085975300168,-194338.069708873,-0.0231816980555335,,2,2
robiPse,robiPse-Zone33,33,mf_var,SSP585,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,200,2011-2040,710232.527766904,633711.598144721,0.0699294929497193,1,2071-2100,393058.394906523,490884.013393863,0.055220558000851,0.991012513637543,-317174.132860381,-44.6577874794938,-142827.584750858,-0.0147089349488683,,3,3
robiPse,robiPse-Zone41,41,mf_var,SSP585,Temperate grasslands,66,2011-2040,422404.448379791,402234.211087674,0.0437060684927347,0.999553263187408,2071-2100,170028.185091389,276523.729241021,0.0302287155984245,0.932136535644531,-252376.263288402,-59.7475391787272,-125710.481846653,-0.0134773528943102,,4,4
robiPse,robiPse-Zone37,37,mf_var,SSP585,Needleleaf forests in temperate zone,432,2011-2040,324558.1426871,327139.112025082,0.0356515525702187,0.998925089836121,2071-2100,165757.714721593,250562.370648062,0.0279068004823798,0.940297245979309,-158800.427965507,-48.9281910016978,-76576.74137702,-0.0077447520878389,,5,5
robiPse,robiPse-Zone27,27,mf_var,SSP585,Two years three ripes or one year two ripes grain fields and deciduous orchards,493,2011-2040,1062460.50192164,844647.181409632,0.0944910271326436,1,2071-2100,1205620.10856251,790477.293835466,0.0900961574290023,0.979617774486542,143159.60664087,13.4743462351722,-54169.8875741659,-0.00439486970364129,1,,6
robiPse,robiPse-Zone12,12,mf_var,SSP585,One year one ripe grain fields and cold-tolerant economic crop fields,13,2011-2040,684651.002275556,574065.234252003,0.0692936643059734,0.988612294197083,2071-2100,603412.868564043,484207.002280034,0.059455235097451,0.876193463802338,-81238.133711513,-11.865626931313,-89858.231971969,-0.0098384292085224,,6,7
robiPse,robiPse-Zone7,7,rf_var,SSP245,Deciduous scrubs in temperate zone,51,2011-2040,915449.876126181,937998.821926289,0.106327823450021,0.997853755950928,2071-2100,674969.461701602,861728.674019583,0.098343549799356,0.983543455600739,-240480.414424579,-26.2690968338099,-76270.147906706,-0.00798427365066499,,1,1
robiPse,robiPse-Zone3,3,rf_var,SSP245,Broadleaf deciduous forests in temperate zone,11620,2011-2040,991722.749347063,861560.655124556,0.100902788265769,0.999992907047272,2071-2100,811948.561559728,759729.980661084,0.0891995072155314,0.996340930461884,-179774.187787335,-18.1274643448177,-101830.674463472,-0.0117032810502376,,2,2
robiPse,robiPse-Zone41,41,rf_var,SSP245,Temperate grasslands,66,2011-2040,422963.287358146,399210.342766765,0.0433626793986087,0.999744415283203,2071-2100,310460.054694279,342803.333611004,0.0373995477227237,0.976503789424896,-112503.232663867,-26.5988174450244,-56407.009155761,-0.00596313167588501,,3,3
robiPse,robiPse-Zone33,33,rf_var,SSP245,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,200,2011-2040,721420.977977885,637618.373461512,0.0703202519811709,1,2071-2100,628747.214367652,587440.771353477,0.0653999126894542,1,-92673.7636102331,-12.8460034347759,-50177.602108035,-0.00492033929171669,,4,4
robiPse,robiPse-Zone37,37,rf_var,SSP245,Needleleaf forests in temperate zone,432,2011-2040,330341.92278138,327116.599491023,0.035606592839344,0.998683333396912,2071-2100,237958.329351555,280840.405245399,0.0310171792684544,0.967849016189575,-92383.593429825,-27.9660518568103,-46276.194245624,-0.0045894135708896,,5,5
robiPse,robiPse-Zone27,27,rf_var,SSP245,Two years three ripes or one year two ripes grain fields and deciduous orchards,493,2011-2040,1078492.24427231,861893.621723228,0.0964378090954231,1,2071-2100,1152219.56519409,818300.973998085,0.0928292465782224,1,73727.3209217798,6.83614753034463,-43592.647725143,-0.0036085625172007,1,,6
robiPse,robiPse-Zone12,12,rf_var,SSP245,One year one ripe grain fields and cold-tolerant economic crop fields,13,2011-2040,681856.379951879,579043.923716203,0.069902941660957,0.992185473442078,2071-2100,640682.675030394,530369.633461102,0.0646029007431166,0.953819572925568,-41173.704921485,-6.03847175623565,-48674.2902551009,-0.00530004091784039,,6,7
robiPse,robiPse-Zone7,7,rf_var,SSP585,Deciduous scrubs in temperate zone,51,2011-2040,908772.259378617,937973.053041428,0.106325024393075,0.998431622982025,2071-2100,408782.274633449,757323.165010512,0.0868908826622547,0.956230461597443,-499989.984745168,-55.0181830029717,-180649.888030916,-0.0194341417308203,,1,1
robiPse,robiPse-Zone3,3,rf_var,SSP585,Broadleaf deciduous forests in temperate zone,11620,2011-2040,981961.397039727,854822.923468484,0.100129128272168,0.999916553497314,2071-2100,593181.705103553,665629.026332713,0.0775587035246543,0.995232582092285,-388779.691936174,-39.5921563829505,-189193.897135771,-0.0225704247475137,,2,2
robiPse,robiPse-Zone33,33,rf_var,SSP585,One year one ripe grain fields and cold-tolerant economic crop fields; deciduous orchards,200,2011-2040,714888.018024274,632147.081426022,0.0697483337298126,1,2071-2100,394755.254644547,491556.369917293,0.0552702936467295,0.995436608791351,-320132.763379727,-44.780826550216,-140590.711508729,-0.0144780400830831,,3,3
robiPse,robiPse-Zone41,41,rf_var,SSP585,Temperate grasslands,66,2011-2040,424988.920763091,403765.877190471,0.0438825927069826,0.99994570016861,2071-2100,167685.30130678,272300.068279535,0.0297539618608143,0.937204122543335,-257303.619456311,-60.5436064060937,-131465.808910936,-0.0141286308461683,,4,4
robiPse,robiPse-Zone37,37,rf_var,SSP585,Needleleaf forests in temperate zone,432,2011-2040,325405.700783533,325762.083051257,0.0354934766392594,0.999990344047546,2071-2100,162849.529143893,246833.346728672,0.0274932164431848,0.931983828544617,-162556.17163964,-49.9549243446647,-78928.736322585,-0.0080002601960746,,5,5
robiPse,robiPse-Zone27,27,rf_var,SSP585,Two years three ripes or one year two ripes grain fields and deciduous orchards,493,2011-2040,1083168.2662333,856468.872435205,0.0959278756074807,1,2071-2100,1203609.22415394,810699.903711498,0.0925465321517807,0.986293494701385,120440.95792064,11.1193211318378,-45768.968723707,-0.0033813434557,1,,6
robiPse,robiPse-Zone12,12,rf_var,SSP585,One year one ripe grain fields and cold-tolerant economic crop fields,13,2011-2040,677938.705035558,576229.626208941,0.0695766164888863,0.987574756145477,2071-2100,583635.892606511,474186.079490388,0.0582120394052559,0.876714050769806,-94302.812429047,-13.9102269465646,-102043.546718553,-0.0113645770836304,,6,7
saliMat,saliMat-Zone3,3,mf_var,SSP245,Broadleaf deciduous forests in temperate zone,3066,2011-2040,993635.22619721,859962.785620512,0.100694845089152,0.998881220817566,2071-2100,811931.633286415,759682.638879593,0.0892004556411383,0.995563089847565,-181703.592910795,-18.2867503204573,-100280.146740919,-0.0114943894480137,,1,1
saliMat,saliMat-Zone27,27,mf_var,SSP245,Two years three ripes or one year two ripes grain fields and deciduous orchards,203,2011-2040,1055621.11520834,849566.307421329,0.0949542049653007,0.999532103538513,2071-2100,1166773.33264505,807178.893100071,0.0914648778799905,0.995307147502899,111152.21743671,10.5295560912281,-42387.414321258,-0.0034893270853102,1,,2
saliMat,saliMat-Zone37,37,mf_var,SSP245,Needleleaf forests in temperate zone,159,2011-2040,330382.591223456,327864.706464878,0.0356981637182294,0.999703407287598,2071-2100,240010.781245494,284687.134765801,0.0314501463985089,0.965708315372467,-90371.809977962,-27.3536839950621,-43177.571699077,-0.0042480173197205,,2,3
saliMat,saliMat-Zone3,3,mf_var,SSP585,Broadleaf deciduous forests in temperate zone,3066,2011-2040,985769.279341816,853139.63246846,0.0999161008774694,0.998743116855621,2071-2100,576590.276605275,658801.562759587,0.0767344028219359,0.991776645183563,-409179.002736541,-41.5085975300168,-194338.069708873,-0.0231816980555335,,1,1
saliMat,saliMat-Zone37,37,mf_var,SSP585,Needleleaf forests in temperate zone,159,2011-2040,324558.1426871,327139.112025082,0.0356515525702187,0.998925089836121,2071-2100,165757.714721593,250562.370648062,0.0279068004823798,0.940297245979309,-158800.427965507,-48.9281910016978,-76576.74137702,-0.0077447520878389,,2,2
saliMat,saliMat-Zone27,27,mf_var,SSP585,Two years three ripes or one year two ripes grain fields and deciduous orchards,203,2011-2040,1062460.50192164,844647.181409632,0.0944910271326436,1,2071-2100,1205620.10856251,790477.293835466,0.0900961574290023,0.979617774486542,143159.60664087,13.4743462351722,-54169.8875741659,-0.00439486970364129,1,,3
saliMat,saliMat-Zone3,3,rf_var,SSP245,Broadleaf deciduous forests in temperate zone,3066,2011-2040,991722.749347063,861560.655124556,0.100902788265769,0.999992907047272,2071-2100,811948.561559728,759729.980661084,0.0891995072155314,0.996340930461884,-179774.187787335,-18.1274643448177,-101830.674463472,-0.0117032810502376,,1,1
saliMat,saliMat-Zone37,37,rf_var,SSP245,Needleleaf forests in temperate zone,159,2011-2040,330341.92278138,327116.599491023,0.035606592839344,0.998683333396912,2071-2100,237958.329351555,280840.405245399,0.0310171792684544,0.967849016189575,-92383.593429825,-27.9660518568103,-46276.194245624,-0.0045894135708896,,2,2
saliMat,saliMat-Zone27,27,rf_var,SSP245,Two years three ripes or one year two ripes grain fields and deciduous orchards,203,2011-2040,1078492.24427231,861893.621723228,0.0964378090954231,1,2071-2100,1152219.56519409,818300.973998085,0.0928292465782224,1,73727.3209217798,6.83614753034463,-43592.647725143,-0.0036085625172007,1,,3
saliMat,saliMat-Zone3,3,rf_var,SSP585,Broadleaf deciduous forests in temperate zone,3066,2011-2040,981961.397039727,854822.923468484,0.100129128272168,0.999916553497314,2071-2100,593181.705103553,665629.026332713,0.0775587035246543,0.995232582092285,-388779.691936174,-39.5921563829505,-189193.897135771,-0.0225704247475137,,1,1
saliMat,saliMat-Zone37,37,rf_var,SSP585,Needleleaf forests in temperate zone,159,2011-2040,325405.700783533,325762.083051257,0.0354934766392594,0.999990344047546,2071-2100,162849.529143893,246833.346728672,0.0274932164431848,0.931983828544617,-162556.17163964,-49.9549243446647,-78928.736322585,-0.0080002601960746,,2,2
saliMat,saliMat-Zone27,27,rf_var,SSP585,Two years three ripes or one year two ripes grain fields and deciduous orchards,203,2011-2040,1083168.2662333,856468.872435205,0.0959278756074807,1,2071-2100,1203609.22415394,810699.903711498,0.0925465321517807,0.986293494701385,120440.95792064,11.1193211318378,-45768.968723707,-0.0033813434557,1,,3
