original_zone,predicted_zone,n,method,method_label,rank_cutoff
50,44,17,mf_var,Plain MF RF,3
50,46,16,mf_var,Plain MF RF,3
50,47,8,mf_var,Plain MF RF,3
50,49,1,mf_var,Plain MF RF,3
50,50,2111,mf_var,Plain MF RF,3
50,53,12,mf_var,Plain MF RF,3
50,54,1,mf_var,Plain MF RF,3
50,55,3,mf_var,Plain MF RF,3
52,1,8,mf_var,Plain MF RF,3
52,2,4,mf_var,Plain MF RF,3
52,3,3,mf_var,Plain MF RF,3
52,4,7,mf_var,Plain MF RF,3
52,5,10,mf_var,Plain MF RF,3
52,6,6,mf_var,Plain MF RF,3
52,7,15,mf_var,Plain MF RF,3
52,9,6,mf_var,Plain MF RF,3
52,10,10,mf_var,Plain MF RF,3
52,11,5,mf_var,Plain MF RF,3
52,12,9,mf_var,Plain MF RF,3
52,13,9,mf_var,Plain MF RF,3
52,14,6,mf_var,Plain MF RF,3
52,15,8,mf_var,Plain MF RF,3
52,16,4,mf_var,Plain MF RF,3
52,17,5,mf_var,Plain MF RF,3
52,18,9,mf_var,Plain MF RF,3
52,19,7,mf_var,Plain MF RF,3
52,20,7,mf_var,Plain MF RF,3
52,21,26,mf_var,Plain MF RF,3
52,22,8,mf_var,Plain MF RF,3
52,23,7,mf_var,Plain MF RF,3
52,24,7,mf_var,Plain MF RF,3
52,25,13,mf_var,Plain MF RF,3
52,26,12,mf_var,Plain MF RF,3
52,27,4,mf_var,Plain MF RF,3
52,28,6,mf_var,Plain MF RF,3
52,29,12,mf_var,Plain MF RF,3
52,30,3,mf_var,Plain MF RF,3
52,31,9,mf_var,Plain MF RF,3
52,32,12,mf_var,Plain MF RF,3
52,33,5,mf_var,Plain MF RF,3
52,34,3,mf_var,Plain MF RF,3
52,35,6,mf_var,Plain MF RF,3
52,36,2,mf_var,Plain MF RF,3
52,37,6,mf_var,Plain MF RF,3
52,38,4,mf_var,Plain MF RF,3
52,39,6,mf_var,Plain MF RF,3
52,40,182,mf_var,Plain MF RF,3
52,41,7,mf_var,Plain MF RF,3
52,42,5,mf_var,Plain MF RF,3
52,43,6,mf_var,Plain MF RF,3
52,44,121,mf_var,Plain MF RF,3
52,45,6,mf_var,Plain MF RF,3
52,46,6,mf_var,Plain MF RF,3
52,47,3,mf_var,Plain MF RF,3
52,49,149,mf_var,Plain MF RF,3
52,50,5,mf_var,Plain MF RF,3
52,52,22643,mf_var,Plain MF RF,3
52,53,180,mf_var,Plain MF RF,3
52,54,7,mf_var,Plain MF RF,3
52,55,26,mf_var,Plain MF RF,3
53,1,16,mf_var,Plain MF RF,3
53,2,81,mf_var,Plain MF RF,3
53,3,15,mf_var,Plain MF RF,3
53,4,20,mf_var,Plain MF RF,3
53,5,22,mf_var,Plain MF RF,3
53,6,10,mf_var,Plain MF RF,3
53,7,14,mf_var,Plain MF RF,3
53,9,20,mf_var,Plain MF RF,3
53,10,19,mf_var,Plain MF RF,3
53,11,14,mf_var,Plain MF RF,3
53,12,17,mf_var,Plain MF RF,3
53,13,25,mf_var,Plain MF RF,3
53,14,17,mf_var,Plain MF RF,3
53,15,22,mf_var,Plain MF RF,3
53,16,18,mf_var,Plain MF RF,3
53,17,16,mf_var,Plain MF RF,3
53,18,20,mf_var,Plain MF RF,3
53,19,18,mf_var,Plain MF RF,3
53,20,17,mf_var,Plain MF RF,3
53,21,707,mf_var,Plain MF RF,3
53,22,15,mf_var,Plain MF RF,3
53,23,18,mf_var,Plain MF RF,3
53,24,19,mf_var,Plain MF RF,3
53,25,17,mf_var,Plain MF RF,3
53,26,245,mf_var,Plain MF RF,3
53,27,6,mf_var,Plain MF RF,3
53,28,71,mf_var,Plain MF RF,3
53,29,24,mf_var,Plain MF RF,3
53,30,156,mf_var,Plain MF RF,3
53,31,19,mf_var,Plain MF RF,3
53,32,12,mf_var,Plain MF RF,3
53,33,15,mf_var,Plain MF RF,3
53,34,218,mf_var,Plain MF RF,3
53,35,19,mf_var,Plain MF RF,3
53,36,28,mf_var,Plain MF RF,3
53,37,19,mf_var,Plain MF RF,3
53,38,17,mf_var,Plain MF RF,3
53,39,53,mf_var,Plain MF RF,3
53,40,603,mf_var,Plain MF RF,3
53,41,9,mf_var,Plain MF RF,3
53,42,20,mf_var,Plain MF RF,3
53,43,18,mf_var,Plain MF RF,3
53,44,637,mf_var,Plain MF RF,3
53,45,18,mf_var,Plain MF RF,3
53,46,26,mf_var,Plain MF RF,3
53,47,33,mf_var,Plain MF RF,3
53,48,12,mf_var,Plain MF RF,3
53,49,913,mf_var,Plain MF RF,3
53,50,96,mf_var,Plain MF RF,3
53,52,437,mf_var,Plain MF RF,3
53,53,59307,mf_var,Plain MF RF,3
53,54,5,mf_var,Plain MF RF,3
53,55,276,mf_var,Plain MF RF,3
54,1,1,mf_var,Plain MF RF,3
54,2,4,mf_var,Plain MF RF,3
54,3,1,mf_var,Plain MF RF,3
54,4,3,mf_var,Plain MF RF,3
54,5,1,mf_var,Plain MF RF,3
54,6,1,mf_var,Plain MF RF,3
54,7,6,mf_var,Plain MF RF,3
54,9,3,mf_var,Plain MF RF,3
54,10,6,mf_var,Plain MF RF,3
54,11,1,mf_var,Plain MF RF,3
54,12,5,mf_var,Plain MF RF,3
54,13,5,mf_var,Plain MF RF,3
54,14,6,mf_var,Plain MF RF,3
54,16,5,mf_var,Plain MF RF,3
54,17,5,mf_var,Plain MF RF,3
54,18,5,mf_var,Plain MF RF,3
54,19,3,mf_var,Plain MF RF,3
54,20,5,mf_var,Plain MF RF,3
54,21,146,mf_var,Plain MF RF,3
54,22,3,mf_var,Plain MF RF,3
54,23,1,mf_var,Plain MF RF,3
54,24,4,mf_var,Plain MF RF,3
54,25,3,mf_var,Plain MF RF,3
54,26,3,mf_var,Plain MF RF,3
54,27,2,mf_var,Plain MF RF,3
54,28,4,mf_var,Plain MF RF,3
54,29,4,mf_var,Plain MF RF,3
54,30,11,mf_var,Plain MF RF,3
54,31,3,mf_var,Plain MF RF,3
54,32,2,mf_var,Plain MF RF,3
54,33,2,mf_var,Plain MF RF,3
54,34,15,mf_var,Plain MF RF,3
54,35,4,mf_var,Plain MF RF,3
54,36,16,mf_var,Plain MF RF,3
54,37,1,mf_var,Plain MF RF,3
54,38,4,mf_var,Plain MF RF,3
54,39,2,mf_var,Plain MF RF,3
54,40,58,mf_var,Plain MF RF,3
54,41,4,mf_var,Plain MF RF,3
54,42,4,mf_var,Plain MF RF,3
54,43,2,mf_var,Plain MF RF,3
54,44,172,mf_var,Plain MF RF,3
54,45,7,mf_var,Plain MF RF,3
54,46,6,mf_var,Plain MF RF,3
54,47,4,mf_var,Plain MF RF,3
54,48,1,mf_var,Plain MF RF,3
54,49,6,mf_var,Plain MF RF,3
54,50,12,mf_var,Plain MF RF,3
54,52,2,mf_var,Plain MF RF,3
54,53,31,mf_var,Plain MF RF,3
54,54,10939,mf_var,Plain MF RF,3
54,55,4,mf_var,Plain MF RF,3
55,1,1,mf_var,Plain MF RF,3
55,21,4,mf_var,Plain MF RF,3
55,28,3,mf_var,Plain MF RF,3
55,36,1,mf_var,Plain MF RF,3
55,38,1,mf_var,Plain MF RF,3
55,40,70,mf_var,Plain MF RF,3
55,44,88,mf_var,Plain MF RF,3
55,50,3,mf_var,Plain MF RF,3
55,52,48,mf_var,Plain MF RF,3
55,53,56,mf_var,Plain MF RF,3
55,55,6108,mf_var,Plain MF RF,3
1,1,13699,mf_var,Plain MF RF,5
1,3,5,mf_var,Plain MF RF,5
1,5,6,mf_var,Plain MF RF,5
1,6,6,mf_var,Plain MF RF,5
1,7,81,mf_var,Plain MF RF,5
1,10,14,mf_var,Plain MF RF,5
1,13,190,mf_var,Plain MF RF,5
1,14,2,mf_var,Plain MF RF,5
1,15,1,mf_var,Plain MF RF,5
1,16,20,mf_var,Plain MF RF,5
1,17,53,mf_var,Plain MF RF,5
1,18,37,mf_var,Plain MF RF,5
1,19,2,mf_var,Plain MF RF,5
1,20,16,mf_var,Plain MF RF,5
1,21,98,mf_var,Plain MF RF,5
1,22,1,mf_var,Plain MF RF,5
1,24,4,mf_var,Plain MF RF,5
1,25,149,mf_var,Plain MF RF,5
1,26,4,mf_var,Plain MF RF,5
1,27,1,mf_var,Plain MF RF,5
1,28,2,mf_var,Plain MF RF,5
1,29,2,mf_var,Plain MF RF,5
1,30,7,mf_var,Plain MF RF,5
1,31,80,mf_var,Plain MF RF,5
1,32,9,mf_var,Plain MF RF,5
1,33,50,mf_var,Plain MF RF,5
1,34,2,mf_var,Plain MF RF,5
1,35,1,mf_var,Plain MF RF,5
1,36,2,mf_var,Plain MF RF,5
1,37,7,mf_var,Plain MF RF,5
1,38,2,mf_var,Plain MF RF,5
1,39,301,mf_var,Plain MF RF,5
1,40,35,mf_var,Plain MF RF,5
1,41,3,mf_var,Plain MF RF,5
1,42,29,mf_var,Plain MF RF,5
1,43,2,mf_var,Plain MF RF,5
1,44,16,mf_var,Plain MF RF,5
1,45,99,mf_var,Plain MF RF,5
1,46,32,mf_var,Plain MF RF,5
1,47,44,mf_var,Plain MF RF,5
1,48,6,mf_var,Plain MF RF,5
1,49,4,mf_var,Plain MF RF,5
1,50,131,mf_var,Plain MF RF,5
1,52,1,mf_var,Plain MF RF,5
1,53,2,mf_var,Plain MF RF,5
1,54,3,mf_var,Plain MF RF,5
1,55,2,mf_var,Plain MF RF,5
2,1,353,mf_var,Plain MF RF,5
2,2,264880,mf_var,Plain MF RF,5
2,3,1069,mf_var,Plain MF RF,5
2,4,127,mf_var,Plain MF RF,5
2,5,683,mf_var,Plain MF RF,5
2,6,4,mf_var,Plain MF RF,5
2,7,756,mf_var,Plain MF RF,5
2,9,192,mf_var,Plain MF RF,5
2,10,535,mf_var,Plain MF RF,5
2,11,2617,mf_var,Plain MF RF,5
2,12,289,mf_var,Plain MF RF,5
2,13,2429,mf_var,Plain MF RF,5
2,14,205,mf_var,Plain MF RF,5
2,15,18,mf_var,Plain MF RF,5
2,16,2972,mf_var,Plain MF RF,5
2,17,224,mf_var,Plain MF RF,5
2,18,2591,mf_var,Plain MF RF,5
2,19,14,mf_var,Plain MF RF,5
2,20,309,mf_var,Plain MF RF,5
2,21,15,mf_var,Plain MF RF,5
2,22,120,mf_var,Plain MF RF,5
2,23,14,mf_var,Plain MF RF,5
2,24,111,mf_var,Plain MF RF,5
2,25,610,mf_var,Plain MF RF,5
2,26,32,mf_var,Plain MF RF,5
2,27,343,mf_var,Plain MF RF,5
2,28,113,mf_var,Plain MF RF,5
2,29,8,mf_var,Plain MF RF,5
2,30,143,mf_var,Plain MF RF,5
2,31,313,mf_var,Plain MF RF,5
2,32,81,mf_var,Plain MF RF,5
2,33,100,mf_var,Plain MF RF,5
2,34,116,mf_var,Plain MF RF,5
2,35,16,mf_var,Plain MF RF,5
2,36,82,mf_var,Plain MF RF,5
2,37,33,mf_var,Plain MF RF,5
2,38,10,mf_var,Plain MF RF,5
2,39,45,mf_var,Plain MF RF,5
2,40,30,mf_var,Plain MF RF,5
2,41,169,mf_var,Plain MF RF,5
2,42,72,mf_var,Plain MF RF,5
2,43,1,mf_var,Plain MF RF,5
2,44,214,mf_var,Plain MF RF,5
2,45,43,mf_var,Plain MF RF,5
2,46,42,mf_var,Plain MF RF,5
2,47,7,mf_var,Plain MF RF,5
2,48,13,mf_var,Plain MF RF,5
2,49,10,mf_var,Plain MF RF,5
2,50,104,mf_var,Plain MF RF,5
2,52,25,mf_var,Plain MF RF,5
2,53,468,mf_var,Plain MF RF,5
2,54,10,mf_var,Plain MF RF,5
2,55,263,mf_var,Plain MF RF,5
3,1,347,mf_var,Plain MF RF,5
3,2,621,mf_var,Plain MF RF,5
3,3,512021,mf_var,Plain MF RF,5
3,4,1043,mf_var,Plain MF RF,5
3,5,1087,mf_var,Plain MF RF,5
3,6,186,mf_var,Plain MF RF,5
3,7,2401,mf_var,Plain MF RF,5
3,9,332,mf_var,Plain MF RF,5
3,10,1351,mf_var,Plain MF RF,5
3,11,2349,mf_var,Plain MF RF,5
3,12,2717,mf_var,Plain MF RF,5
3,13,2967,mf_var,Plain MF RF,5
3,14,1074,mf_var,Plain MF RF,5
3,15,1084,mf_var,Plain MF RF,5
3,16,39,mf_var,Plain MF RF,5
3,17,17,mf_var,Plain MF RF,5
3,18,1041,mf_var,Plain MF RF,5
3,19,40,mf_var,Plain MF RF,5
3,20,11,mf_var,Plain MF RF,5
3,21,287,mf_var,Plain MF RF,5
3,22,54,mf_var,Plain MF RF,5
3,23,155,mf_var,Plain MF RF,5
3,24,1517,mf_var,Plain MF RF,5
3,25,296,mf_var,Plain MF RF,5
3,26,249,mf_var,Plain MF RF,5
3,27,6104,mf_var,Plain MF RF,5
3,28,1968,mf_var,Plain MF RF,5
3,29,18,mf_var,Plain MF RF,5
3,30,478,mf_var,Plain MF RF,5
3,31,18,mf_var,Plain MF RF,5
3,32,269,mf_var,Plain MF RF,5
3,33,2356,mf_var,Plain MF RF,5
3,34,141,mf_var,Plain MF RF,5
3,35,11,mf_var,Plain MF RF,5
3,36,1106,mf_var,Plain MF RF,5
3,37,1006,mf_var,Plain MF RF,5
3,38,9,mf_var,Plain MF RF,5
3,39,562,mf_var,Plain MF RF,5
3,40,215,mf_var,Plain MF RF,5
3,41,1864,mf_var,Plain MF RF,5
3,42,4,mf_var,Plain MF RF,5
3,43,12,mf_var,Plain MF RF,5
3,44,758,mf_var,Plain MF RF,5
3,45,88,mf_var,Plain MF RF,5
3,46,462,mf_var,Plain MF RF,5
3,47,1437,mf_var,Plain MF RF,5
3,48,11,mf_var,Plain MF RF,5
3,49,101,mf_var,Plain MF RF,5
3,50,28,mf_var,Plain MF RF,5
3,52,14,mf_var,Plain MF RF,5
3,53,9,mf_var,Plain MF RF,5
3,54,19,mf_var,Plain MF RF,5
3,55,19,mf_var,Plain MF RF,5
4,1,3,mf_var,Plain MF RF,5
4,2,406,mf_var,Plain MF RF,5
4,3,623,mf_var,Plain MF RF,5
4,4,82346,mf_var,Plain MF RF,5
4,5,356,mf_var,Plain MF RF,5
4,6,198,mf_var,Plain MF RF,5
4,7,213,mf_var,Plain MF RF,5
4,9,16,mf_var,Plain MF RF,5
4,10,9,mf_var,Plain MF RF,5
4,11,960,mf_var,Plain MF RF,5
4,12,403,mf_var,Plain MF RF,5
4,13,2180,mf_var,Plain MF RF,5
4,14,873,mf_var,Plain MF RF,5
4,15,658,mf_var,Plain MF RF,5
4,16,475,mf_var,Plain MF RF,5
4,17,232,mf_var,Plain MF RF,5
4,18,26,mf_var,Plain MF RF,5
4,19,25,mf_var,Plain MF RF,5
4,20,212,mf_var,Plain MF RF,5
4,21,32,mf_var,Plain MF RF,5
4,22,210,mf_var,Plain MF RF,5
4,23,50,mf_var,Plain MF RF,5
4,24,7,mf_var,Plain MF RF,5
4,25,43,mf_var,Plain MF RF,5
4,26,23,mf_var,Plain MF RF,5
4,27,365,mf_var,Plain MF RF,5
4,28,3,mf_var,Plain MF RF,5
4,29,3,mf_var,Plain MF RF,5
4,30,107,mf_var,Plain MF RF,5
4,31,10,mf_var,Plain MF RF,5
4,32,7,mf_var,Plain MF RF,5
4,33,90,mf_var,Plain MF RF,5
4,34,7,mf_var,Plain MF RF,5
4,35,14,mf_var,Plain MF RF,5
4,36,4,mf_var,Plain MF RF,5
4,37,3,mf_var,Plain MF RF,5
4,38,6,mf_var,Plain MF RF,5
4,39,59,mf_var,Plain MF RF,5
4,40,2,mf_var,Plain MF RF,5
4,41,6,mf_var,Plain MF RF,5
4,42,4,mf_var,Plain MF RF,5
4,43,5,mf_var,Plain MF RF,5
4,44,9,mf_var,Plain MF RF,5
4,45,10,mf_var,Plain MF RF,5
4,46,10,mf_var,Plain MF RF,5
4,47,4,mf_var,Plain MF RF,5
4,48,19,mf_var,Plain MF RF,5
4,49,4,mf_var,Plain MF RF,5
4,50,51,mf_var,Plain MF RF,5
4,52,6,mf_var,Plain MF RF,5
4,53,6,mf_var,Plain MF RF,5
4,54,5,mf_var,Plain MF RF,5
4,55,7,mf_var,Plain MF RF,5
5,1,171,mf_var,Plain MF RF,5
5,2,113,mf_var,Plain MF RF,5
5,3,514,mf_var,Plain MF RF,5
5,4,78,mf_var,Plain MF RF,5
5,5,160226,mf_var,Plain MF RF,5
5,6,26,mf_var,Plain MF RF,5
5,7,1950,mf_var,Plain MF RF,5
5,9,14,mf_var,Plain MF RF,5
5,10,400,mf_var,Plain MF RF,5
5,11,958,mf_var,Plain MF RF,5
5,12,1779,mf_var,Plain MF RF,5
5,13,3210,mf_var,Plain MF RF,5
5,14,1834,mf_var,Plain MF RF,5
5,15,610,mf_var,Plain MF RF,5
5,16,2022,mf_var,Plain MF RF,5
5,17,265,mf_var,Plain MF RF,5
5,18,228,mf_var,Plain MF RF,5
5,19,7,mf_var,Plain MF RF,5
5,20,670,mf_var,Plain MF RF,5
5,21,1042,mf_var,Plain MF RF,5
5,22,135,mf_var,Plain MF RF,5
5,23,77,mf_var,Plain MF RF,5
5,24,926,mf_var,Plain MF RF,5
5,25,679,mf_var,Plain MF RF,5
5,26,934,mf_var,Plain MF RF,5
5,27,1275,mf_var,Plain MF RF,5
5,28,71,mf_var,Plain MF RF,5
5,29,36,mf_var,Plain MF RF,5
5,30,260,mf_var,Plain MF RF,5
5,31,72,mf_var,Plain MF RF,5
5,32,59,mf_var,Plain MF RF,5
5,33,1533,mf_var,Plain MF RF,5
5,34,209,mf_var,Plain MF RF,5
5,35,108,mf_var,Plain MF RF,5
5,36,648,mf_var,Plain MF RF,5
5,37,366,mf_var,Plain MF RF,5
5,38,8,mf_var,Plain MF RF,5
5,39,633,mf_var,Plain MF RF,5
5,40,743,mf_var,Plain MF RF,5
5,41,1507,mf_var,Plain MF RF,5
5,42,206,mf_var,Plain MF RF,5
5,43,5,mf_var,Plain MF RF,5
5,44,1149,mf_var,Plain MF RF,5
5,45,274,mf_var,Plain MF RF,5
5,46,766,mf_var,Plain MF RF,5
5,47,1306,mf_var,Plain MF RF,5
5,48,10,mf_var,Plain MF RF,5
5,49,278,mf_var,Plain MF RF,5
5,50,34,mf_var,Plain MF RF,5
5,52,11,mf_var,Plain MF RF,5
5,53,11,mf_var,Plain MF RF,5
5,54,10,mf_var,Plain MF RF,5
5,55,7,mf_var,Plain MF RF,5
6,1,10,mf_var,Plain MF RF,5
6,2,62,mf_var,Plain MF RF,5
6,3,236,mf_var,Plain MF RF,5
6,4,131,mf_var,Plain MF RF,5
6,5,22,mf_var,Plain MF RF,5
6,6,82773,mf_var,Plain MF RF,5
6,7,100,mf_var,Plain MF RF,5
6,9,53,mf_var,Plain MF RF,5
6,10,112,mf_var,Plain MF RF,5
6,11,338,mf_var,Plain MF RF,5
6,12,328,mf_var,Plain MF RF,5
6,13,50,mf_var,Plain MF RF,5
6,14,41,mf_var,Plain MF RF,5
6,15,305,mf_var,Plain MF RF,5
6,16,46,mf_var,Plain MF RF,5
6,17,25,mf_var,Plain MF RF,5
6,18,83,mf_var,Plain MF RF,5
6,19,12,mf_var,Plain MF RF,5
6,20,12,mf_var,Plain MF RF,5
6,21,1613,mf_var,Plain MF RF,5
6,22,25,mf_var,Plain MF RF,5
6,23,177,mf_var,Plain MF RF,5
6,24,1066,mf_var,Plain MF RF,5
6,25,718,mf_var,Plain MF RF,5
6,26,53,mf_var,Plain MF RF,5
6,27,449,mf_var,Plain MF RF,5
6,28,37,mf_var,Plain MF RF,5
6,29,6,mf_var,Plain MF RF,5
6,30,322,mf_var,Plain MF RF,5
6,31,194,mf_var,Plain MF RF,5
6,32,9,mf_var,Plain MF RF,5
6,33,83,mf_var,Plain MF RF,5
6,34,19,mf_var,Plain MF RF,5
6,35,25,mf_var,Plain MF RF,5
6,36,33,mf_var,Plain MF RF,5
6,37,117,mf_var,Plain MF RF,5
6,38,17,mf_var,Plain MF RF,5
6,39,12,mf_var,Plain MF RF,5
6,40,11,mf_var,Plain MF RF,5
6,41,18,mf_var,Plain MF RF,5
6,42,90,mf_var,Plain MF RF,5
6,43,8,mf_var,Plain MF RF,5
6,44,16,mf_var,Plain MF RF,5
6,45,29,mf_var,Plain MF RF,5
6,46,13,mf_var,Plain MF RF,5
6,47,153,mf_var,Plain MF RF,5
6,48,14,mf_var,Plain MF RF,5
6,49,159,mf_var,Plain MF RF,5
6,50,16,mf_var,Plain MF RF,5
6,52,14,mf_var,Plain MF RF,5
6,53,7,mf_var,Plain MF RF,5
6,54,14,mf_var,Plain MF RF,5
6,55,18,mf_var,Plain MF RF,5
7,1,314,mf_var,Plain MF RF,5
7,2,913,mf_var,Plain MF RF,5
7,3,1116,mf_var,Plain MF RF,5
7,4,463,mf_var,Plain MF RF,5
7,5,609,mf_var,Plain MF RF,5
7,6,164,mf_var,Plain MF RF,5
7,7,192939,mf_var,Plain MF RF,5
7,9,244,mf_var,Plain MF RF,5
7,10,691,mf_var,Plain MF RF,5
7,11,314,mf_var,Plain MF RF,5
7,12,886,mf_var,Plain MF RF,5
7,13,2006,mf_var,Plain MF RF,5
7,14,844,mf_var,Plain MF RF,5
7,15,1367,mf_var,Plain MF RF,5
7,16,229,mf_var,Plain MF RF,5
7,17,3,mf_var,Plain MF RF,5
7,18,759,mf_var,Plain MF RF,5
7,19,330,mf_var,Plain MF RF,5
7,20,208,mf_var,Plain MF RF,5
7,21,525,mf_var,Plain MF RF,5
7,22,21,mf_var,Plain MF RF,5
7,23,1286,mf_var,Plain MF RF,5
7,24,2331,mf_var,Plain MF RF,5
7,25,1742,mf_var,Plain MF RF,5
7,26,568,mf_var,Plain MF RF,5
7,27,1017,mf_var,Plain MF RF,5
7,28,666,mf_var,Plain MF RF,5
7,29,138,mf_var,Plain MF RF,5
7,30,138,mf_var,Plain MF RF,5
7,31,369,mf_var,Plain MF RF,5
7,32,575,mf_var,Plain MF RF,5
7,33,1065,mf_var,Plain MF RF,5
7,34,340,mf_var,Plain MF RF,5
7,35,204,mf_var,Plain MF RF,5
7,36,1316,mf_var,Plain MF RF,5
7,37,55,mf_var,Plain MF RF,5
7,38,6,mf_var,Plain MF RF,5
7,39,422,mf_var,Plain MF RF,5
7,40,731,mf_var,Plain MF RF,5
7,41,227,mf_var,Plain MF RF,5
7,42,227,mf_var,Plain MF RF,5
7,43,4,mf_var,Plain MF RF,5
7,44,780,mf_var,Plain MF RF,5
7,45,120,mf_var,Plain MF RF,5
7,46,294,mf_var,Plain MF RF,5
7,47,365,mf_var,Plain MF RF,5
7,48,1,mf_var,Plain MF RF,5
7,49,958,mf_var,Plain MF RF,5
7,50,56,mf_var,Plain MF RF,5
7,52,5,mf_var,Plain MF RF,5
7,53,1,mf_var,Plain MF RF,5
7,54,5,mf_var,Plain MF RF,5
7,55,9,mf_var,Plain MF RF,5
9,2,1,mf_var,Plain MF RF,5
9,3,17,mf_var,Plain MF RF,5
9,4,21,mf_var,Plain MF RF,5
9,7,3,mf_var,Plain MF RF,5
9,9,30076,mf_var,Plain MF RF,5
9,10,7,mf_var,Plain MF RF,5
9,11,194,mf_var,Plain MF RF,5
9,12,11,mf_var,Plain MF RF,5
9,13,42,mf_var,Plain MF RF,5
9,14,45,mf_var,Plain MF RF,5
9,15,2,mf_var,Plain MF RF,5
9,16,3,mf_var,Plain MF RF,5
9,17,1,mf_var,Plain MF RF,5
9,18,5,mf_var,Plain MF RF,5
9,20,2,mf_var,Plain MF RF,5
9,21,1,mf_var,Plain MF RF,5
9,22,1,mf_var,Plain MF RF,5
9,24,1,mf_var,Plain MF RF,5
9,25,4,mf_var,Plain MF RF,5
9,26,2,mf_var,Plain MF RF,5
9,27,26,mf_var,Plain MF RF,5
9,28,1,mf_var,Plain MF RF,5
9,29,1,mf_var,Plain MF RF,5
9,30,1,mf_var,Plain MF RF,5
9,31,1,mf_var,Plain MF RF,5
9,34,3,mf_var,Plain MF RF,5
9,35,2,mf_var,Plain MF RF,5
9,36,4,mf_var,Plain MF RF,5
9,37,2,mf_var,Plain MF RF,5
9,38,1,mf_var,Plain MF RF,5
9,42,2,mf_var,Plain MF RF,5
9,45,1,mf_var,Plain MF RF,5
9,46,1,mf_var,Plain MF RF,5
9,48,4,mf_var,Plain MF RF,5
9,49,2,mf_var,Plain MF RF,5
9,52,2,mf_var,Plain MF RF,5
9,54,4,mf_var,Plain MF RF,5
9,55,3,mf_var,Plain MF RF,5
10,1,256,mf_var,Plain MF RF,5
10,2,12,mf_var,Plain MF RF,5
10,3,353,mf_var,Plain MF RF,5
10,4,9,mf_var,Plain MF RF,5
10,5,230,mf_var,Plain MF RF,5
10,6,8,mf_var,Plain MF RF,5
10,7,116,mf_var,Plain MF RF,5
10,9,70,mf_var,Plain MF RF,5
10,10,127744,mf_var,Plain MF RF,5
10,11,19,mf_var,Plain MF RF,5
10,12,32,mf_var,Plain MF RF,5
10,13,80,mf_var,Plain MF RF,5
10,14,19,mf_var,Plain MF RF,5
10,15,29,mf_var,Plain MF RF,5
10,16,1067,mf_var,Plain MF RF,5
10,17,10,mf_var,Plain MF RF,5
10,18,1066,mf_var,Plain MF RF,5
10,19,12,mf_var,Plain MF RF,5
10,20,1322,mf_var,Plain MF RF,5
10,21,33,mf_var,Plain MF RF,5
10,22,18,mf_var,Plain MF RF,5
10,23,20,mf_var,Plain MF RF,5
10,24,13,mf_var,Plain MF RF,5
10,25,2,mf_var,Plain MF RF,5
10,26,129,mf_var,Plain MF RF,5
10,27,15,mf_var,Plain MF RF,5
10,28,272,mf_var,Plain MF RF,5
10,29,15,mf_var,Plain MF RF,5
10,30,589,mf_var,Plain MF RF,5
10,31,38,mf_var,Plain MF RF,5
10,32,7,mf_var,Plain MF RF,5
10,33,178,mf_var,Plain MF RF,5
10,34,530,mf_var,Plain MF RF,5
10,35,10,mf_var,Plain MF RF,5
10,36,362,mf_var,Plain MF RF,5
10,37,27,mf_var,Plain MF RF,5
10,38,15,mf_var,Plain MF RF,5
10,39,3155,mf_var,Plain MF RF,5
10,40,710,mf_var,Plain MF RF,5
10,41,14,mf_var,Plain MF RF,5
10,42,15,mf_var,Plain MF RF,5
10,43,199,mf_var,Plain MF RF,5
10,44,182,mf_var,Plain MF RF,5
10,45,393,mf_var,Plain MF RF,5
10,46,4610,mf_var,Plain MF RF,5
10,47,643,mf_var,Plain MF RF,5
10,48,15,mf_var,Plain MF RF,5
10,49,1260,mf_var,Plain MF RF,5
10,50,264,mf_var,Plain MF RF,5
10,52,22,mf_var,Plain MF RF,5
10,53,25,mf_var,Plain MF RF,5
10,54,15,mf_var,Plain MF RF,5
10,55,15,mf_var,Plain MF RF,5
11,1,1,mf_var,Plain MF RF,5
11,2,703,mf_var,Plain MF RF,5
11,3,1131,mf_var,Plain MF RF,5
11,4,2325,mf_var,Plain MF RF,5
11,5,2395,mf_var,Plain MF RF,5
11,6,1030,mf_var,Plain MF RF,5
11,7,2695,mf_var,Plain MF RF,5
11,9,11,mf_var,Plain MF RF,5
11,10,10,mf_var,Plain MF RF,5
11,11,130866,mf_var,Plain MF RF,5
11,12,552,mf_var,Plain MF RF,5
11,13,1246,mf_var,Plain MF RF,5
11,14,940,mf_var,Plain MF RF,5
11,15,322,mf_var,Plain MF RF,5
11,16,510,mf_var,Plain MF RF,5
11,17,24,mf_var,Plain MF RF,5
11,18,80,mf_var,Plain MF RF,5
11,19,5,mf_var,Plain MF RF,5
11,20,340,mf_var,Plain MF RF,5
11,21,2,mf_var,Plain MF RF,5
11,22,92,mf_var,Plain MF RF,5
11,23,24,mf_var,Plain MF RF,5
11,24,323,mf_var,Plain MF RF,5
11,25,259,mf_var,Plain MF RF,5
11,26,19,mf_var,Plain MF RF,5
11,27,257,mf_var,Plain MF RF,5
11,28,6,mf_var,Plain MF RF,5
11,29,6,mf_var,Plain MF RF,5
11,30,6,mf_var,Plain MF RF,5
